date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,543600000.0,435800000.0,471000000.0,613300000.0,342900000.0,326100000.0,286700000.0,244200000.0,185540000.0,176881000.0,108281000.0,76461000.0,-411901000.0,127739000.0,124701000.0,118973000.0,111687000.0,82929000.0,62241000.0,44745000.0,30031000.0,27488000.0,-700000.0,-10100000.0,2500000.0
,depreciationAndAmortization,115500000.0,109600000.0,103700000.0,95100000.0,89700000.0,78000000.0,70000000.0,61700000.0,53995000.0,48903000.0,48884000.0,54234000.0,53822000.0,50957000.0,44863000.0,42599000.0,44974000.0,33078000.0,22304000.0,33625000.0,24174000.0,19131000.0,16500000.0,9700000.0,7800000.0
,deferredIncomeTax,194300000.0,92000000.0,105900000.0,-108700000.0,162200000.0,44600000.0,50500000.0,77600000.0,83838000.0,47187000.0,27568000.0,45699000.0,-101033000.0,29744000.0,29947000.0,17381000.0,27368000.0,26614000.0,12878000.0,12546000.0,10897000.0,10007000.0,8600000.0,-9200000.0,2400000.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-149200000.0,-163800000.0,20800000.0,-165800000.0,70700000.0,-116200000.0,222600000.0,-64727000.0,36599000.0,-6723000.0,-63996000.0,-12751000.0,-79172000.0,-328162000.0,318837000.0,142467000.0,-18933000.0,-37912000.0,-5965000.0,42184000.0,-3988000.0,11842000.0,-16900000.0,24000000.0,7400000.0
,accountsReceivables,152700000.0,-30900000.0,30400000.0,-73100000.0,-92500000.0,-23500000.0,-37900000.0,-38700000.0,-91644000.0,-62604000.0,-70967000.0,-27101000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,805400000.0,-117800000.0,-12600000.0,-419900000.0,130400000.0,-428400000.0,-115500000.0,-396300000.0,-326235000.0,-100749000.0,-188180000.0,297803000.0,144385000.0,-140613000.0,-209418000.0,23296000.0,-94513000.0,-212880000.0,-186756000.0,158164000.0,-67942000.0,-73687000.0,39600000.0,-39300000.0,-10500000.0
,accountsPayables,125000000.0,71400000.0,-17100000.0,272000000.0,-17800000.0,66000000.0,14600000.0,79300000.0,13808000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-266100000.0,-116900000.0,46900000.0,26100000.0,191900000.0,121200000.0,237400000.0,14800000.0,79527000.0,42928000.0,49651000.0,113647000.0,126398000.0,205570000.0,533732000.0,214895000.0,72428000.0,91361000.0,129273000.0,135238000.0,93054000.0,97042000.0,85200000.0,102100000.0,78100000.0
,otherNonCashItems,-400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629638000.0,18634000.0,0.0,0.0,0.0,-3451000.0,2171000.0,0.0,0.0,0.0,-9500000.0,3600000.0,-7100000.0
,netCashProvidedByOperatingActivites,1201800000.0,518600000.0,614700000.0,623500000.0,367100000.0,386000000.0,366600000.0,320100000.0,323400000.0,63475000.0,190659000.0,297848000.0,402832000.0,320662000.0,57850000.0,192912000.0,191769000.0,202886000.0,113257000.0,72439000.0,51836000.0,50408000.0,43700000.0,-1600000.0,18200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-185900000.0,-245300000.0,-305600000.0,-247000000.0,-203100000.0,-199500000.0,-174800000.0,-169900000.0,-161286000.0,-133115000.0,-80865000.0,-90315000.0,-210974000.0,-194954000.0,-225058000.0,-218285000.0,-232205000.0,-199766000.0,-185712000.0,-83394000.0,-37384000.0,-22161000.0,-150200000.0,-151800000.0,-105300000.0
,acquisitionsNet,41000000.0,-304000000.0,-225000000.0,-664000000.0,-635000000.0,-157000000.0,-355000000.0,-314000000.0,-233000000.0,-232000000.0,-22000000.0,-9000000.0,-366000000.0,-181000000.0,-368000000.0,-126000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,-239100000.0,-498500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15500000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13566000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,29600000.0,20600000.0,78800000.0,-15100000.0,5700000.0,4700000.0,-22600000.0,-79600000.0,8778000.0,2865000.0,13822000.0,8856000.0,35922000.0,147311000.0,106167000.0,118470000.0,149076000.0,133373000.0,85500000.0,0.0,0.0,0.0,0.0,0.0,10100000.0
,netCashUsedForInvestingActivites,-136500000.0,-532700000.0,-525200000.0,-928700000.0,-836700000.0,-351700000.0,-552400000.0,-587600000.0,-401094000.0,-362356000.0,-92190000.0,-81459000.0,-541141000.0,-228364000.0,-487946000.0,-226694000.0,-237747000.0,-179749000.0,-297555000.0,-221783000.0,-234532000.0,-50412000.0,-150200000.0,-151800000.0,-110700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
