date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,10404.0,-112689000.0,-120011000.0,-91248000.0,-68512000.0,-50785000.0,-45719000.0,-62134000.0,94545000.0,48517000.0,-48844000.0,-19046000.0,-15467000.0,-34036000.0,-23284000.0,-18642000.0,-12286000.0,-10390000.0,-17633861.0,-27834820.0,-46427287.0,-25989905.0,-11600000.0,-6200000.0,-1000000.0
,depreciationAndAmortization,261000.0,3335000.0,28409000.0,27972000.0,26492000.0,31869000.0,25352000.0,22096000.0,10166000.0,5650000.0,4506000.0,4244000.0,610000.0,255000.0,198000.0,682000.0,425000.0,346000.0,1328164.0,2270469.0,1128133.0,519875.0,500000.0,200000.0,0.0
,deferredIncomeTax,0.0,-1674000.0,31000.0,-14888000.0,-2321000.0,0.0,0.0,0.0,-34605000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,17819000.0,21838000.0,17483000.0,15139000.0,12412000.0,12084000.0,11809000.0,12423000.0,14884000.0,22237000.0,8285000.0,7423000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-48549000.0,17836000.0,-3783000.0,16860000.0,36156000.0,1951000.0,-32176000.0,8730000.0,-10788000.0,88721000.0,-28215000.0,29168000.0,8777000.0,2759000.0,-14503000.0,23222000.0,13679000.0,23606581.0,-2755102.0,-4397066.0,1998663.0,4202924.0,-6000000.0,-7700000.0,-300000.0
,accountsReceivables,7165000.0,29420000.0,2844000.0,7694000.0,-9494000.0,40245000.0,-21671000.0,42559000.0,-33504000.0,-30897000.0,-12752000.0,1118000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,-2037000.0,3390000.0,4318000.0,-5800000.0,1863000.0,4253000.0,1570000.0,-734000.0,-7848000.0,-1054000.0,-1389000.0,-1841000.0,0.0,0.0,166000.0,-224000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-22053000.0,-35769000.0,11382000.0,5518000.0,-4033000.0,-28298000.0,5304000.0,-23897000.0,24787000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,133501000.0,182050000.0,164214000.0,167997000.0,151137000.0,114981000.0,113030000.0,145206000.0,136476000.0,147264000.0,58543000.0,86758000.0,57590000.0,48813000.0,46054000.0,60557000.0,37335000.0,23656000.0,49419.0,2804521.0,7201587.0,5202924.0,1000000.0,7000000.0,14700000.0
,otherNonCashItems,0.0,1478000.0,224000.0,10414000.0,9474000.0,5236000.0,12220000.0,-17996000.0,-12280000.0,52005000.0,783000.0,-7140000.0,6537000.0,5652000.0,7267000.0,0.0,0.0,-101000.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
,netCashProvidedByOperatingActivites,-121629000.0,-134631000.0,-62403000.0,-38855000.0,-40459000.0,6744000.0,-3627000.0,-2086000.0,71959000.0,43288000.0,-22544000.0,-17634000.0,-8005000.0,-25415000.0,-13518000.0,-16045000.0,-11829000.0,-6230000.0,-15292084.0,-24829961.0,-43364358.0,-19847036.0,-10400000.0,-5900000.0,-1200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-5535000.0,-9018000.0,-107000.0,-465000.0,-78000.0,-223000.0,-934000.0,-161000.0,-312000.0,-475000.0,-1576000.0,-673000.0,-1518000.0,-346000.0,-261000.0,-139000.0,-200000.0,0.0,-58896.0,-1363516.0,-844251.0,-429861.0,-200000.0,-3600000.0,-100000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14000000.0,-159000000.0,0.0,0.0,-31000000.0,-10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-89382000.0,-200160000.0,0.0,-616000.0,-601000.0,0.0,0.0,0.0,-28142000.0,-17191000.0,-40649000.0,0.0,-23258000.0,-30000000.0,-14901000.0,-59171000.0,-44515000.0,-1704000.0,0.0,-1009871.0,-2356003.0,-1185864.0,0.0,0.0,-7400000.0
,salesMaturitiesOfInvestments,0.0,82549000.0,4130000.0,0.0,0.0,3061000.0,4093000.0,0.0,72463000.0,18412000.0,32391000.0,25783000.0,0.0,25735000.0,0.0,60115000.0,10314000.0,0.0,6208746.0,0.0,39335.0,0.0,300000.0,5300000.0,0.0
,otherInvestingActivites,0.0,158571000.0,4130000.0,-601000.0,-601000.0,0.0,-25000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39220.0,-65922.0,0.0,-62779.0,0.0,100000.0,-100000.0
,netCashUsedForInvestingActivites,18072000.0,31992000.0,1373000.0,-1081000.0,-679000.0,2838000.0,-21841000.0,-14330000.0,-114690000.0,746000.0,-9834000.0,-5830000.0,-24776000.0,-4611000.0,-15162000.0,805000.0,-34401000.0,-1704000.0,6930086.0,-2439309.0,-3160919.0,-1678504.0,100000.0,1800000.0,-7600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,14000.0,0.0,-20000.0,-27500000.0,-9014000.0,0.0,0.0,-175000000.0,-50009000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
