date,,2020-12-25_FY,2019-12-27_FY,2018-12-28_FY,2017-12-29_FY,2016-12-30_FY,2015-12-25_FY,2014-12-26_FY,2013-12-27_FY,2012-12-28_FY,2011-12-30_FY,2010-12-31_FY,2010-01-01_FY,2009-01-02_FY,2007-12-28_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,80000.0,-9400000.0,36596000.0,75085000.0,10051000.0,-10732000.0,11357000.0,10400000.0,5200000.0,23700000.0,20097000.0,-20000000.0,-52400000.0,15900000.0,16310000.0,2003000.0,8550000.0,108000.0,-2161000.0
,depreciationAndAmortization,25000000.0,41600000.0,21115000.0,10712000.0,11739000.0,10940000.0,7888000.0,9110000.0,6990000.0,2950000.0,2323000.0,2280000.0,5600000.0,4380000.0,3871000.0,2388000.0,2365000.0,1808000.0,1708000.0
,deferredIncomeTax,0.0,-3600000.0,-82000.0,-3755000.0,3534000.0,10352000.0,2190000.0,80000.0,-2730000.0,-6280000.0,-284000.0,7360000.0,-5230000.0,-900000.0,-2002000.0,-318000.0,-575000.0,213000.0,-646000.0
,stockBasedCompensation,12000000.0,12100000.0,10272000.0,7757000.0,5671000.0,3660000.0,4400000.0,4685000.0,5069000.0,4359000.0,3196000.0,2705000.0,112000.0,-1323000.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,87600000.0,-67227000.0,123526000.0,63712000.0,10454000.0,-16344000.0,41779000.0,14600000.0,-31500000.0,20655000.0,35345000.0,-11800000.0,-7300000.0,8913000.0,37698000.0,4028000.0,12342000.0,1452000.0,1586000.0
,accountsReceivables,-32000000.0,-4500000.0,7237000.0,-14930000.0,-15834000.0,5818000.0,5633000.0,-17376000.0,8047000.0,13538000.0,-19802000.0,-20997000.0,21055000.0,9698000.0,0.0,0.0,0.0,0.0,0.0
,inventory,-8000000.0,22300000.0,50151000.0,-131874000.0,-31516000.0,-8329000.0,7092000.0,-9133000.0,24282000.0,3815000.0,-12312000.0,-7162000.0,9528000.0,-1933000.0,-14073000.0,-3973000.0,-6010000.0,-894000.0,-1513000.0
,accountsPayables,-12000000.0,31000000.0,-83195000.0,99569000.0,31705000.0,-12593000.0,-5186000.0,30644000.0,-19498000.0,-16506000.0,-214000.0,34786000.0,-25562000.0,-772000.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,344000000.0,256400000.0,323627000.0,200101000.0,136389000.0,125935000.0,142279000.0,100500000.0,85900000.0,117400000.0,96745000.0,61400000.0,73200000.0,80500000.0,71587000.0,33889000.0,29861000.0,17519000.0,16067000.0
,otherNonCashItems,0.0,18700000.0,11756000.0,7704000.0,8210000.0,4117000.0,4645000.0,5640000.0,5240000.0,3690000.0,0.0,2710000.0,58870000.0,1960000.0,847000.0,0.0,0.0,0.0,2252000.0
,netCashProvidedByOperatingActivites,97000000.0,121000000.0,41709000.0,48905000.0,17577000.0,926000.0,30359000.0,29930000.0,27340000.0,23720000.0,-4857000.0,1090000.0,11580000.0,23520000.0,7685000.0,-3176000.0,4022000.0,429000.0,2739000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-36000000.0,-26300000.0,-26152000.0,-16149000.0,-7278000.0,-10152000.0,-5334000.0,-2963000.0,-609000.0,-3983000.0,-3817000.0,37000.0,20000.0,-7710000.0,-3941000.0,-1126000.0,-3323000.0,-491000.0,-1771000.0
,acquisitionsNet,0.0,-29900000.0,-319781000.0,0.0,0.0,-45064000.0,0.0,0.0,-74945000.0,0.0,0.0,0.0,0.0,-46000.0,-32000000.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-250000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,7000000.0,-12000.0,155000.0,-84000.0,-3000.0,191000.0,96000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663000.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-29000000.0,-49200000.0,-345933000.0,-16149000.0,-7278000.0,-55216000.0,-5143000.0,-2870000.0,-75550000.0,-3980000.0,-3771000.0,-740000.0,-9450000.0,-7730000.0,-36294000.0,-454000.0,-3323000.0,-491000.0,-28306000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-105000000.0,-93000000.0,-86354000.0,-31248000.0,-14341000.0,-55205000.0,-10000000.0,-10000000.0,-7758000.0,-3923000.0,-2453000.0,-6000.0,-12000.0,-67000.0,0.0,0.0,0.0,0.0,-9272000.0
,commonStockIssued,0.0,300000.0,94614000.0,1816000.0,602000.0,2411000.0,1940000.0,774000.0,327000.0,1011000.0,1795000.0,102000.0,1240000.0,2429000.0,11539000.0,582000.0,35423000.0,0.0,9930000.0
,commonStockRepurchased,0.0,300000.0,94614000.0,1816000.0,602000.0,2411000.0,1940000.0,770000.0,330000.0,1010000.0,0.0,100000.0,-2100000.0,2430000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,202400000.0,515960000.0,80668000.0,58351000.0,128296000.0,80423000.0,48681000.0,104355000.0,48904000.0,1243000.0,0.0,0.0,0.0,1060000.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-31000000.0,-53400000.0,380075000.0,-17070000.0,-7853000.0,25399000.0,-6634000.0,-20960000.0,50370000.0,-2240000.0,16585000.0,-3280000.0,-5960000.0,-5670000.0,41267000.0,2853000.0,4706000.0,-140000.0,31044000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
