Date,2019-08-31,2018-08-31,2017-08-31,2016-08-31,2015-08-31,2014-08-31,2013-08-31,2012-08-31,2011-08-31,2010-08-31,2009-08-31
Revenue,20361509.0,6959199.0,1227787.0,452161.0,1196569.0,2023114.0,1857462.0,284384.0,282134.0,264107.0,260211.0
Revenue Growth,1.9258,4.6681,1.7154,-0.6221,-0.4086,0.0892,5.5315,0.008,0.0683,0.015,-0.0787
Cost of Revenue,13943699.0,4161601.0,803306.0,528759.0,759404.0,775166.0,393271.0,187984.0,159693.0,161808.0,163406.0
Gross Profit,6417810.0,2797598.0,424481.0,-76598.0,437165.0,1247948.0,1464191.0,96400.0,122441.0,102299.0,96805.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,3106548.0,2855095.0,2201744.0,1849743.0,1939395.0,2445633.0,2333126.0,2374106.0,2212026.0,1808167.0,1942225.0
Operating Expenses,3419150.0,3106325.0,2555683.0,2103177.0,2114112.0,2492440.0,2553960.0,14596545.0,2424210.0,1974680.0,2235338.0
Operating Income,2998660.0,-308727.0,-2131202.0,-2179775.0,-1676947.0,-1244492.0,-1089769.0,-14500145.0,-2301769.0,-1872381.0,-2138533.0
Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,3520881.0,3470523.0,3998667.0,3620000.0,3733000.0
Earnings before Tax,3527953.0,132680.0,-1710868.0,-1310607.0,-23127947.0,-311444.0,-4150445.0,-17418661.0,-6016159.0,-5391262.0,-5728070.0
Income Tax Expense,-1283195.0,-282000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,32025.0,80348.0,22552801.0,596957.0,0.0,0.0,0.0,0.0,0.0
Net Income,4811148.0,414680.0,-1710868.0,-1310607.0,-23127947.0,-311444.0,-4150445.0,-17418661.0,-6016159.0,-5391262.0,-5728070.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,4811148.0,414680.0,-1710868.0,-1310607.0,-23127947.0,-311444.0,-4150445.0,-17418661.0,-6016159.0,-5391262.0,-5728070.0
EPS,0.2,0.02,-0.07,-0.06,-0.96,-0.01,-0.17,-0.72,-0.26,-0.27,-0.28
EPS Diluted,0.2,0.02,-0.07,-0.06,-0.96,-0.01,-0.17,-0.72,-0.26,-0.27,-0.28
Weighted Average Shs Out,23801598.0,23764098.0,23754098.0,23754098.0,24037598.0,24037598.0,24037596.0,24037596.0,24037596.0,20206566.0,20206566.0
Weighted Average Shs Out (Dil),23795973.0,23760765.0,23754098.0,23781041.0,24041114.0,24037598.0,24037598.0,24037596.0,23168450.0,20206566.0,20206566.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.3152,0.402,0.3457,-0.1694,0.3653,0.6168,0.7883,0.339,0.434,0.3873,0.372
EBITDA Margin,0.236,0.149,-0.795,-1.969,-19.038,-0.057,-0.17,-47.966,-6.097,-5.726,-6.165
EBIT Margin,0.1733,0.0191,-1.3935,-2.8985,-19.3286,-0.1539,-0.3389,-49.0468,-7.1508,-6.7066,-7.6671
Profit Margin,0.236,0.06,-1.393,-2.899,-19.329,-0.154,-2.234,-61.25,-21.324,-20.413,-22.013
Free Cash Flow margin,-0.5368,-0.8207,-7.2533,-4.3181,-2.5845,-1.7909,-1.1709,-7.1105,-26.4573,-6.0363,-5.9496
EBITDA,4808783.0,1035356.0,-976544.0,-890503.0,-22780684.0,-114880.0,-316427.0,-13640631.0,-1720280.0,-1512390.0,-1604276.0
EBIT,3527953.0,132680.0,-1710868.0,-1310607.0,-23127947.0,-311444.0,-629564.0,-13948138.0,-2017492.0,-1771262.0,-1995070.0
Consolidated Income,4811148.0,414680.0,-1710868.0,-1310607.0,-23127947.0,-311444.0,-4150445.0,-17418661.0,-6016159.0,-5391262.0,-5728070.0
Earnings Before Tax Margin,0.1733,0.0191,-1.3935,-2.8985,-19.3286,-0.1539,-2.2345,-61.2505,-21.3238,-20.4132,-22.0132
Net Profit Margin,0.2363,0.0596,-1.3935,-2.8985,-19.3286,-0.1539,-2.2345,-61.2505,-21.3238,-20.4132,-22.0132
