date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,revenue,2427802000.0,2727912000.0,2826573000.0,2507661000.0,2205410000.0,2188453000.0,2303723000.0,1897606000.0,1772074000.0,1748667000.0,1557447000.0,1014171000.0,1212786000.0,1318121000.0,1223560000.0,485160000.0,695374000.0,485160000.0,434477000.0,86054000.0
,costOfRevenue,772391000.0,865413000.0,969390000.0,832247000.0,671480000.0,614085000.0,756326000.0,720259000.0,785120000.0,1012685000.0,950797000.0,537926000.0,702295000.0,885510000.0,849867000.0,264519000.0,432665000.0,264519000.0,63982000.0,37314000.0
,grossProfit,1655411000.0,1862499000.0,1857183000.0,1675414000.0,1533930000.0,1574368000.0,1547397000.0,1177347000.0,986954000.0,735982000.0,606650000.0,476245000.0,510491000.0,432611000.0,373693000.0,220641000.0,262709000.0,220641000.0,370495000.0,48740000.0
,grossProfitRatio,0.681855851506836,0.682756261932203,0.6570440600685,0.668118218531133,0.695530536272167,0.719397674978627,0.671694036131948,0.620438067754845,0.556948524723008,0.420881734486898,0.389515662491244,0.469590433960348,0.420924219112028,0.328202797770463,0.305414528098336,0.454779866435815,0.377795258378944,0.454779866435815,0.852737889462503,0.566388546726474
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,173478000.0,196650000.0,194283000.0,165717000.0,147815000.0,151329000.0,148288000.0,132496000.0,109403000.0,98669000.0,95316000.0,84049000.0,70435000.0,72587000.0,67112000.0,59117000.0,57057000.0,59117000.0,198328000.0,8955000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-5164000.0,-11830000.0,-13868000.0,-4139000.0,36347000.0,1015000.0,-8573000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,774736000.0,827756000.0,843719000.0,743695000.0,677574000.0,677231000.0,592560000.0,478566000.0,437857000.0,219848000.0,203984000.0,181265000.0,141588000.0,136379000.0,127964000.0,95198000.0,98902000.0,95198000.0,233424000.0,20703000.0
,costAndExpenses,1547127000.0,1693169000.0,1813109000.0,1575942000.0,1349054000.0,1291316000.0,1348886000.0,1198825000.0,1222977000.0,1232533000.0,1154781000.0,719191000.0,843883000.0,1021889000.0,977831000.0,359717000.0,531567000.0,359717000.0,297406000.0,58017000.0
,interestExpense,222863000.0,201839000.0,203524000.0,195133000.0,166812000.0,144453000.0,120726000.0,116124000.0,111786000.0,105695000.0,192758000.0,70959000.0,51948000.0,52812000.0,55107000.0,36597000.0,37893000.0,36597000.0,0.0,0.0
