Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,1356382.9787,238767.2811,11941.8484,0.0,0.0,0.0
Revenue Growth,4.6808,18.9942,0.0,0.0,0.0,
Cost of Revenue,1161170.2128,331797.235,50103.8422,0.0,0.0,0.0
Gross Profit,195212.766,-93029.9539,-38161.9938,0.0,0.0,0.0
R&D Expenses,2293351.0638,3116071.4286,1049584.6314,2851375.675,848754.4484,232076.015
SG&A Expense,1931117.0213,1597350.2304,1252336.4486,2902288.506,362480.9354,38583.3573
Operating Expenses,4224468.0851,4713421.659,2301921.08,5753664.181,3589984.7483,270659.3723
Operating Income,-4029255.3191,-4806451.6129,-2340083.0737,-5753664.181,-3589984.7483,-270659.3723
Interest Expense,104255.3191,264112.9032,37123.5722,37284.649,29994.9161,10077.7426
Earnings before Tax,-4119148.9362,-5041186.6359,-2330218.0685,-5397788.6346,-3603965.4296,-268931.7593
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-4119148.9362,-5041186.6359,-2330218.0685,-5397788.6346,-3603965.4296,-268931.7593
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-4119148.9362,-5041186.6359,-2330218.0685,-5397788.6346,-3603965.4296,-268931.7593
EPS,-0.4521,-0.8929,-0.5711,-2.0057,-2.8216,-0.7198
EPS Diluted,-0.4521,-0.8929,-0.5711,-2.0057,-2.8216,-0.7198
Weighted Average Shs Out,1662532.1809,1444205.0691,989929.3873,980511.1854,969295.3737,
Weighted Average Shs Out (Dil),1662532.1809,1444205.0691,989929.3873,980511.1854,969295.3737,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.1439,-0.3896,-3.1957,0.0,0.0,0.0
EBITDA Margin,-0.6859,-5.307,-47.79,,,
EBIT Margin,-2.96,-20.0072,-192.0217,0.0,0.0,0.0
Profit Margin,-0.8077,-6.0809,-50.6568,,,
Free Cash Flow margin,-2.8951,-23.2919,-227.7174,0.0,0.0,0.0
EBITDA,-3498138.2979,-4399481.5668,-2198338.5254,-5324247.8786,-3566344.6873,-257414.3392
EBIT,-4014893.617,-4777073.7327,-2293094.4964,-5360503.9856,-3573970.5135,-258854.0167
Consolidated Income,-4119148.9362,-5041186.6359,-2330218.0685,-5397788.6346,-3603965.4296,-268931.7593
Earnings Before Tax Margin,-3.0369,-21.1134,-195.1304,0.0,0.0,0.0
Net Profit Margin,-3.0369,-21.1134,-195.1304,0.0,0.0,0.0
