date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-266489000.0,-192256000.0,-99854000.0,-50284000.0,-25940000.0
,depreciationAndAmortization,2305000.0,830000.0,317000.0,150000.0,90000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,37137000.0,20410000.0,9688000.0,4866000.0,1487000.0
,changeInWorkingCapital,-13852000.0,255076000.0,93927000.0,130672000.0,30362000.0
,accountsReceivables,-13896000.0,0.0,0.0,0.0,0.0
,inventory,-3241000.0,0.0,0.0,0.0,0.0
,accountsPayables,-7533000.0,10862000.0,3991000.0,2904000.0,-187000.0
,otherWorkingCapital,0.0,533370000.0,278294000.0,184367000.0,53695000.0
,otherNonCashItems,1216000.0,-233356000.0,-90861000.0,-122106000.0,-29089000.0
,netCashProvidedByOperatingActivites,-239683000.0,-149296000.0,-86783000.0,-36702000.0,-23090000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-5316000.0,-4935000.0,-1125000.0,-406000.0,-223000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-1096769000.0,-817142000.0,-1069000.0,0.0,0.0
,salesMaturitiesOfInvestments,1132129000.0,361996000.0,0.0,0.0,0.0
,otherInvestingActivites,-1585000.0,-441000.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,28459000.0,-460522000.0,-2194000.0,-406000.0,-223000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-1294000.0,-187000.0,-187000.0,-198000.0
,commonStockIssued,207231000.0,432400000.0,185933000.0,129112000.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,19570000.0,5268000.0,241000.0,47476000.0,55195000.0
,netCashUsedProvidedByFinancingActivities,226801000.0,436374000.0,185987000.0,176401000.0,54997000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,15577000.0,-173444000.0,97010000.0,139293000.0,31684000.0
,cashAtEndOfPeriod,135897000.0,120320000.0,293764000.0,196754000.0,57461000.0
,cashAtBeginningOfPeriod,120320000.0,293764000.0,196754000.0,57461000.0,25777000.0
,operatingCashFlow,-239683000.0,-149296000.0,-86783000.0,-36702000.0,-23090000.0
,capitalExpenditure,-5316000.0,-4935000.0,-1125000.0,-406000.0,-223000.0
,freeCashFlow,-244999000.0,-154231000.0,-87908000.0,-37108000.0,-23313000.0
