date,,2021-01-02_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2016-01-02_FY,2015-01-03_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2011-01-01_FY,2010-01-02_FY,2009-01-03_FY,2008-01-05_FY,2007-01-06_FY,2005-12-31_FY,2005-01-01_FY,2004-01-03_FY,2003-01-04_FY,2002-01-05_FY,2000-12-30_FY,2000-01-01_FY,1999-01-02_FY,1998-01-03_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-95940000.0,-52365000.0,-3478000.0,-478172000.0,78868000.0,220637000.0,376707000.0,378200000.0,343400000.0,294702000.0,255200000.0,139200000.0,138100000.0,123300000.0,77600000.0,78059000.0,90600000.0,68300000.0,58900000.0,43700000.0,55900000.0,51800000.0,32200000.0,18900000.0,13600000.0,12100000.0,15300000.0,11500000.0
,depreciationAndAmortization,43134000.0,54792000.0,67584000.0,80973000.0,94592000.0,87662000.0,95931000.0,81900000.0,65500000.0,0.0,40600000.0,41300000.0,37600000.0,32800000.0,32000000.0,29031000.0,23300000.0,18900000.0,14200000.0,9600000.0,6400000.0,5900000.0,4400000.0,3000000.0,3100000.0,2500000.0,1500000.0,900000.0
,deferredIncomeTax,0.0,-6416000.0,6435000.0,-47215000.0,-18561000.0,929000.0,2708000.0,12400000.0,10600000.0,29697000.0,11200000.0,3200000.0,1100000.0,-4000000.0,-15500000.0,-16888000.0,-14700000.0,13300000.0,13700000.0,6400000.0,-1000000.0,-1100000.0,-1200000.0,-800000.0,-400000.0,-500000.0,0.0,-1700000.0
,stockBasedCompensation,11143000.0,15845000.0,23044000.0,30400000.0,31034000.0,18627000.0,18823000.0,15338000.0,18568000.0,14615000.0,10553000.0,6787000.0,7253000.0,6148000.0,1821000.0,0.0,1320000.0,0.0,283000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-68329000.0,-152488000.0,-129134000.0,-150805000.0,-20436000.0,-55123000.0,20664000.0,250300000.0,-106824000.0,42824000.0,100100000.0,144700000.0,10100000.0,188800000.0,37531000.0,-43131000.0,49700000.0,72400000.0,77800000.0,-6500000.0,14600000.0,46200000.0,38400000.0,10800000.0,10600000.0,7800000.0,13700000.0,-5200000.0
,accountsReceivables,60747000.0,30940000.0,-8921000.0,-7140000.0,-12900000.0,-2384000.0,-550000.0,5422000.0,1221000.0,-44061000.0,-85893000.0,-4180000.0,17712000.0,-75975000.0,13257000.0,0.0,-31384000.0,-35500000.0,-15537000.0,-7340000.0,-11500000.0,-8800000.0,-8400000.0,-3900000.0,0.0,0.0,0.0,0.0
,inventory,168603000.0,-78135000.0,153445000.0,6829000.0,64827000.0,-43082000.0,-60746000.0,-52923000.0,10677000.0,-122648000.0,-115921000.0,-557000.0,2406000.0,3459000.0,1544000.0,-58612000.0,547000.0,-5000000.0,484000.0,268000.0,-18100000.0,-5700000.0,-5900000.0,-1600000.0,-6400000.0,-9600000.0,-12300000.0,-5100000.0
,accountsPayables,3500000.0,4862000.0,-38365000.0,34864000.0,-43020000.0,41843000.0,2477000.0,15347000.0,-7017000.0,12657000.0,18193000.0,6101000.0,-18756000.0,27650000.0,8852000.0,0.0,13260000.0,5800000.0,16398000.0,-1886000.0,-6400000.0,2600000.0,-4900000.0,-2100000.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,431949000.0,500278000.0,652766000.0,781900000.0,932705000.0,953141000.0,1008264000.0,987600000.0,737300000.0,844124000.0,801300000.0,701200000.0,556500000.0,546400000.0,357600000.0,320069000.0,363200000.0,313500000.0,241100000.0,163300000.0,169800000.0,155200000.0,109000000.0,70600000.0,59800000.0,49200000.0,41400000.0,27700000.0
,otherNonCashItems,0.0,164715000.0,34746000.0,464202000.0,15745000.0,42231000.0,32487000.0,1200000.0,3100000.0,556000.0,29900000.0,13100000.0,27400000.0,-5100000.0,9800000.0,0.0,9600000.0,7100000.0,6200000.0,10700000.0,5300000.0,4800000.0,5200000.0,1500000.0,100000.0,100000.0,100000.0,0.0
,netCashProvidedByOperatingActivites,101238000.0,-14209000.0,248139000.0,179542000.0,210127000.0,360771000.0,387883000.0,411700000.0,451600000.0,251267000.0,209200000.0,266000000.0,109000000.0,132000000.0,148500000.0,33788000.0,81700000.0,73600000.0,81000000.0,48900000.0,40300000.0,61600000.0,41000000.0,23100000.0,10900000.0,11800000.0,-6100000.0,7700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-8738000.0,-20894000.0,-17961000.0,-25520000.0,-65674000.0,-79767000.0,-94763000.0,-95234000.0,-112385000.0,-131496000.0,-46538000.0,-37687000.0,-63934000.0,-40246000.0,-53202000.0,-53202000.0,-28407000.0,-28900000.0,-26860000.0,-55610000.0,-20300000.0,-10600000.0,-6300000.0,-7400000.0,-4200000.0,-6200000.0,-8200000.0,-3100000.0
,acquisitionsNet,0.0,42000000.0,0.0,2000000.0,4000000.0,4000000.0,-220000000.0,-15521000.0,-229151000.0,0.0,0.0,0.0,0.0,-1582000.0,-4439000.0,-4000000.0,-4000000.0,0.0,-4373000.0,-15787000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-4197000.0,-2856000.0,-1218000.0,0.0,-231282000.0,-437911000.0,-582254000.0,-271293000.0,-222000.0,-199222000.0,-1237000.0,-7106000.0,-10372000.0,-1293000.0,-1293000.0,-298000.0,0.0,-216000.0,5951000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,752000.0,0.0,0.0,18000.0,0.0,8255000.0,314000.0,938000.0,12386000.0,4508000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,43770000.0,5199000.0,2017000.0,3341000.0,237408000.0,429514000.0,750055000.0,267676000.0,-7998000.0,198227000.0,0.0,0.0,0.0,0.0,-2032000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000000.0,-1200000.0,100000.0,-200000.0
