date,,2020-12-27_FY,2019-12-29_FY,2018-12-30_FY,2017-12-31_FY,2017-01-01_FY,2015-12-25_FY,2014-12-26_FY,2013-12-27_FY,2012-12-28_FY,2011-12-30_FY,2010-12-31_FY,2009-12-25_FY,2008-12-26_FY,2007-12-28_FY,2006-12-29_FY,2005-12-30_FY,2004-12-31_FY,2004-01-02_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-141841000.0,63073000.0,65754000.0,55456000.0,-15251000.0,71247000.0,65700000.0,44900000.0,33600000.0,30800000.0,19839000.0,8800000.0,-4200000.0,66200000.0,76500000.0,62000000.0,36313000.0,17500000.0,11586000.0,9215000.0,10059000.0,23100000.0,19800000.0,7000000.0,700000.0,2061807.0
,depreciationAndAmortization,32031000.0,37549000.0,41049000.0,46115000.0,46692000.0,41843000.0,29500000.0,20500000.0,18900000.0,16400000.0,16468000.0,17000000.0,16800000.0,12200000.0,10400000.0,10100000.0,10902000.0,9300000.0,9626000.0,8340000.0,7380000.0,4800000.0,6100000.0,4000000.0,1800000.0,522436.0
,deferredIncomeTax,-26791000.0,1263000.0,-1929000.0,2440000.0,-25355000.0,5176000.0,12700000.0,-3800000.0,3100000.0,-1900000.0,5322000.0,2800000.0,3000000.0,-8700000.0,-3200000.0,-700000.0,14168000.0,-2100000.0,-393000.0,1044000.0,-4448000.0,-6500000.0,-4000000.0,-3800000.0,200000.0,-502451.0
,stockBasedCompensation,9113000.0,9769000.0,13876000.0,7744000.0,9363000.0,11103000.0,11051000.0,8412000.0,7917000.0,7432000.0,7159000.0,7066000000.0,7706000.0,6943000.0,6377000.0,18253000.0,0.0,15575000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-81009000.0,-13374000.0,-11559000.0,39192000.0,-138321000.0,86389000.0,-6500000.0,31500000.0,35300000.0,-39277000.0,44277000.0,15800000.0,32500000.0,-123400000.0,19700000.0,34150000.0,50550000.0,14546000.0,38711000.0,-13416000.0,-3541000.0,26600000.0,21300000.0,12600000.0,24940105.0,-6874297.0
,accountsReceivables,57146000.0,5450000.0,11640000.0,-28483000.0,112785000.0,-89474000.0,-77629000.0,-4181000.0,-20408000.0,51824000.0,-11604000.0,-14812000000.0,36602000.0,-10897000.0,-5429000.0,-24173000.0,0.0,-22762000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-6561000.0,6921000.0,2855000.0,-10569000.0,-4101000.0,23261000.0,-8683000.0,-3592000.0,1524000.0,5423000.0,0.0,-4573000000.0,-5199000.0,270000.0,-3068000.0,9838000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,109918000.0,190927000.0,204301000.0,215860000.0,176668000.0,314989000.0,228600000.0,235100000.0,203600000.0,168300000.0,207577000.0,163300000.0,147500000.0,115000000.0,238400000.0,218700000.0,184550000.0,134000000.0,119454000.0,80743000.0,94159000.0,97700000.0,71100000.0,49800000.0,37200000.0,12259895.0
,otherNonCashItems,0.0,30664000.0,29072000.0,2066000.0,129125000.0,18681000.0,23800000.0,22600000.0,16900000.0,13600000.0,-202000.0,22700000.0,77800000.0,15900000.0,10100000.0,17400000.0,0.0,12100000.0,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,1084526.0
,netCashProvidedByOperatingActivites,152531000.0,93531000.0,125692000.0,99851000.0,261754000.0,72072000.0,47500000.0,86100000.0,52300000.0,30600000.0,41973000.0,33600000.0,92400000.0,98700000.0,108200000.0,105400000.0,63721000.0,33800000.0,41734000.0,56944000.0,39118000.0,-4100000.0,13400000.0,11300000.0,-7100000.0,-3707979.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,1347000.0,-28119000.0,-17054000.0,0.0,-29042000.0,-18394000.0,-16918000.0,-13003000.0,-17826000.0,-9707000.0,0.0,-13200000.0,-26100000.0,-21000000.0,-13000000.0,-5300000.0,-5247000.0,-4400000.0,-2516000.0,-6537000.0,-18421000.0,-12400000.0,-9500000.0,-4000000.0,-5700000.0,0.0
,acquisitionsNet,0.0,0.0,-22742000.0,0.0,0.0,-67500000.0,-305876000.0,-77560000.0,0.0,0.0,0.0,0.0,-22390000.0,-76902000.0,0.0,-46000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-2896000.0,-38826000.0,-34818000.0,-50601000.0,-5748000.0,-51516000.0,-25057000.0,-40800000.0,-4386000.0,-56932000.0,0.0,0.0,-27158000.0,-191032000.0,-88266000.0,-124317000.0,-15379000.0,-29562000.0,-28253000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,20157000.0,0.0,1500000.0,44167000.0,20050000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28639000.0,0.0,6980000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,45314000.0,31357000.0,21505000.0,-108426000.0,-20632000.0,-14753000.0,-13952000.0,-3939000.0,39701000.0,3647000.0,0.0,0.0,0.0,0.0,0.0,-18001000.0,0.0,-62204000.0,-32477000.0,-54000.0,-1800000.0,100000.0,-1000000.0,-5300000.0,0.0
,netCashUsedForInvestingActivites,-34411000.0,-21631000.0,-20515000.0,-30897000.0,-143216000.0,-105026000.0,-318400000.0,-125300000.0,-26200000.0,-26900000.0,-3403000.0,-16700000.0,-25400000.0,-6300000.0,-1800000.0,-115900000.0,-19835000.0,-24000000.0,-85993000.0,-34276000.0,-18336000.0,-14200000.0,-9200000.0,-4900000.0,-11000000.0,-2471001.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
