date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2003-07-31_FY,2002-07-31_FY,2001-07-31_FY,2000-07-31_FY,1999-07-31_FY,1998-07-31_FY,1997-07-31_FY,1996-07-31_FY,1995-07-31_FY,1994-07-31_FY,1993-07-31_FY
,revenue,1862716000.0,2131278000.0,2585368000.0,2388643000.0,2356672000.0,2309222000.0,2308265000.0,2069193000.0,1840739000.0,1981953000.0,1617090000.0,1415262000.0,2005890000.0,2032841000.0,1495811000.0,1352131000.0,966174000.0,826500000.0,484663000.0,553754000.0,763225000.0,797824000.0,684000000.0,651700000.0,517000000.0,357400000.0,188900000.0,145400000.0,126700000.0
,costOfRevenue,1199427000.0,1337773000.0,1576956000.0,1454604000.0,1375678000.0,1391049000.0,1488816000.0,1364764000.0,1274142000.0,1410134000.0,1149796000.0,1002064000.0,1442208000.0,1471471000.0,1162498000.0,1067007000.0,766101000.0,712200000.0,370708000.0,415106000.0,548410000.0,542530000.0,460600000.0,446000000.0,352000000.0,239500000.0,122000000.0,93000000.0,80800000.0
,grossProfit,663289000.0,793505000.0,1008412000.0,934039000.0,980994000.0,918173000.0,819449000.0,704429000.0,566597000.0,571819000.0,467294000.0,413198000.0,563682000.0,561370000.0,333313000.0,285124000.0,200073000.0,114400000.0,113955000.0,138648000.0,214815000.0,255294000.0,223400000.0,205700000.0,165000000.0,117900000.0,66900000.0,52400000.0,45900000.0
,grossProfitRatio,0.356087025612063,0.372314170183336,0.390045827131766,0.391033318917896,0.41626242430003,0.397611403321119,0.35500646589538,0.340436585664073,0.307809526499955,0.288512896118122,0.288972166051364,0.291958662071051,0.281013415491378,0.27615047118786,0.22283095925889,0.210870100604157,0.207077607139087,0.138415003024803,0.235122136412311,0.250378326838271,0.281456975334927,0.319987866998235,0.326608187134503,0.315636028847629,0.319148936170213,0.32988248461108,0.354155637903653,0.360385144429161,0.362273086029992
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,107296000.0,94360000.0,140585000.0,134330000.0,140601000.0,148311000.0,113914000.0,83277000.0,65410000.0,55711000.0,42605000.0,60870000.0,50089000.0,0.0,0.0,0.0,0.0,0.0,4017000.0,4988000.0,5211000.0,4626000.0,5500000.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108500000.0,0.0,110156000.0,134365000.0,126064000.0,113600000.0,112100000.0,92300000.0,63600000.0,33600000.0,27200000.0,23300000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-395000.0,1017000.0,-342000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
