date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,revenue,37514000.0,7281000.0,11284000.0,13107000.0,25098000.0,10304375.396322,5697018.337468,4063906.763512,0.0,0.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,638488.618722,0.0,1104697.727084,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,9665886.7776,5697018.337468,2959209.036427,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.938037135278486,1.0,0.728168535507855,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,122400000.0,94737000.0,74809000.0,72172000.0,72510000.0,51145780.945925,41261734.520161,18202656.798034,13530563.123231,20089430.367442
,GeneralAndAdministrativeExpenses,42580000.0,33544000.0,25305000.0,24635000.0,0.0,0.0,0.0,0.0,6035919.274208,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,-283000.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,162940000.0,128421000.0,99516000.0,84450000.0,0.0,71762184.855574,46839583.637337,34077163.136236,0.0,0.0
,costAndExpenses,162940000.0,128421000.0,99516000.0,84450000.0,97044000.0,72400673.474296,46839583.637336,35181860.863321,18767688.523289,22216317.801827
,interestExpense,3825000.0,3810000.0,2160000.0,2232000.0,2172000.0,4398355.673146,4207403.083808,1237261.454335,109768.032375,509364.266736
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,10648000.0,6669000.0,12415000.0,7543000.0,6089000.0,4856449.391031,1871443.163578,738766.604988,724733.514958,764694.446245
,EBITDA,-114778000.0,-114471000.0,-75817000.0,-63800000.0,-65857000.0,-57239848.686943,-39271122.136291,-30379187.494821,-18013859.86722,-21416628.863975
,EBITDARatio,-3.05960441435198,-15.7218788627936,-6.71898263027295,-4.86762798504616,-2.62399394374054,-5.55490716180371,-6.8932764140873,-7.47536527352993,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-125426000.0,-121140000.0,-88232000.0,-71343000.0,-71946000.0,-62096298.077974,-41142565.299869,-31117954.099809,-18767688.523289,-22216317.801827
,operatingIncomeRatio,-3.34344511382417,-16.6378244746601,-7.8192130450195,-5.44312199588006,-2.86660291656706,-6.02620689655177,-7.22177161152592,-7.65715256540903,0.0,0.0
,totalOtherIncomeExpensesNet,-13130000.0,-2798000.0,4590000.0,-5758000.0,1819000.0,-12244987.208362,105793.083321,-4759866.331575,-613642.976168,268291.102326
,incomeBeforeTax,-141443000.0,-124201000.0,-83073000.0,-79459000.0,-72229000.0,-78620470.994687,-45041101.220877,-37034991.300505,-19462004.390721,-22422396.474629
,incomeBeforeTaxRatio,-3.77040571519966,-17.058233759099,-7.36201701524282,-6.062333104448,-2.87787871543549,-7.62981432360757,-7.90608324439679,-9.11314984709433,0.0,0.0
,incomeTaxExpense,-16419000.0,0.0,231000.0,-199000.0,1145000.0,-471213.347036,0.0,0.0,0.0,0.0
,netIncome,-125024000.0,-124201000.0,-83304000.0,-79260000.0,-73374000.0,-78149257.64765,-45041101.220877,-37034991.300505,-19462004.390721,-22422396.474629
,netIncomeRatio,-3.33272911446393,-17.058233759099,-7.38248847926267,-6.04715037766079,-2.92349988046856,-7.58408488063665,-7.90608324439679,-9.11314984709433,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.81,-3.11,-2.34,-2.98,-2.93,-3.5423,-2.626587,-2.10487,-1.105615,-1.274369
,EPSDiluted,-2.81,-3.11,-2.34,-2.98,-2.93,-3.5423,-2.626587,-2.10487,-1.105615,-1.274369
,weightedAverageShsOut,44466365.0,39999450.0,35639745.0,26984183.0,25036465.0,22082345.0,17121000.0,17594906.0,17594906.0,17594906.0
,weightedAverageShsOutDil,44466365.0,39999450.0,35639745.0,26984183.0,25036465.0,22082345.0,17121000.0,17594906.0,17594906.0,17594906.0
