date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-94313000.0,-94940000.0,-91298000.0,-64339000.0,-112387000.0,-29621000.0,-3214000.0,-6564000.0,-9785000.0
,depreciationAndAmortization,1824000.0,2501000.0,2678000.0,2639000.0,1295000.0,829000.0,302000.0,592000.0,675000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,10583000.0,9936000.0,9226000.0,9590000.0,5317000.0,2634000.0,1692000.0,352000.0,473000.0
,changeInWorkingCapital,-63572000.0,71199000.0,26802000.0,-52950000.0,80483000.0,14765000.0,64846000.0,4628000.0,29667000.0
,accountsReceivables,0.0,85000.0,10711000.0,-10796000.0,0.0,2584000.0,3852000.0,-3364000.0,-3072000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,3439000.0,39000.0,-2730000.0,-1027000.0,2148000.0,-371000.0,831000.0,1138000.0,-105000.0
,otherWorkingCapital,166270000.0,229842000.0,158643000.0,131841000.0,184791000.0,104308000.0,89543000.0,24697000.0,20069000.0
,otherNonCashItems,3369000.0,3296000.0,792000.0,567000.0,540000.0,458000.0,1593000.0,3506000.0,950000.0
,netCashProvidedByOperatingActivites,-81435000.0,-76484000.0,-70274000.0,-65190000.0,-92534000.0,-71840000.0,13397000.0,1811000.0,21980000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-324000.0,-325000.0,-311000.0,-2355000.0,-4866000.0,-3454000.0,-1856000.0,-278000.0,-128000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-150852000.0,-102671000.0,-169033000.0,-84013000.0,-133810000.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,119734000.0,126369000.0,139450000.0,151658000.0,7600000.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-31442000.0,23373000.0,-29894000.0,65290000.0,-131076000.0,-3454000.0,-1856000.0,-278000.0,-128000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-125000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,21047000.0,154902000.0,53770000.0,0.0,190573000.0,74323000.0,61241000.0,1000.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,-2000.0,-2000.0,-20000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,1854000.0,574000.0,49783000.0,685000.0,631000.0,689000.0,71000.0,0.0,290000.0
,netCashUsedProvidedByFinancingActivities,22776000.0,155476000.0,103553000.0,685000.0,191204000.0,75012000.0,61310000.0,-1000.0,270000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-90101000.0,102365000.0,3385000.0,785000.0,-32406000.0,-282000.0,72851000.0,1532000.0,22122000.0
,cashAtEndOfPeriod,91032000.0,181133000.0,78768000.0,75383000.0,74598000.0,107004000.0,107286000.0,34435000.0,32903000.0
,cashAtBeginningOfPeriod,181133000.0,78768000.0,75383000.0,74598000.0,107004000.0,107286000.0,34435000.0,32903000.0,10781000.0
,operatingCashFlow,-81435000.0,-76484000.0,-70274000.0,-65190000.0,-92534000.0,-71840000.0,13397000.0,1811000.0,21980000.0
,capitalExpenditure,-324000.0,-325000.0,-311000.0,-2355000.0,-4866000.0,-3454000.0,-1856000.0,-278000.0,-128000.0
,freeCashFlow,-81759000.0,-76809000.0,-70585000.0,-67545000.0,-97400000.0,-75294000.0,11541000.0,1533000.0,21852000.0
