Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Depreciation & Amortization,5015223.0,5424673.0,6653257.0,7632165.0,4940571.0,3791973.0,2566673.0
Stock-based compensation,895477.0,6077869.0,5467890.0,6460302.0,2746773.0,9849178.0,1097311.0
Operating Cash Flow,3548432.0,-669864.0,-165823.0,-13229162.0,-8303391.0,989089.0,3922486.0
Capital Expenditure,0.0,0.0,0.0,0.0,0.0,-2736349.0,-4783517.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-25717078.0,-0.0,-1914768.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,-534919.0,11412.0
Investing Cash flow,-3553877.0,-1907399.0,-2799656.0,-29212636.0,-2411339.0,-5186036.0,-4772105.0
Issuance (repayment) of debt,-750000.0,-656250.0,-375000.0,-5343750.0,-0.0,5956349.0,-164919.0
Issuance (buybacks) of shares,-7514719.0,-9360601.0,-15408133.0,-17854523.0,-41242200.0,29750.0,44367.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,-1445836.0,-3242878.0,1086700.0,19250776.0,46942282.0,5455396.0,-120552.0
Effect of forex changes on cash,-394601.0,-227391.0,-567611.0,-196655.0,-133087.0,-390535.0,-40357.0
Net cash flow / Change in cash,-1845882.0,-6047532.0,-2446390.0,-23387677.0,36094465.0,867914.0,-1010528.0
Free Cash Flow,3548432.0,-669864.0,-165823.0,-13229162.0,-8303391.0,-1747260.0,-861031.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.1245,0.1245
