Date,2018-12-31,2017-12-31,2016-12-31
Cash and cash equivalents,47964000.0,20101000.0,7992000.0
Short-term investments,75493000.0,0.0,8348000.0
Cash and short-term investments,123457000.0,20101000.0,16340000.0
Receivables,0.0,0.0,0.0
Inventories,0.0,0.0,0.0
Total current assets,125493000.0,20703000.0,17315000.0
Property Plant & Equipment Net,1638000.0,1026000.0,936000.0
Goodwill and Intangible Assets,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0
Total non-current assets,3940000.0,1336000.0,936000.0
Total assets,129433000.0,22039000.0,18251000.0
Payables,2663000.0,427000.0,508000.0
Short-term debt,0.0,0.0,0.0
Total current liabilities,5465000.0,1231000.0,966000.0
Long-term debt,0.0,0.0,0.0
Total debt,0.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0
Total non-current liabilities,434000.0,30000.0,0.0
Total liabilities,5899000.0,1261000.0,966000.0
Other comprehensive income,-106000.0,0.0,-2000.0
Retained earnings (deficit),-85590000.0,-26324000.0,-11882000.0
Total shareholders equity,-85696000.0,-26324000.0,-11884000.0
Investments,75493000.0,0.0,8348000.0
Net Debt,-123457000.0,-20101000.0,-16340000.0
Other Assets,2036000.0,602000.0,975000.0
Other Liabilities,2802000.0,804000.0,458000.0
