date,,2014-07-31_FY,2013-07-31_FY,2012-07-31_FY,2011-07-31_FY,2010-07-31_FY,2009-07-31_FY,2008-07-31_FY,2007-07-31_FY,2006-07-31_FY,2005-07-31_FY,2004-07-31_FY,2003-07-31_FY,2002-07-31_FY,2001-07-31_FY
,revenue,5123500.0,3875620.0,3468770.0,2916700.0,3438000.0,2120000.0,2650000.0,2400000.0,2410000.0,1150000.0,530000.0,200000.0,80000.0,0.0
,costOfRevenue,1491960.0,1027000.0,1081710.0,1081520.0,1235270.0,650000.0,1240000.0,1430000.0,2100000.0,1390000.0,890000.0,320000.0,190000.0,10000.0
,grossProfit,3631540.0,2848620.0,2387060.0,1835180.0,2202730.0,1460000.0,1410000.0,960000.0,310000.0,-240000.0,-360000.0,-130000.0,-110000.0,-10000.0
,grossProfitRatio,0.708800624573046,0.735010140313034,0.688157473686638,0.629197380601365,0.640700988947062,0.688679245283019,0.532075471698113,0.4,0.128630705394191,-0.208695652173913,-0.679245283018868,-0.65,-1.375,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.99999999979,0.0,0.0,0.0,0.0,0.0
