date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2018-02-15_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,2036000.0,44029000.0,99371000.0,94561000.0,69226000.0,34468000.0,-19935000.0,23373000.0,-2273000.0,-4985000.0,-10434000.0,-3250000.0
,depreciationAndAmortization,299682000.0,271712000.0,235832000.0,283570000.0,268013000.0,251513000.0,222998000.0,66581000.0,64824000.0,53460000.0,44926000.0,15975000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,22723000.0,19481000.0,17028000.0,15079000.0,15079000.0,14144000.0,8421000.0,7559000.0,6454000.0,4212000.0,0.0,0.0
,changeInWorkingCapital,-13806000.0,35011000.0,2536015000.0,-2739956000.0,122223000.0,-164162000.0,221759000.0,23124000.0,6275000.0,398885000.0,-79960000.0,-3756000.0
,accountsReceivables,-9098000.0,699000.0,-10854000.0,1929000.0,1929000.0,15088000.0,-5734000.0,-7375000.0,3557000.0,-4203000.0,-5431000.0,-3817000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,19447000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-7284000.0,69824000.0,34813000.0,-2501202000.0,238754000.0,116531000.0,280693000.0,58934000.0,35810000.0,29535000.0,-369350000.0,-289390000.0
,otherNonCashItems,-24724000.0,-43467000.0,-27693000.0,0.0,-20744000.0,-22204000.0,-24065000.0,-11988000.0,-9861000.0,-2148000.0,-3152000.0,-3732000.0
,netCashProvidedByOperatingActivites,302032000.0,288011000.0,214626000.0,292959000.0,292959000.0,219607000.0,174856000.0,63168000.0,41547000.0,42821000.0,32082000.0,7619000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-593945000.0,-20500000.0,-362687000.0,0.0,-257734000.0,-630145000.0,-1804597000.0,-113580000.0,-389883000.0,-392320000.0,-130604000.0,-242156000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-3404000.0,0.0,-149176000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,6698000.0,6226000.0,2229000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,-64498000.0,0.0,0.0,-1071000.0,28892000.0,0.0,-28112000.0,0.0,-4000000.0,0.0,0.0
,netCashUsedForInvestingActivites,-1006844000.0,-316409000.0,-392333000.0,-333038000.0,-333038000.0,-524897000.0,-1797699000.0,-246361000.0,-424042000.0,-423470000.0,-130604000.0,-242156000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1153420000.0,-1013762000.0,-449711000.0,0.0,-822526000.0,-888607000.0,-913694000.0,-417508000.0,-202122000.0,-143761000.0,-389808000.0,-161648000.0
,commonStockIssued,0.0,0.0,0.0,647382000.0,647382000.0,1449581000.0,385589000.0,197468000.0,202542000.0,190798000.0,156696000.0,252720000.0
,commonStockRepurchased,-80213000.0,-525000.0,-50362000.0,0.0,-310855000.0,-1446039000.0,-145000000.0,-298000.0,-2000000.0,0.0,0.0,0.0
,dividendsPaid,-155608000.0,-158437000.0,-157621000.0,0.0,-159180000.0,-118455000.0,-87946000.0,-47751000.0,-42500000.0,-36123000.0,-25244000.0,-7292000.0
,otherFinancingActivites,448421000.0,-24458000.0,86176000.0,0.0,-88314000.0,20274000.0,190133000.0,-7164000.0,-4144000.0,-7919000.0,-43792000.0,79553000.0
,netCashUsedProvidedByFinancingActivities,796094000.0,18465000.0,144618000.0,33167000.0,33167000.0,334754000.0,1658641000.0,170590000.0,393947000.0,385848000.0,63352000.0,279718000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,91282000.0,-9933000.0,-33089000.0,-6912000.0,-6912000.0,29464000.0,35798000.0,-12603000.0,11452000.0,5199000.0,-35170000.0,45181000.0
,cashAtEndOfPeriod,149540000.0,58258000.0,68191000.0,101280000.0,101280000.0,83015000.0,53551000.0,17753000.0,30356000.0,18904000.0,13705000.0,48875000.0
,cashAtBeginningOfPeriod,58258000.0,68191000.0,101280000.0,108192000.0,108192000.0,53551000.0,17753000.0,30356000.0,18904000.0,13705000.0,48875000.0,3694000.0
,operatingCashFlow,302032000.0,288011000.0,214626000.0,292959000.0,292959000.0,219607000.0,174856000.0,63168000.0,41547000.0,42821000.0,32082000.0,7619000.0
,capitalExpenditure,-593945000.0,-237927000.0,103265000.0,0.0,-90197000.0,113584000.0,6898000.0,-104669000.0,-34159000.0,-27150000.0,-130604000.0,-242156000.0
,freeCashFlow,-291913000.0,267511000.0,-148061000.0,292959000.0,35225000.0,-410538000.0,-1629741000.0,-50412000.0,-348336000.0,-349499000.0,-98522000.0,-234537000.0
