date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,revenue,208626000.0,258959000.0,287932000.0,245143000.0,212399000.0
,costOfRevenue,179948000.0,220444000.0,260114000.0,203582000.0,172497000.0
,grossProfit,28678000.0,38515000.0,27818000.0,41561000.0,39902000.0
,grossProfitRatio,0.137461294373664,0.148730107854911,0.096613089201617,0.169537779989639,0.187863408019812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,24892000.0,24386000.0,22396000.0,22587000.0,20434000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,25740000.0,25226000.0,23136000.0,23459000.0,21195000.0
,costAndExpenses,205688000.0,245670000.0,283250000.0,227041000.0,193692000.0
,interestExpense,2491000.0,5139000.0,4100000.0,2931000.0,1985000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,848000.0,840000.0,740000.0,872000.0,761000.0
,EBITDA,30551000.0,-12561000.0,1701000.0,14653000.0,32678000.0
,EBITDARatio,0.146439082377077,-0.0485057480141644,0.00590764486059208,0.0597732751903991,0.153851948455501
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,2938000.0,13289000.0,4682000.0,18102000.0,18707000.0
,operatingIncomeRatio,0.0140826167400036,0.0513170038500303,0.0162607837961741,0.0738426143108308,0.088074802612065
,totalOtherIncomeExpensesNet,1935000.0,29739000.0,7821000.0,7252000.0,-11225000.0
,incomeBeforeTax,1003000.0,-16450000.0,-3139000.0,10850000.0,29932000.0
,incomeBeforeTaxRatio,0.00480764621859212,-0.0635235693681239,-0.0109018796104636,0.0442598809674353,0.14092345067538
,incomeTaxExpense,-3963000.0,-3566000.0,-807000.0,-7159000.0,10504000.0
,netIncome,31175000.0,-14974000.0,-2332000.0,18009000.0,19428000.0
,netIncomeRatio,0.149430080622741,-0.057823825393209,-0.00809913451787228,0.0734632439025385,0.0914693572003635
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.26224795530002,-0.61,-0.1,0.74,0.8
,EPSDiluted,1.26224795530002,-0.61,-0.1,0.72,0.78
,weightedAverageShsOut,24802000.0,24698000.0,24438000.0,24294000.0,24284000.0
,weightedAverageShsOutDil,24802000.0,24698000.0,24438000.0,25129000.0,24982000.0
