Date,2007-09,2006-09,2005-09,2004-09,2003-09
Revenue,86000000.0,125000000.0,63000000.0,111000000.0,56000000.0
Revenue Growth,,,,,
Cost of Revenue,34000000.0,42000000.0,27000000.0,37000000.0,20000000.0
Gross Profit,52000000.0,82000000.0,37000000.0,74000000.0,35000000.0
R&D Expenses,9000000.0,9000000.0,8000000.0,6000000.0,3000000.0
SG&A Expense,32000000.0,29000000.0,21000000.0,24000000.0,16000000.0
Operating Expenses,42000000.0,38000000.0,29000000.0,30000000.0,20000000.0
Operating Income,11000000.0,45000000.0,8000000.0,44000000.0,16000000.0
Interest Expense,,,,,
Earnings before Tax,15000000.0,37000000.0,7000000.0,37000000.0,16000000.0
Income Tax Expense,5000000.0,15000000.0,-1000000.0,15000000.0,-7000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,11000000.0,23000000.0,7000000.0,22000000.0,10000000.0
Preferred Dividends,,,,,
Net Income Com,11000000.0,23000000.0,7000000.0,22000000.0,10000000.0
EPS,0.47,0.79,0.53,1.58,0.67
EPS Diluted,0.46,0.60,0.36,1.46,0.67
Weighted Average Shs Out,23000000.0,14000000.0,5000000.0,5000000.0,14000000.0
Weighted Average Shs Out (Dil),23000000.0,18000000.0,15000000.0,14000000.0,14000000.0
Dividend per Share,,,,,
Gross Margin,0.6046511627907,0.656,0.58730158730159,0.66666666666667,0.625
EBITDA Margin,0.16279069767442,0.384,0.15873015873016,0.40540540540541,0.28571428571429
EBIT Margin,0.18604651162791,0.304,0.095238095238095,0.33333333333333,0.053571428571429
Profit Margin,0.12790697674419,0.184,0.11111111111111,0.1981981981982,0.17857142857143
Free Cash Flow margin,,,,,
EBITDA,14000000.0,48000000.0,10000000.0,45000000.0,16000000.0
EBIT,16000000,38000000,6000000,37000000,3000000
Consolidated Income,11000000.0,23000000.0,7000000.0,22000000.0,10000000.0
Earnings Before Tax Margin,0.17441860465116,0.296,0.11111111111111,0.33333333333333,0.28571428571429
Net Profit Margin,0.12790697674419,0.184,0.11111111111111,0.1981981981982,0.17857142857143
