Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,9092000.0,3969000.0,1425000.0,1510000.0,36000.0,4000.0
Stock-based compensation,23382000.0,36997000.0,73852000.0,211221000.0,789000.0,884000.0
Operating Cash Flow,-63381000.0,-48780000.0,-38593000.0,-25305000.0,-5418000.0,-668000.0
Capital Expenditure,13102000.0,34815000.0,6560000.0,2241000.0,-235000.0,-3000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-1818000.0,0.0,0.0
Investment purchases and sales,70286000.0,127640000.0,-122959000.0,-175963000.0,0.0,0.0
Investing Cash flow,57101000.0,99552000.0,-113672000.0,-175224000.0,-235000.0,-3000.0
Issuance (repayment) of debt,-0.0,-0.0,-0.0,-0.0,-53000.0,-1000.0
Issuance (buybacks) of shares,-228000.0,-15227000.0,-15847000.0,-4798000.0,64460000.0,906000.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,-771000.0,-34983000.0,-15560000.0,317333000.0,64407000.0,905000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,16821000.0,15789000.0,-167825000.0,116804000.0,58754000.0,234000.0
Free Cash Flow,-76483000.0,-83595000.0,-45153000.0,-27546000.0,-5653000.0,-671000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,296.8567,296.8567
