date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,5027000.0,7748000.0,6500000.0,0.0,0.0,0.0,0.0,0.0
,costOfRevenue,766000.0,70000.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,4261000.0,7678000.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.847622836681918,0.990965410428498,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,-15102000.0,26415000.0,82288000.0,49615000.0,47994000.0,22729757.505521,8591127.97315,10113507.691458
,GeneralAndAdministrativeExpenses,-55285.0,0.0,41743000.0,29472000.0,13436000.0,7766820.457875,3457123.400944,3914772.570355
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,1187000.0,215000.0,-272000.0,492000.0,55000.0,3591498.48031,77824.796926,34295340.937336
,operatingExpenses,-71153000.0,87167000.0,120875000.0,73768000.0,0.0,0.0,0.0,0.0
,costAndExpenses,-70387000.0,87237000.0,120875000.0,73768000.0,55047000.0,26836201.43004,9893477.309208,6741417.879533
,interestExpense,1735000.0,3644000.0,133000.0,43000.0,75000.0,4369929.809984,6984775.524101,5546963.462123
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,417000.0,770000.0,510000.0,432000.0,99000.0,51385.214178,40128.410915,46949.653401
,EBITDA,-65709000.0,-78719000.0,-113865000.0,-73336000.0,-54416000.0,-23254542.671594,-9749987.839875,28059322.267944
,EBITDARatio,-13.0712154366421,-10.1599122354156,-17.5176923076923,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-66126000.0,-79489000.0,-114375000.0,-73768000.0,-55047000.0,-26836201.43004,-9893477.309208,-6741417.879533
,operatingIncomeRatio,-13.1541674955242,-10.2592927207021,-17.5961538461538,0.0,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,1187000.0,215000.0,-272000.0,492000.0,-783000.0,-458093.717884,781896.006615,28531580.546273
,incomeBeforeTax,-69345000.0,-82663000.0,-114731000.0,-73001000.0,-55562000.0,-31824940.415018,-16182693.710784,16551133.696042
,incomeBeforeTaxRatio,-13.7945096479013,-10.6689468249871,-17.6509230769231,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,-139000.0,101000.0,49000.0,1355000.0,-672000.0,-438414.274157,87552.896542,1071556.795272
,netIncome,-69484000.0,-82764000.0,-114780000.0,-74356000.0,-54890000.0,-31386526.140861,-16270246.607325,15479576.900771
,netIncomeRatio,-13.8221603341953,-10.6819824470831,-17.6584615384615,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.480223691186559,-1.12,-2.26,-2.49,-25.56,-29.650362,-10.263145,5.690136
,EPSDiluted,-0.480223691186559,-1.12,-2.26,-2.49,-25.56,-29.650362,-10.263145,5.236854
,weightedAverageShsOut,144690904.0,74199482.0,50795768.0,29830669.0,2147832.0,2116778.0,1081121.0,2720423.0
,weightedAverageShsOutDil,144690904.0,74199482.0,50795768.0,29830669.0,2147832.0,2116778.0,1081121.0,2720423.0
