Date,2017-10-31,2016-10-31,2015-10-31,2014-10-31,2013-10-31,2012-10-31,2011-10-31,2010-10-31,2009-10-31
Depreciation & Amortization,,,,,,,,,
Stock-based compensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Operating Cash Flow,-370758.0,-320116.0,-208327.0,13514.0,249371.0,856074.0,1079391.0,-143658.0,273585.0
Capital Expenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Issuance (repayment) of debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,0.0,0.0,-6011897.0,-22257896.0,-7615168.0,-21970127.0,30629459.0,6845179.0,-18261.0
Dividend payments,0.0,0.0,0.0,-49957.0,-249541.0,-820297.0,-1118767.0,0.0,-324034.0
Financing Cash Flow,0.0,0.0,-6011897.0,-22307853.0,-7864709.0,-22790424.0,29510692.0,6845179.0,-342295.0
Effect of forex changes on cash,1659017.0,-1345606.0,-4144151.0,-5624928.0,1641491.0,-2889815.0,2351133.0,3107055.0,4639326.0
Net cash flow / Change in cash,1288259.0,-1665722.0,-10364375.0,-27919267.0,-5973847.0,-24824165.0,32941216.0,9808576.0,4570616.0
Free Cash Flow,-370758.0,-320116.0,-208327.0,13514.0,249371.0,856074.0,1079391.0,-143658.0,273585.0
Net Cash/Marketcap,,,,,,,,,
