date,,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-28_FY,2011-01-29_FY,2010-01-30_FY,2009-01-31_FY,2008-02-02_FY,2007-02-03_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,revenue,2678109000.0,2609694000.0,2363754000.0,2190453000.0,2184495000.0,2417673000.0,2569800000.0,2658600000.0,2688000000.0,2487300000.0,2128500000.0,2093390000.0,1749900000.0,136000000.0,1185184000.0,936092000.0,729262000.0,636585000.0,583139000.0,677620000.0,779217000.0,599700000.0,471900000.0,515400000.0,551200000.0,486700000.0
,costOfRevenue,1662401000.0,1670090000.0,1534906000.0,1445413000.0,1397065000.0,1549788000.0,1593700000.0,1591500000.0,1523800000.0,1397100000.0,1187000000.0,1170762000.0,957100000.0,80200000.0,665805000.0,555223000.0,455278000.0,416430000.0,383806000.0,447825000.0,461412000.0,304800000.0,248600000.0,270600000.0,281600000.0,246500000.0
,grossProfit,1015708000.0,939604000.0,828848000.0,745040000.0,787430000.0,867885000.0,976100000.0,1067100000.0,1164300000.0,1090200000.0,941500000.0,922628000.0,792800000.0,55700000.0,519379000.0,380869000.0,273984000.0,220155000.0,199333000.0,229795000.0,317805000.0,294900000.0,223300000.0,244800000.0,269600000.0,240200000.0
,grossProfitRatio,0.379263129319979,0.360043744592278,0.350649010006964,0.340130557469163,0.360463173410788,0.358975345301039,0.379835006615301,0.40137666440984,0.433147321428571,0.438306597515378,0.442330279539582,0.440733929177076,0.453054460254872,0.409558823529412,0.438226469476469,0.406871333159561,0.375700365575061,0.345837555079055,0.341827591706266,0.339120746140905,0.407851728080881,0.491745872936468,0.473193473193473,0.474970896391153,0.48911465892598,0.493527840558866
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,860863000.0,835293000.0,741641000.0,680504000.0,666130000.0,741973000.0,741100000.0,792600000.0,738500000.0,674500000.0,578000000.0,569398000.0,483100000.0,43300000.0,326356000.0,279059000.0,218502000.0,197130000.0,202930000.0,200464000.0,233186000.0,171000000.0,142800000.0,156300000.0,150900000.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-2529000.0,-6591000.0,0.0,0.0,0.0,18028000.0,0.0,0.0,0.0,16408000.0,3592000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,875037000.0,887392000.0,761493000.0,720277000.0,666080000.0,741973000.0,753500000.0,792600000.0,767000000.0,685600000.0,582700000.0,569398000.0,483700000.0,43300000.0,326356000.0,279059000.0,218502000.0,197130000.0,198680000.0,205966000.0,267378000.0,197900000.0,166300000.0,174100000.0,167900000.0,0.0
,costAndExpenses,2537438000.0,2557482000.0,2296399000.0,2165690000.0,2063145000.0,2291761000.0,2347200000.0,2384100000.0,2290800000.0,2082700000.0,1769700000.0,1740160000.0,1440800000.0,123500000.0,992161000.0,834282000.0,673780000.0,613560000.0,582486000.0,653791000.0,728790000.0,502700000.0,414900000.0,444700000.0,449500000.0,403900000.0
,interestExpense,16129000.0,3407000.0,2431000.0,1897000.0,1953000.0,2370000.0,1923000.0,1640000.0,2002000.0,1217000.0,2176000.0,4730000.0,-3442000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,72188000.0,68357000.0,63588000.0,69319000.0,70684000.0,85060000.0,88400000.0,89700000.0,79200000.0,67400000.0,64400000.0,61096000.0,50500000.0,4600000.0,38054000.0,34639000.0,35442000.0,34944000.0,37979000.0,41022000.0,34192000.0,26900000.0,23500000.0,17800000.0,17000000.0,15700000.0
,EBITDA,212859000.0,120569000.0,130943000.0,94082000.0,192034000.0,210972000.0,311000000.0,364200000.0,476400000.0,472000000.0,423200000.0,414326000.0,359600000.0,17100000.0,231077000.0,136449000.0,90924000.0,57969000.0,38632000.0,64851000.0,84619000.0,123900000.0,80500000.0,88500000.0,118700000.0,98500000.0
,EBITDARatio,0.0794810816139298,0.0462004357599014,0.0553962045119754,0.0429509329805296,0.0879077315352061,0.0872624213448221,0.121021091135497,0.136989392913564,0.177232142857143,0.189764001125719,0.198825463941743,0.197921075384902,0.205497456997543,0.125735294117647,0.194971413721414,0.145764518872077,0.124679470478374,0.0910624661278541,0.0662483558808449,0.0957040819338272,0.108594910018647,0.206603301650825,0.170586988768807,0.171711292200233,0.215348330914369,0.20238339839737
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
