date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY
,revenue,502654000.0,531890000.0,511002000.0,448792000.0,406599000.0,373767000.0,389429000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,238818000.0,246292000.0,220058000.0,207227000.0,197408000.0,191986000.0,186880000.0
,SellingAndMarketingExpenses,4443000.0,8050000.0,6116000.0,5739000.0,4513000.0,3919000.0,3802000.0
,otherExpenses,-552000.0,223000.0,-1304000.0,-1045000.0,-807000.0,338000.0,451000.0
,operatingExpenses,0.0,416000000.0,341000000.0,312000000.0,302000000.0,0.0,0.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,34410000.0,59376000.0,24599000.0,15885000.0,16449000.0,23315000.0,26614000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,5819000.0,5451000.0,5091000.0,4210000.0,4514000.0,4424000.0,4281000.0
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.297610284609294,0.330338979864258,0.384475990309236,0.343898732597729,0.286938728329386,0.211401755639208,0.277303436569952
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,149595000.0,175704000.0,196468000.0,154339000.0,116669000.0,79015000.0,107990000.0
,incomeBeforeTaxRatio,0.297610284609294,0.330338979864258,0.384475990309236,0.343898732597729,0.286938728329386,0.211401755639208,0.277303436569952
,incomeTaxExpense,2378000.0,-1371000.0,1284000.0,1087000.0,727000.0,1276000.0,-169000.0
,netIncome,147217000.0,177075000.0,195184000.0,153252000.0,115942000.0,77739000.0,108159000.0
,netIncomeRatio,0.292879396165155,0.332916580495967,0.381963279987162,0.34147667516355,0.285150725899473,0.207987864097151,0.277737405277984
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.76811186724194,3.33,3.55,2.82,1.2,1.41,1.96439
,EPSDiluted,2.76811186724194,3.3,3.5,2.76,1.18,1.38,1.932002
,weightedAverageShsOut,53183183.0,53183183.0,54985915.0,54361702.0,48583333.0,48763000.0,46588000.0
,weightedAverageShsOutDil,53183183.0,53659000.0,55745000.0,55451000.0,49611000.0,49844000.0,47369000.0
