date,,2021-01-31_FY,2020-02-02_FY,2020-01-31_FY,2019-01-31_FY,2018-01-31_FY,2017-01-31_FY,2016-01-31_FY,2015-01-31_FY,2014-01-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-282076000.0,-200987000.0,-200987000.0,-178362000.0,-177602000.0,-245066000.0,-213752000.0,-183231000.0,-78561000.0
,depreciationAndAmortization,70042000.0,89710000.0,89710000.0,70878000.0,61744000.0,50203000.0,32254000.0,15392000.0,4431000.0
,deferredIncomeTax,0.0,0.0,0.0,-3696000.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,242344000.0,226705000.0,226705000.0,210645000.0,150673000.0,116668000.0,58225000.0,25399000.0,8298000.0
,changeInWorkingCapital,113416000.0,0.0,83640000.0,628022000.0,57033000.0,-96582000.0,104610000.0,-1532000.0,-1489000.0
,accountsReceivables,410000.0,-79442000.0,-79442000.0,-135649000.0,-74505000.0,-44049000.0,-67292000.0,-44197000.0,-12038000.0
,inventory,-8690000.0,2393000.0,2393000.0,-12289000.0,-12595000.0,-3776000.0,1481000.0,-13713000.0,-5077000.0
,accountsPayables,-14364000.0,-18856000.0,-18856000.0,14293000.0,29278000.0,10644000.0,24901000.0,3474000.0,5243000.0
,otherWorkingCapital,168556000.0,1275651000.0,1275651000.0,1192011000.0,563989000.0,506956000.0,603538000.0,59454000.0,14783000.0
,otherNonCashItems,36410000.0,255220000.0,28515000.0,19688000.0,2054000.0,1584000.0,10807000.0,277000.0,92000.0
,netCashProvidedByOperatingActivites,187641000.0,189574000.0,189574000.0,164423000.0,72756000.0,-14362000.0,-7856000.0,-143695000.0,-67229000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-94975000.0,-87847000.0,-96847000.0,-100246000.0,-65060000.0,-77773000.0,-39355000.0,-42227000.0,-12273000.0
,acquisitionsNet,0.0,-52000000.0,-52000000.0,-14000000.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-573959000.0,-810597000.0,-795580000.0,-670357000.0,-202656000.0,-526717000.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,595466000.0,619310000.0,619310000.0,273158000.0,210557000.0,162867000.0,0.0,0.0,0.0
,otherInvestingActivites,-5000000.0,6017000.0,0.0,0.0,-2029000.0,-5600000.0,-2485000.0,-1613000.0,-3034000.0
,netCashUsedForInvestingActivites,-418109000.0,-324711000.0,-324711000.0,-511344000.0,-59188000.0,-447223000.0,-41840000.0,-52965000.0,-15307000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-11555000.0,-11555000.0,-6101000.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,43298000.0,0.0,0.0,0.0,0.0,459425000.0,0.0,0.0
,commonStockRepurchased,-135175000.0,71180000.0,-15017000.0,-20000000.0,0.0,0.0,0.0,-30120000.0,-7202000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-8258000.0,75818000.0,-10379000.0,-632000.0,0.0,0.0,-3702000.0,-33000.0,0.0
,netCashUsedProvidedByFinancingActivities,200237000.0,49246000.0,49246000.0,551914000.0,46814000.0,40518000.0,461731000.0,258482000.0,163301000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-30231000.0,-85891000.0,-85891000.0,204993000.0,60382000.0,-421067000.0,412035000.0,61822000.0,80765000.0
,cashAtEndOfPeriod,347691000.0,276744000.0,377922000.0,463813000.0,244057000.0,183675000.0,604742000.0,192707000.0,130885000.0
,cashAtBeginningOfPeriod,377922000.0,362635000.0,463813000.0,258820000.0,183675000.0,604742000.0,192707000.0,130885000.0,50120000.0
,operatingCashFlow,187641000.0,189574000.0,189574000.0,164423000.0,72756000.0,-14362000.0,-7856000.0,-143695000.0,-67229000.0
,capitalExpenditure,-94975000.0,-87847000.0,-96847000.0,-100246000.0,-65060000.0,-77773000.0,-39355000.0,-51352000.0,-12273000.0
,freeCashFlow,92666000.0,92727000.0,92727000.0,64177000.0,7696000.0,-92135000.0,-47211000.0,-195047000.0,-79502000.0
