date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2001-03-31_FY,2000-03-31_FY,1999-03-31_FY
,revenue,7411220.0,4111930.0,30481897.0,42220086.0,35368361.0,40572111.0,10456766.0,13467346.0,4118652.0,9795257.0,6144705.0,9120111.0,2097632.0,4807729.0,3468178.0,5467253.0,1167099.0,80529.0,189521.0,0.0,5097069.0,5077339.0,8300000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1269621.0,1457541.0,1200000.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,40572111.0,10456766.0,13467346.0,4118652.0,9795257.0,6144705.0,9120111.0,2097632.0,4807729.0,3468178.0,5467253.0,1167099.0,80529.0,189521.0,0.0,3827448.0,3619798.0,7100000.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.750911553286801,0.712932108728608,0.855421686746988
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,94245436.0,88017319.0,95257876.0,98572618.0,88712035.0,57791923.0,34095039.0,21368604.0,17984825.0,20032001.0,13256606.0,9408457.0,5750494.0,9625947.0,8509785.0,11454773.0,6548599.0,2146909.0,2466129.0,0.0,6436377.0,6977220.0,8100000.0
,GeneralAndAdministrativeExpenses,37247828.0,27203156.0,29315159.0,28290369.0,23892263.0,18063890.0,15857688.0,13643074.0,10778359.0,11988796.0,12108261.0,13669409.0,10005602.0,11080202.0,8079587.0,5981200.0,6129195.0,4566882.0,3658307.0,0.0,5732725.0,5610830.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,3416179.0,496200.0,360795.0,806819.0,127554.0,177561.0,348143.0,-45632669.0,1982620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,131493264.0,115220475.0,124573035.0,126862987.0,112604298.0,75855813.0,49952727.0,35011678.0,28763184.0,32020797.0,25364867.0,23077866.0,15756096.0,20706149.0,16814372.0,17642223.0,12677794.0,6713791.0,6124436.0,0.0,12169102.0,13154408.0,0.0
,costAndExpenses,131493264.0,115220475.0,124573035.0,126862987.0,112604298.0,75855813.0,49952727.0,35011678.0,28763184.0,32020797.0,25364867.0,23077866.0,15756096.0,20706149.0,16814372.0,17642223.0,12677794.0,6713791.0,6124436.0,0.0,13438723.0,14611949.0,15200000.0
,interestExpense,8702450.0,7948539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20480.0,5445.0,0.0,20380.0,24342.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,4627790.0,5516442.0,4996767.0,3469041.0,3085964.0,1918630.0,1569273.0,2099289.0,1994920.0,2011714.0,2108541.0,1676978.0,993027.0,954641.0,225000.0,206250.0,573041.0,584413.0,619344.0,520000.0,655497.0,566358.0,400000.0
,EBITDA,-119454254.0,-105592103.0,-89094371.0,-81173860.0,-74149973.0,-33365072.0,-37926688.0,-19445043.0,-22649612.0,-20213826.0,-17111621.0,-12280777.0,-12665437.0,-14943779.0,-13121194.0,-11968720.0,-10937654.0,-6048849.0,-5315571.0,0.0,-7686157.0,-8968252.0,-6500000.0
,EBITDARatio,-16.118028340813,-25.6794505256656,-2.92286175627455,-1.92263606473942,-2.09650577248971,-0.82236470268949,-3.62699978176809,-1.44386600002703,-5.49927791908615,-2.06363406289391,-2.78477502174637,-1.34656003638552,-6.0379690050495,-3.10828230958941,-3.78331042985683,-2.18916519868387,-9.37165913088778,-75.1139216928063,-28.0473984413337,0.0,-1.50795623916412,-1.76632917360846,-0.783132530120482
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-124082044.0,-111108545.0,-94091138.0,-84642901.0,-77235937.0,-35283702.0,-39495961.0,-21544332.0,-24644532.0,-22225540.0,-19220162.0,-13957755.0,-13658464.0,-15898420.0,-13346194.0,-12174970.0,-11510695.0,-6633262.0,-5934915.0,0.0,-8341654.0,-9534610.0,-6900000.0
