date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,3795357000.0,3861766000.0,3720918000.0,3568115000.0,3442646000.0,3285346000.0,3071479000.0,2808006000.0,2484193000.0,1764991000.0,1016867000.0,936094000.0,929766000.0,771791000.0,418449000.0,324719000.0,232911000.0,205003000.0,196704000.0,204581000.0,242322000.0,233245000.0,149933000.0
,costOfRevenue,0.0,1810527000.0,1691298000.0,1486463000.0,1442073000.0,1410205000.0,1212190000.0,1117947000.0,979225000.0,678643000.0,325471000.0,302813000.0,306944000.0,198125000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,3795357000.0,2051239000.0,2029620000.0,2081652000.0,2000573000.0,1875141000.0,1859289000.0,1690059000.0,1504968000.0,1086348000.0,691396000.0,633281000.0,622822000.0,573666000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,1.0,0.53116605200833,0.545462168206878,0.583403842084686,0.581114933106686,0.570759061602644,0.605339968139128,0.601871577197485,0.605817663925468,0.615497756079209,0.679927660156146,0.676514324416138,0.669869623109471,0.743291901564024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,130158000.0,165996000.0,151982000.0,135490000.0,126875000.0,128035000.0,121746000.0,115106000.0,98801000.0,74537000.0,49830000.0,38830000.0,40651000.0,36425000.0,26136000.0,23104000.0,16917000.0,12724000.0,9763000.0,10244000.0,9689000.0,7767000.0,5697000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,17609000.0,-66768000.0,-20052000.0,-9988000.0,-17957000.0,-38925000.0,-18732000.0,-6956000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,130158000.0,1211616000.0,1071621000.0,1023438000.0,1025799000.0,1022092000.0,948657000.0,837065000.0,824782000.0,365125000.0,265221000.0,245821000.0,270055000.0,246118000.0,154552000.0,100609000.0,68496000.0,66643000.0,69492000.0,63266000.0,64029000.0,100657000.0,37969000.0
,costAndExpenses,130158000.0,3022143000.0,2762919000.0,2509901000.0,2467872000.0,2432297000.0,2160847000.0,1955012000.0,1804007000.0,1043768000.0,590692000.0,548634000.0,576999000.0,444243000.0,154552000.0,100609000.0,68496000.0,66643000.0,69492000.0,63266000.0,64029000.0,100657000.0,37969000.0
,interestExpense,0.0,451662000.0,442497000.0,448196000.0,419740000.0,367114000.0,376842000.0,334484000.0,293401000.0,236807000.0,178863000.0,178503000.0,203184000.0,204218000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1109763000.0,1045620000.0,919639000.0,887948000.0,898924000.0,894057000.0,826911000.0,721959000.0,725981000.0,456590000.0,205600000.0,200911000.0,231802000.0,234061000.0,119653000.0,87848000.0,50242000.0,40994000.0,43861000.0,43772000.0,43527000.0,44046000.0,28700000.0
,EBITDA,1550948000.0,1885243000.0,1877638000.0,1946162000.0,1873698000.0,1747106000.0,1737543000.0,1574953000.0,1406167000.0,1177813000.0,631775000.0,588371000.0,584569000.0,561609000.0,383550000.0,311958000.0,214657000.0,179354000.0,171073000.0,185087000.0,221820000.0,176634000.0,140664000.0
,EBITDARatio,0.408643508370886,0.488181572886602,0.504616871427965,0.54543141126337,0.544261013185788,0.531787519488054,0.565702386374773,0.560879499545229,0.566045794348507,0.66731955007136,0.621295606996785,0.628538373283025,0.628727013033387,0.727669796615923,0.916599155452636,0.960701406446805,0.921626715784141,0.874884757784032,0.869697616723605,0.904712558839775,0.915393567236982,0.757289545327874,0.938179053310479
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,441185000.0,839623000.0,957999000.0,1058214000.0,974774000.0,853049000.0,910632000.0,852994000.0,680186000.0,721223000.0,426175000.0,387460000.0,352767000.0,327548000.0,263897000.0,224110000.0,164415000.0,138360000.0,127212000.0,141315000.0,178293000.0,132588000.0,111964000.0
,operatingIncomeRatio,0.116243346805057,0.217419439707118,0.257463077659868,0.296575082361415,0.283146742360382,0.259652712377935,0.296479969421897,0.303772142937017,0.273805618162518,0.408627012828961,0.419105940108195,0.413911423425425,0.379414820503223,0.424399869912969,0.630655109702736,0.690165958875212,0.705913417571519,0.674916952434842,0.646717911176183,0.690753295760603,0.735768935548568,0.568449484447684,0.746760219564739
,totalOtherIncomeExpensesNet,7609000.0,-15958000.0,-164356000.0,-31902000.0,-33044000.0,-136732000.0,-89679000.0,-42075000.0,-89625000.0,-153975000.0,-20179000.0,-13065000.0,19030000.0,-2979000.0,-1273000.0,-1551000.0,64460000.0,20164000.0,0.0,0.0,-144219000.0,-1300000.0,0.0
,incomeBeforeTax,80589000.0,382987000.0,376038000.0,584150000.0,522866000.0,350255000.0,448378000.0,478482000.0,298266000.0,330441000.0,227133000.0,195892000.0,168613000.0,120351000.0,0.0,0.0,100173000.0,96734000.0,50688000.0,54283000.0,-61245000.0,42535000.0,55960000.0
,incomeBeforeTaxRatio,0.0212335756557288,0.0991740566362643,0.101060544736541,0.163713893750622,0.151879106942741,0.106611297561962,0.145981138077128,0.1703992085487,0.120065550462464,0.187219651544965,0.223365494209174,0.209265308825823,0.181349931057922,0.155937293904697,0.0,0.0,0.430091322436467,0.471866265371726,0.257686676427526,0.265337445803863,-0.252742219030876,0.182361894145641,0.373233377575317
,incomeTaxExpense,0.0,-56310000.0,-39953000.0,-59799000.0,-31343000.0,-39284000.0,-8732000.0,-11828000.0,-6282000.0,-31137000.0,5201000.0,-1719000.0,-15885000.0,-28042000.0,0.0,0.0,0.0,0.0,-2200000.0,2685000.0,0.0,0.0,21151000.0
,netIncome,441185000.0,433016000.0,409467000.0,1356470000.0,649231000.0,417843000.0,475767000.0,453509000.0,362800000.0,364493000.0,246167000.0,266495000.0,226288000.0,282318000.0,131430000.0,130583000.0,120900000.0,162753000.0,65706000.0,50566000.0,-65452000.0,42535000.0,26758000.0
,netIncomeRatio,0.116243346805057,0.11212901040612,0.110044618021682,0.380164316452805,0.188584884998341,0.127183864347926,0.154898340506316,0.161505709033385,0.146043403229942,0.206512667769977,0.242083773000796,0.284688289851233,0.243381668075623,0.365795921434689,0.314088455223934,0.402141543919512,0.519082396280124,0.793905455042121,0.334034895070766,0.247168603144965,-0.270103416115747,0.182361894145641,0.178466381650471
