date,,2020-12-31_FY,2019-12-26_FY,2018-12-27_FY,2017-12-28_FY,2016-12-29_FY,2015-12-31_FY,2015-01-01_FY,2013-12-26_FY,2012-12-27_FY,2011-12-29_FY,2010-12-30_FY,2009-12-31_FY,2009-01-01_FY,2007-12-27_FY,2006-12-31_FY
,revenue,90400000.0,444800000.0,441400000.0,426100000.0,447600000.0,446500000.0,394000000.0,462800000.0,448800000.0,435400000.0,427500000.0,380700000.0,369500000.0,331900000.0,219300000.0
,costOfRevenue,10300000.0,134500000.0,132400000.0,124700000.0,122200000.0,30800000.0,115300000.0,143300000.0,144600000.0,132700000.0,126700000.0,101800000.0,110600000.0,97900000.0,165100000.0
,grossProfit,80100000.0,310300000.0,309000000.0,301400000.0,325400000.0,415700000.0,278700000.0,319500000.0,304200000.0,302700000.0,300700000.0,278900000.0,258600000.0,233800000.0,54200000.0
,grossProfitRatio,0.886061946902655,0.69761690647482,0.700045310376076,0.707345693499179,0.726988382484361,0.931019036954087,0.707360406091371,0.690363007778738,0.677807486631016,0.695222783647221,0.703391812865497,0.732597846073023,0.699864682002706,0.70442904489304,0.247150022799818
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,30900000.0,43800000.0,48300000.0,37900000.0,43800000.0,38600000.0,29500000.0,29400000.0,31500000.0,30400000.0,35400000.0,26300000.0,26300000.0,30900000.0,0.0
,SellingAndMarketingExpenses,37600000.0,64900000.0,66500000.0,72000000.0,72800000.0,72300000.0,57600000.0,61500000.0,60500000.0,59800000.0,57000000.0,50200000.0,47000000.0,40000000.0,0.0
,otherExpenses,152500000.0,-3600000.0,-1700000.0,14900000.0,10500000.0,-200000.0,153500000.0,168100000.0,164200000.0,151500000.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,139400000.0,155700000.0,151600000.0,-44700000.0,164000000.0,233400000.0,127000000.0,92900000.0,112400000.0,115700000.0,110200000.0,110700000.0,97200000.0,76600000.0,60000000.0
,costAndExpenses,149700000.0,290200000.0,284000000.0,80000000.0,286200000.0,264200000.0,242300000.0,236200000.0,257000000.0,248400000.0,236900000.0,212500000.0,207800000.0,174500000.0,225100000.0
,interestExpense,55800000.0,-55900000.0,-53900000.0,-51600000.0,-52500000.0,66300000.0,-75400000.0,-75400000.0,-94000000.0,-65300000.0,-63800000.0,58900000.0,-77000000.0,-57000000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,37700000.0,40300000.0,39900000.0,37600000.0,35800000.0,32200000.0,32400000.0,26600000.0,20400000.0,18800000.0,17800000.0,15600000.0,12400000.0,5700000.0,4800000.0
,EBITDA,-21600000.0,194900000.0,197300000.0,383700000.0,197200000.0,214500000.0,184100000.0,253200000.0,212200000.0,205800000.0,208400000.0,183800000.0,174100000.0,163100000.0,-1000000.0
,EBITDARatio,-0.238938053097345,0.438174460431655,0.446986859990938,0.900492842055855,0.440571939231457,0.48040313549832,0.467258883248731,0.547104580812446,0.472816399286988,0.472668810289389,0.487485380116959,0.482794851589178,0.471177266576455,0.491413076227779,-0.00455996352029184
