Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,102951000.0,66497000.0,,
Revenue Growth,0.54820518218867,0.0,0.0,
Cost of Revenue,0.0,0.0,,
Gross Profit,102951000.0,66497000.0,,
R&D Expenses,0.0,0.0,,
SG&A Expense,66327000.0,46705000.0,,
Operating Expenses,85755000.0,62089000.0,,
Operating Income,17196000.0,4408000.0,,
Interest Expense,0.0,0.0,,
Earnings before Tax,17196000.0,4408000.0,,
Income Tax Expense,-2394000.0,-1441000.0,62000.0,626000.0
Net Income - Non-Controlling int,0.0,0.0,,
Net Income - Discontinued ops,0.0,0.0,,
Net Income,19590000.0,5849000.0,,
Preferred Dividends,0.0,0.0,,
Net Income Com,19590000.0,5849000.0,8211000.0,5403000.0
EPS,0.48,0.12,0.16,0.11
EPS Diluted,0.47,0.12,0.16,0.11
Weighted Average Shs Out,51117641.0,51000000.0,51000000.0,51000000.0
Weighted Average Shs Out (Dil),51117641.0,,,
Dividend per Share,0.0,0.0,,
Gross Margin,1.0,1.0,,
EBITDA Margin,0.212,0.112,,
EBIT Margin,0.167,0.0663,,
Profit Margin,0.19,0.088,,
Free Cash Flow margin,0.0474,0.0951,,
EBITDA,21871000.0,7465000.0,,
EBIT,17196000.0,4408000.0,,
Consolidated Income,19590000.0,5849000.0,,
Earnings Before Tax Margin,0.167,0.0663,,
Net Profit Margin,0.1903,0.088,,
