Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Revenue,193000000.0,218400000.0,311300000.0,418200000.0,1307500000.0,1862100000.0,1600800000.0,2035400000.0,2036800000.0
Revenue Growth,-0.1163,-0.2984,-0.2556,-0.6802,-0.2978,0.1632,-0.2135,-0.0007,0.2615
Cost of Revenue,210900000.0,188200000.0,266200000.0,349300000.0,1402400000.0,1732700000.0,1525400000.0,1877000000.0,1832100000.0
Gross Profit,-17900000.0,30200000.0,45100000.0,68900000.0,-94900000.0,129400000.0,75400000.0,158400000.0,204700000.0
R&D Expenses,0.0,0.0,0.0,0.0,186100000.0,1313200000.0,271600000.0,110200000.0,118400000.0
SG&A Expense,39900000.0,43700000.0,46200000.0,42600000.0,46800000.0,50300000.0,56400000.0,58900000.0,58800000.0
Operating Expenses,74500000.0,74900000.0,106800000.0,100100000.0,290100000.0,1375800000.0,328000000.0,169100000.0,181300000.0
Operating Income,-92400000.0,-44700000.0,-61700000.0,-31200000.0,-385000000.0,-1246400000.0,-252600000.0,-10700000.0,23400000.0
Interest Expense,4100000.0,5300000.0,19700000.0,19600000.0,40100000.0,50400000.0,11600000.0,600000.0,1200000.0
Earnings before Tax,-104100000.0,12100000.0,-67600000.0,-187700000.0,-245400000.0,-1201600000.0,-259300000.0,26900000.0,94200000.0
Income Tax Expense,0.0,-100000.0,-600000.0,-300000.0,-86500000.0,-1000000.0,231800000.0,19400000.0,35700000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,-24700000.0,-1200000.0,-700000.0,0.0,0.0
Net Income,-104100000.0,12200000.0,-67000000.0,-187400000.0,-158900000.0,-1200600000.0,-491100000.0,7500000.0,58500000.0
Preferred Dividends,7800000.0,6900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-111900000.0,5300000.0,-67000000.0,-187400000.0,-158900000.0,-1200600000.0,-491100000.0,7500000.0,58500000.0
EPS,-12.23,0.58,-7.36,-20.82,-353.653,-2671.974,-1115.703,19.084,144.493
EPS Diluted,-12.23,0.58,-7.36,-20.82,-353.653,-2671.974,-1115.703,13.631,100.872
Weighted Average Shs Out,9038751.0,9038751.0,9000000.0,9000000.0,453753.0,455527.0,447453.0,419771.0,413021.0
Weighted Average Shs Out (Dil),9151000.0,9081000.0,9100000.0,9000000.0,449000.0,449000.0,440000.0,414000.0,409000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,-0.0927,0.1383,0.1449,0.1648,-0.0726,0.0695,0.0471,0.0778,0.1005
EBITDA Margin,-0.48,0.135,-0.112,-0.369,-0.136,-0.598,-0.123,0.035,0.063
EBIT Margin,-0.5181,0.0797,-0.1539,-0.402,-0.157,-0.6182,-0.1547,0.0135,0.0468
Profit Margin,-0.58,0.024,-0.215,-0.448,-0.122,-0.645,-0.307,0.004,0.029
Free Cash Flow margin,-0.386,-0.076,0.1115,0.0196,0.0621,0.0744,-0.0603,-0.0686,0.001
EBITDA,-92600000.0,29400000.0,-34800000.0,-154300000.0,-177700000.0,-1113700000.0,-197600000.0,70800000.0,127300000.0
EBIT,-100000000.0,17400000.0,-47900000.0,-168100000.0,-205300000.0,-1151200000.0,-247700000.0,27500000.0,95400000.0
Consolidated Income,-104100000.0,12200000.0,-67000000.0,-187400000.0,-158900000.0,-1200600000.0,-491100000.0,7500000.0,58500000.0
Earnings Before Tax Margin,-0.5394,0.0554,-0.2172,-0.4488,-0.1877,-0.6453,-0.162,0.0132,0.0462
Net Profit Margin,-0.5394,0.0559,-0.2152,-0.4481,-0.1215,-0.6448,-0.3068,0.0037,0.0287
