date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY
,revenue,490339000.0,455154000.0,404358000.0,299785000.0,297706000.0,282140000.0,282549000.0,305101000.0,370468000.0,403021000.0,334835000.0,260527000.0,192030000.0,167370000.0
,costOfRevenue,437864000.0,393509000.0,345947000.0,269409000.0,270963000.0,252002000.0,241907000.0,251591000.0,283466000.0,291991000.0,240730000.0,181593000.0,130869000.0,108945000.0
,grossProfit,52475000.0,61645000.0,58411000.0,30376000.0,26743000.0,30138000.0,40642000.0,53510000.0,87002000.0,111030000.0,94105000.0,78934000.0,61161000.0,58425000.0
,grossProfitRatio,0.107017797890847,0.135437676039319,0.144453677187047,0.101325950264356,0.0898302351984844,0.106819309562628,0.143840537393514,0.175384544790086,0.234843495254651,0.275494329079626,0.281048874818941,0.302978194198682,0.31849710982659,0.349076895500986
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,14206000.0,12329000.0,13805000.0,13476000.0,16431000.0,17948000.0,19548000.0,19048000.0,21051000.0,24163000.0,19726000.0,14887000.0,14051000.0,14094000.0
,GeneralAndAdministrativeExpenses,23188000.0,29834000.0,18556000.0,15934000.0,17166000.0,16823000.0,17046000.0,16226000.0,23375000.0,20396000.0,18464000.0,13172000.0,13371000.0,11440000.0
,SellingAndMarketingExpenses,8876000.0,8755000.0,10414000.0,9189000.0,12020000.0,14544000.0,16385000.0,14705000.0,14074000.0,17382000.0,16698000.0,16154000.0,12409000.0,8487000.0
,otherExpenses,12947000.0,69000.0,687000.0,-2416000.0,112000.0,2671000.0,1493000.0,-69000.0,0.0,0.0,0.0,0.0,0.0,-139000.0
