date,,2021-01-03_FY,2019-12-29_FY,2018-12-30_FY,2017-12-31_FY,2017-01-01_FY,2016-01-03_FY,2014-12-28_FY,2013-12-29_FY,2012-12-30_FY,2012-01-01_FY,2011-01-02_FY,2010-01-03_FY,2008-12-28_FY,2007-12-30_FY,2006-12-31_FY,2006-01-01_FY,2005-01-02_FY
,revenue,4117411000.0,3618774000.0,3432867000.0,2787979000.0,2472628000.0,2216528000.0,1993833000.0,1802200000.0,1678400000.0,1652200000.0,1570900000.0,1404100000.0,1425100000.0,1462900000.0,1437319000.0,1511600000.0,1446500000.0
,costOfRevenue,2522918000.0,2216275000.0,2130188000.0,1921988000.0,1704937000.0,1533397000.0,1399067000.0,1253200000.0,1177100000.0,1181700000.0,1132300000.0,1017100000.0,1061900000.0,1084000000.0,1052788000.0,1126300000.0,1092800000.0
,grossProfit,1594493000.0,1402499000.0,1302679000.0,865991000.0,767691000.0,683131000.0,594766000.0,549000000.0,501300000.0,470500000.0,438600000.0,387000000.0,363200000.0,378900000.0,384531000.0,385300000.0,353700000.0
,grossProfitRatio,0.387256215131305,0.387561920142015,0.379472609920513,0.310616041225562,0.31047573674649,0.308198678293259,0.298302816735404,0.30462767728332,0.298677311725453,0.284771819392325,0.279203004647018,0.275621394487572,0.254859308118729,0.259006083806138,0.267533512045691,0.254895474993384,0.244521258209471
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,406613000.0,773092000.0,730990000.0,344759000.0,313649000.0,277692000.0,249405000.0,235200000.0,219000000.0,211400000.0,210900000.0,197500000.0,168200000.0,184900000.0,170334000.0,186200000.0,182300000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,406613000.0,773092000.0,730990000.0,344759000.0,313649000.0,277692000.0,249405000.0,235200000.0,219000000.0,211300000.0,210900000.0,197400000.0,168200000.0,185000000.0,170334000.0,186200000.0,182300000.0
,costAndExpenses,2929531000.0,2989367000.0,2861178000.0,2266747000.0,2018586000.0,1811089000.0,1648472000.0,1488400000.0,1396100000.0,1393000000.0,1343200000.0,1214500000.0,1230100000.0,1269000000.0,1223122000.0,1312500000.0,1275100000.0
,interestExpense,172166000.0,150818000.0,146345000.0,122541000.0,110069000.0,99537000.0,86881000.0,88872000.0,101448000.0,91635000.0,96810000.0,110945000.0,114906000.0,130374000.0,0.0,48755000.0,61068000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,65038000.0,59930000.0,53665000.0,44369000.0,38140000.0,32434000.0,35788000.0,25800000.0,23200000.0,24000000.0,24100000.0,24100000.0,28400000.0,31200000.0,35646000.0,32400000.0,31700000.0
,EBITDA,790680000.0,689337000.0,625354000.0,565601000.0,492182000.0,437873000.0,381149000.0,339600000.0,305500000.0,283100000.0,251800000.0,213600000.0,223400000.0,225100000.0,249843000.0,231500000.0,203100000.0
,EBITDARatio,0.192033294708738,0.190489099346906,0.182166684581721,0.202871327223053,0.199052182536152,0.197549049684913,0.19116395405232,0.18843635556542,0.182018589132507,0.171347294516402,0.160290279457636,0.152125916957482,0.15676092905761,0.153872445143209,0.173825713011517,0.153148981211961,0.140407881092292
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,725642000.0,629407000.0,571689000.0,521232000.0,454042000.0,405439000.0,345361000.0,313800000.0,282300000.0,259100000.0,227700000.0,189500000.0,195000000.0,193900000.0,214197000.0,199100000.0,171400000.0
,operatingIncomeRatio,0.176237446298171,0.17392824199577,0.166533978741384,0.186956931885068,0.183627298566545,0.182916254610815,0.173214607241429,0.17412051936522,0.16819590085796,0.156821208086188,0.144948755490483,0.134961897300762,0.136832502982247,0.132544944972315,0.149025372933914,0.131714739349034,0.118492913930176
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7800000.0,56300000.0,0.0,-13300000.0,0.0,22100000.0,-10800000.0
,incomeBeforeTax,555130000.0,482637000.0,428678000.0,400153000.0,344658000.0,306215000.0,258623000.0,225100000.0,181200000.0,167800000.0,138900000.0,135500000.0,82900000.0,55600000.0,160425000.0,173300000.0,100100000.0
,incomeBeforeTaxRatio,0.134825015039791,0.133370307181382,0.124874631029982,0.143527982097426,0.139389346072276,0.138150747475331,0.129711465303263,0.124902896459882,0.107959961868446,0.101561554291248,0.0884206505824686,0.096503098069938,0.0581713563960424,0.0380066990224896,0.111614053665192,0.114646731939667,0.0692015209125475
,incomeTaxExpense,63834000.0,81928000.0,66706000.0,122248000.0,129980000.0,113426000.0,96036000.0,82114000.0,68795000.0,62445000.0,51028000.0,55778000.0,28899000.0,17677000.0,54198000.0,64969000.0,37773000.0
,netIncome,491296000.0,400709000.0,361972000.0,277905000.0,214678000.0,192789000.0,162587000.0,143000000.0,112400000.0,105400000.0,87900000.0,79700000.0,54000000.0,37900000.0,106227000.0,108300000.0,62300000.0
,netIncomeRatio,0.119321583393059,0.110730595500023,0.105443059693253,0.0996797321644101,0.0868217944632189,0.0869779222279168,0.0815449438343131,0.0793474642104095,0.0669685414680648,0.063793729572691,0.0559551849258387,0.0567623388647532,0.0378920777489299,0.0259074441178481,0.0739063492516275,0.0716459380788568,0.0430694780504666
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,12.6100002402413,9.83000001520954,8.65000020431829,6.478224,4.41000005382107,3.58000006499334,2.96000002912902,2.58027068735632,1.90958706657746,1.79066260513581,1.49970996223546,1.38923304992747,0.92624,0.610289850804099,1.68,1.62821828883639,0.81014
,EPSDiluted,12.3900000259756,9.56000008302484,8.35000002306808,5.83,4.300000024036,3.47000003905773,2.86000002005326,2.48026020739381,1.82424239286459,1.71063299117373,1.44971964087921,1.37923856928347,0.92624,0.590280350303821,1.65,1.56559450668594,0.81014
,weightedAverageShsOut,38960824.0,40763886.0,41846473.0,42898329.0,48679818.0,53851675.0,54928040.0,55420542.0,58860893.0,58860893.0,58611333.0,57369784.0,58033333.0,62101639.0,63230357.0,66514423.0,11182585.0
