date,,2020-09-27_FY,2019-09-30_FY,2019-09-29_FY,2018-09-30_FY,2017-10-01_FY,2017-09-30_FY,2016-10-02_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-10-02_FY,2011-09-30_FY,2010-10-03_FY,2010-09-30_FY,2009-09-30_FY,2009-09-27_FY,2008-09-30_FY,2008-09-28_FY,2007-09-30_FY,2006-09-30_FY,2005-10-02_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-29_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY
,revenue,3044000000.0,4388000000.0,4388000000.0,4178000000.0,3347000000.0,3347000000.0,3199000000.0,3199000000.0,3505000000.0,3766000000.0,3701000000.0,4418000000.0,4622000000.0,4622000000.0,0.0,3590000000.0,4108000000.0,0.0,7167000000.0,0.0,6449000000.0,9195000000.0,0.0,8903000000.0,8033000000.0,7788000000.0,6882000000.0,6805000000.0,5153000000.0,4450000000.0
,costOfRevenue,2716000000.0,3748000000.0,3748000000.0,3524000000.0,2863000000.0,2863000000.0,2763000000.0,2763000000.0,3043000000.0,3279000000.0,3308000000.0,3933000000.0,4146000000.0,4146000000.0,45000000.0,3171000000.0,3804000000.0,49000000.0,6514000000.0,49000000.0,5957000000.0,8607000000.0,28000000.0,8267000000.0,7366000000.0,7044000000.0,6142000000.0,6074000000.0,4267000000.0,3798000000.0
,grossProfit,328000000.0,640000000.0,640000000.0,654000000.0,484000000.0,484000000.0,436000000.0,436000000.0,462000000.0,487000000.0,393000000.0,485000000.0,476000000.0,476000000.0,-45000000.0,419000000.0,304000000.0,-49000000.0,653000000.0,-49000000.0,492000000.0,588000000.0,-28000000.0,636000000.0,667000000.0,744000000.0,740000000.0,731000000.0,886000000.0,652000000.0
,grossProfitRatio,0.107752956636005,0.145852324521422,0.145852324521422,0.156534226902824,0.144607110845533,0.144607110845533,0.136292591434823,0.136292591434823,0.131811697574893,0.12931492299522,0.106187516887328,0.109778180172024,0.10298572046733,0.10298572046733,0.0,0.116713091922006,0.0740019474196689,0.0,0.0911120413004046,0.0,0.0762908978136145,0.0639477977161501,0.0,0.0714365944063799,0.0830324909747292,0.0955315870570108,0.10752688172043,0.107421013960323,0.171938676499127,0.146516853932584
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,75000000.0,0.0,69000000.0,0.0,68000000.0,0.0,0.0,0.0,0.0,0.0,73000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,-221000000.0,281000000.0,256000000.0,285000000.0,264000000.0,235000000.0,213000000.0,240000000.0,299000000.0,235000000.0,346000000.0,258000000.0,278000000.0,0.0,-67000000.0,0.0,0.0,-110000000.0,0.0,-110000000.0,0.0,0.0,-75000000.0,0.0,0.0,0.0,388000000.0,428000000.0,348000000.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,181000000.0,40000000.0,89000000.0,1000000.0,79000000.0,2000000.0,61000000.0,-1000000.0,5000000.0,0.0,3000000.0,7000000.0,85000000.0,0.0,66000000.0,0.0,0.0,-3000000.0,0.0,-3000000.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,2712000000.0,263000000.0,331000000.0,326000000.0,333000000.0,256000000.0,281000000.0,217000000.0,298000000.0,257000000.0,356000000.0,280000000.0,351000000.0,280000000.0,3398000000.0,3398000000.0,291000000.0,-110000000.0,447000000.0,-110000000.0,371000000.0,670000000.0,6257000000.0,6257000000.0,392000000.0,413000000.0,397000000.0,452000000.0,510000000.0,0.0
,costAndExpenses,2676000000.0,4011000000.0,4079000000.0,3850000000.0,3196000000.0,3119000000.0,3044000000.0,2980000000.0,3341000000.0,3536000000.0,3664000000.0,4213000000.0,4497000000.0,4426000000.0,44000000.0,3466000000.0,4095000000.0,-61000000.0,6961000000.0,-61000000.0,6328000000.0,9277000000.0,-47000000.0,8656000000.0,7758000000.0,7457000000.0,6539000000.0,6526000000.0,4777000000.0,4065000000.0
,interestExpense,66000000.0,57000000.0,61000000.0,67000000.0,122000000.0,119000000.0,87000000.0,84000000.0,105000000.0,130000000.0,126000000.0,95000000.0,-98000000.0,0.0,124000000.0,106000000.0,86000000.0,83000000.0,0.0,83000000.0,0.0,0.0,110000000.0,0.0,0.0,0.0,-108000000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,101000000.0,87000000.0,87000000.0,84000000.0,75000000.0,75000000.0,67000000.0,67000000.0,65000000.0,67000000.0,67000000.0,63000000.0,66000000.0,66000000.0,70000000.0,70000000.0,81000000.0,81000000.0,145000000.0,145000000.0,129000000.0,172000000.0,0.0,182000000.0,183000000.0,214000000.0,196000000.0,24000000.0,162000000.0,11000000.0
,EBITDA,433000000.0,464000000.0,450000000.0,412000000.0,282000000.0,303000000.0,271000000.0,286000000.0,229000000.0,297000000.0,104000000.0,268000000.0,240000000.0,262000000.0,-55000000.0,194000000.0,94000000.0,-81000000.0,351000000.0,-17000000.0,250000000.0,90000000.0,-104000000.0,429000000.0,458000000.0,545000000.0,539000000.0,303000000.0,538000000.0,396000000.0
,EBITDARatio,0.142247043363995,0.105742935278031,0.102552415679125,0.0986117759693633,0.0842545563190917,0.0905288317896624,0.0847139731165989,0.0894029384182557,0.0653352353780314,0.0788635156664897,0.0281005133747636,0.0606609325486646,0.0519255733448723,0.0566854175681523,0.0,0.0540389972144847,0.0228821811100292,0.0,0.0489744663038928,0.0,0.038765700108544,0.00978792822185971,0.0,0.048186004717511,0.0570148138926926,0.0699794555726759,0.0783202557396106,0.0445260837619397,0.104405200853872,0.0889887640449438
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
