Date,2019-03-31,2018-03-31,2017-03-31,2016-03-31
Revenue,212155.0,1317036.0,731507.0,3719000.0
Revenue Growth,-0.838914805669701,0.800442101032526,-0.803305458456574,
Cost of Revenue,-2400491.0,-3617748.0,-2569522.0,2836000.0
Gross Profit,2612646.0,4934784.0,3301029.0,794000.0
R&D Expenses,0.0,0.0,0.0,
SG&A Expense,2842043.0,1769229.0,709819.0,585000.0
Operating Expenses,2842043.0,1769229.0,709819.0,
Operating Income,-229397.0,3165555.0,2591210.0,209000.0
Interest Expense,5174.0,779.0,40390.0,
Earnings before Tax,1791459.0,1627684.0,1580195.0,189000.0
Income Tax Expense,252232.0,440103.0,395049.0,-47000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,
Net Income - Discontinued ops,0.0,0.0,0.0,
Net Income,1539227.0,1187581.0,1185146.0,
Preferred Dividends,0.0,0.0,0.0,
Net Income Com,1539227.0,1187581.0,1185146.0,142000.0
EPS,0.075,0.059,0.059,0.01
EPS Diluted,0.075,0.059,0.059,0.01
Weighted Average Shs Out,22500000.0,22500000.0,23750000.0,23750000.0
Weighted Average Shs Out (Dil),20568630.0,20000000.0,20000000.0,
Dividend per Share,0.0,0.0,0.0,
Gross Margin,12.3148,3.7469,4.5126,0.2135
EBITDA Margin,9.321,1.335,2.351,
EBIT Margin,8.4685,1.2365,2.2154,
Profit Margin,7.255,0.902,1.62,
Free Cash Flow margin,-1.6951,0.6761,0.1557,
EBITDA,1977550.0,1757902.0,1719813.0,
EBIT,1796633.0,1628463.0,1620585.0,
Consolidated Income,1539227.0,1187581.0,1185146.0,
Earnings Before Tax Margin,8.4441,1.2359,2.1602,0.0508
Net Profit Margin,7.2552,0.9017,1.6201,
