Date,2018-12-31,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2013-12,2012-12-31,2012-03-15
Revenue,309385000.0,279734000.0,280000000.0,270473000.0,270000000.0,257323000.0,257000000.0,254748000.0,255000000.0,258221000.0,258000000.0,254430000.0,0.0
Revenue Growth,0.105997125840977,-0.00095,0.0352234788685007,0.00175185185185185,0.049264931622902,0.0012568093385214,0.00884010865639769,-0.000988235294117647,-0.012473811192738,0.000856589147286822,0.0140313642259168,0.0,0.0
Cost of Revenue,22275000.0,16942000.0,217000000.0,15689000.0,208000000.0,14562000.0,201000000.0,0.0,198000000.0,0.0,204000000.0,0.0,0.0
Gross Profit,287110000.0,262792000.0,63000000.0,254784000.0,63000000.0,242761000.0,56000000.0,0.0,57000000.0,0.0,54000000.0,0.0,0.0
R&D Expenses,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
SG&A Expense,27337000.0,25347000.0,25000000.0,26906000.0,27000000.0,18652000.0,19000000.0,18902000.0,19000000.0,18053000.0,18000000.0,16117000.0,0.0
Operating Expenses,263032000.0,242231000.0,42000000.0,234473000.0,43000000.0,219607000.0,33000000.0,232575000.0,34000000.0,237286000.0,33000000.0,235303000.0,0.0
Operating Income,24078000.0,20561000.0,21000000.0,20311000.0,20000000.0,23154000.0,23000000.0,22173000.0,22000000.0,20935000.0,21000000.0,19127000.0,0.0
Interest Expense,6837000.0,6194000.0,6000000.0,6868000.0,7000000.0,8572000.0,9000000.0,9662000.0,10000000.0,10444000.0,10000000.0,17226000.0,0.0
Earnings before Tax,17918000.0,34347000.0,34000000.0,13437000.0,13000000.0,27637000.0,26000000.0,14844000.0,15000000.0,12718000.0,13000000.0,2282000.0,0.0
Income Tax Expense,3420000.0,3337000.0,3000000.0,4020000.0,4000000.0,4943000.0,5000000.0,-9785000.0,-10000000.0,4942000.0,5000000.0,4904000.0,0.0
Net Income - Non-Controlling int,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income,14366000.0,30999000.0,31000000.0,9403000.0,9000000.0,22773000.0,23000000.0,25701000.0,26000000.0,9041000.0,9000000.0,-914000.0,0.0
Preferred Dividends,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income Com,14366000.0,30999000.0,31000000.0,9403000.0,9000000.0,22773000.0,23000000.0,25701000.0,26000000.0,9041000.0,9000000.0,-914000.0,0.0
EPS,0.62,1.35,1.35,0.4,0.40,0.98,0.98,1.1,1.10,0.39,0.39,-0.04,0.0
EPS Diluted,0.62,1.33,1.33,0.4,0.40,0.97,0.97,1.08,1.08,0.38,0.38,-0.04,0.0
Weighted Average Shs Out,22991277.0,23041190.0,23000000.0,23320048.0,23000000.0,23293696.0,23000000.0,23431855.0,23000000.0,23348003.0,23000000.0,23028596.0,0.0
Weighted Average Shs Out (Dil),23208991.0,23247969.0,23000000.0,23521157.0,24000000.0,23495618.0,23000000.0,23749221.0,24000000.0,23520271.0,24000000.0,23028596.0,0.0
Dividend per Share,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Gross Margin,0.928002327198,0.939435320698,0.225,0.941994210143,0.23333333333333,0.943409644688,0.21789883268482,0.0,0.22352941176471,0.0,0.2093023255814,0.0,0.0
EBITDA Margin,0.146070430047,0.129040445566,0.20357142857143,0.139744077967,0.14074074074074,0.150142039382,0.19455252918288,0.151797070046,0.15686274509804,0.145220566879,0.14728682170543,0.146783005149,0.0
EBIT Margin,0.0778253632206,0.0735019697284,0.14285714285714,0.0750943717118,0.074074074074074,0.0899802971363,0.14396887159533,0.0870389561449,0.10196078431373,0.0810739637752,0.093023255813953,0.0751758833471,0.0
Profit Margin,0.0464340546568,0.110815989476,0.11071428571429,0.0347650227564,0.033333333333333,0.0884996677328,0.089494163424125,0.100887936314,0.10196078431373,0.0350126442079,0.034883720930233,-0.00359234367016,0.0
Free Cash Flow margin,-0.0998238440778,-0.150328526386,,-0.070165968507,,-0.0953859546173,,0.0527148397632,,0.0197543964279,,0.0679283103408,0.0
EBITDA,45192000.0,36097000.0,57000000.0,37797000.0,38000000.0,38635000.0,50000000.0,38670000.0,40000000.0,37499000.0,38000000.0,37346000.0,0.0
EBIT,24078000.0,20561000.0,40000000,20311000.0,20000000,23154000.0,37000000,22173000.0,26000000,20935000.0,24000000,19127000.0,0.0
Consolidated Income,14366000.0,30999000.0,31000000.0,9403000.0,9000000.0,22773000.0,23000000.0,25701000.0,26000000.0,9041000.0,9000000.0,-914000.0,0.0
Earnings Before Tax Margin,0.0579148956801,0.12278450242,0.12142857142857,0.0496796353056,0.048148148148148,0.107401981168,0.1011673151751,0.0582693485327,0.058823529411765,0.0492523845853,0.050387596899225,0.00896906811304,0.0
Net Profit Margin,0.0464340546568,0.110815989476,0.11071428571429,0.0347650227564,0.033333333333333,0.0884996677328,0.089494163424125,0.100887936314,0.10196078431373,0.0350126442079,0.034883720930233,-0.00359234367016,0.0
