date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,revenue,0.0,250000.0,1612000.0,1849000.0,1455000.0,2319000.0,572000.0,480000.0,30000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,2319000.0,572000.0,480000.0,30000.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,73309000.0,40419000.0,50133000.0,39839000.0,31670000.0,25462000.0,16976000.0,2151000.0,1310000.0
,GeneralAndAdministrativeExpenses,44641000.0,28376000.0,24560000.0,20857000.0,24355000.0,22107000.0,7998000.0,1783000.0,536000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,1557000.0,4059000.0,4204000.0,2700000.0,762000.0,370000.0,-780000.0,-78000.0,13000.0
,operatingExpenses,117950000.0,68795000.0,74693000.0,60696000.0,56025000.0,47569000.0,24974000.0,3934000.0,1846000.0
,costAndExpenses,117950000.0,68795000.0,74693000.0,60696000.0,56025000.0,47569000.0,24974000.0,3934000.0,1846000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,73000.0,8000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,4158000.0,1573000.0,1750000.0,2096000.0,1603000.0,812000.0,162000.0,26000.0,1000.0
,EBITDA,-113792000.0,-66972000.0,-71331000.0,-56751000.0,-52967000.0,-44438000.0,-24240000.0,-3428000.0,-1815000.0
,EBITDARatio,0.0,-267.888,-44.25,-30.6928069226609,-36.4034364261168,-19.1625700733075,-42.3776223776224,-7.14166666666667,-60.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-117950000.0,-68545000.0,-73081000.0,-58847000.0,-54570000.0,-45250000.0,-24402000.0,-3454000.0,-1816000.0
,operatingIncomeRatio,0.0,-274.18,-45.3356079404466,-31.8263926446728,-37.5051546391753,-19.5127210004312,-42.6608391608392,-7.19583333333333,-60.5333333333333
,totalOtherIncomeExpensesNet,1557000.0,4059000.0,-796000.0,2700000.0,-59952000.0,-2203000.0,-984000.0,-1749000.0,13000.0
,incomeBeforeTax,-116393000.0,-64486000.0,-73877000.0,-56147000.0,-114522000.0,-47453000.0,-25404000.0,-5276000.0,-1811000.0
,incomeBeforeTaxRatio,0.0,-257.944,-45.8294044665012,-30.3661438615468,-78.7092783505155,-20.4626994394135,-44.4125874125874,-10.9916666666667,-60.3666666666667
,incomeTaxExpense,1114000.0,0.0,-1250000.0,0.0,-775000.0,0.0,0.0,0.0,0.0
,netIncome,-117507000.0,-64486000.0,-72627000.0,-56147000.0,-113747000.0,-47453000.0,-25404000.0,-5276000.0,-1811000.0
,netIncomeRatio,0.0,-257.944,-45.0539702233251,-30.3661438615468,-78.1766323024055,-20.4626994394135,-44.4125874125874,-10.9916666666667,-60.3666666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.83312533150292,-1.01,-1.18,-1.29,-3.14,-1.835087,-1.258414,-0.253958,-0.087172
,EPSDiluted,-1.83312533150292,-1.01,-1.18,-1.29,-3.14,-1.835087,-1.258414,-0.253958,-0.087172
,weightedAverageShsOut,64102000.0,64102000.0,61375000.0,43661000.0,36246000.0,25858722.0,22754037.0,20775103.0,20775103.0
,weightedAverageShsOutDil,64102000.0,64102000.0,61375000.0,43661000.0,36246000.0,25858722.0,22754037.0,20775103.0,20775103.0
