date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY
,revenue,5541800000.0,4877100000.0,4891800000.0,4427700000.0,4488400000.0,4469000000.0,4958600000.0,4825308000.0,4072330000.0,3454537000.0,2734226000.0,2324577000.0,2359213000.0,2145839000.0,1885534000.0,1566750000.0,1309663000.0
,costOfRevenue,1150600000.0,958000000.0,919300000.0,848600000.0,854600000.0,856000000.0,982900000.0,963423000.0,812583000.0,680084000.0,558811000.0,493134000.0,458396000.0,438382000.0,380338000.0,315746000.0,269913000.0
,grossProfit,4391200000.0,3919100000.0,3972500000.0,3579100000.0,3633800000.0,3613000000.0,3975700000.0,3861885000.0,3259747000.0,2774453000.0,2175415000.0,1831443000.0,1900817000.0,1707457000.0,1505196000.0,1251004000.0,1039750000.0
,grossProfitRatio,0.792377927749107,0.803571794714072,0.812073265464655,0.808342931996296,0.809598075037875,0.808458268068919,0.801778727866737,0.80033958454051,0.800462388853556,0.803133097141527,0.795623697529027,0.787860759183284,0.805699612540284,0.79570601522295,0.798286321010388,0.798470719642572,0.793906524044735
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,15700000.0,-57300000.0,400000.0,0.0,-2300000.0,-13000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,3750600000.0,3351000000.0,3289400000.0,2962000000.0,3175700000.0,3029400000.0,3462200000.0,3126608000.0,2598300000.0,1074623000.0,887655000.0,1535412000.0,1568565000.0,1394300000.0,1248250000.0,1031933000.0,901031000.0
