date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,8.374,100977000.0,61002000.0,19402000.0,42352000.0
,depreciationAndAmortization,166000.0,-2456000.0,-891000.0,2650000.0,1493000.0
,deferredIncomeTax,-1372000.0,-60476000.0,0.0,0.0,0.0
,stockBasedCompensation,402000.0,299000.0,1288000.0,2428000.0,2066000.0
,changeInWorkingCapital,-517741000.0,-20100000.0,164781000.0,21452000.0,77256000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-511887000.0,5854000.0,25954000.0,-138827000.0,-160279000.0
,otherNonCashItems,536511991.626,-9343000.0,-217109000.0,-32516000.0,-111832000.0
,netCashProvidedByOperatingActivites,17967000.0,8901000.0,9071000.0,13416000.0,11335000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,-5522000.0,-7217000.0
,salesMaturitiesOfInvestments,0.0,45796000.0,21159000.0,23871000.0,44805000.0
,otherInvestingActivites,-21232000.0,-160458000.0,-88027000.0,-14568000.0,-21976000.0
,netCashUsedForInvestingActivites,-21232000.0,-114662000.0,-66868000.0,3781000.0,15612000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-17651000.0,-18727000.0,-27419000.0,-15527000.0
,commonStockIssued,0.0,0.0,8375000.0,0.0,0.0
,commonStockRepurchased,-41000.0,-2730000.0,-5923000.0,-10710000.0,-10055000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,36762000.0,105069000.0,7764000.0,14754000.0,22317000.0
,netCashUsedProvidedByFinancingActivities,36721000.0,84688000.0,-8511000.0,-23375000.0,-3265000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,33456000.0,-21073000.0,-66308000.0,-6178000.0,23682000.0
,cashAtEndOfPeriod,46261000.0,12805000.0,33878000.0,39347000.0,45525000.0
,cashAtBeginningOfPeriod,12805000.0,33878000.0,100186000.0,45525000.0,21843000.0
,operatingCashFlow,17967000.0,8901000.0,9071000.0,13416000.0,11335000.0
,capitalExpenditure,0.0,-246831000.0,-64456000.0,-12878000.0,23557000.0
,freeCashFlow,17967000.0,8901000.0,9071000.0,13416000.0,11335000.0
