Date,2018-12-31,2017-12-31,2016-12-31
Cash and cash equivalents,1394000.0,2086034.0,1024388.0
Short-term investments,0.0,0.0,0.0
Cash and short-term investments,1394000.0,2086034.0,1024388.0
Receivables,0.0,4634102.0,3875703.0
Inventories,0.0,0.0,0.0
Total current assets,1394000.0,7044004.0,5276518.0
Property Plant & Equipment Net,92186166.0,137338887.0,114047527.0
Goodwill and Intangible Assets,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0
Tax assets,0.0,0.0,
Total non-current assets,137835978.0,114199357.0,
Total assets,93580000.0,144879982.0,119475875.0
Payables,0.0,4452431.0,2591426.0
Short-term debt,0.0,0.0,0.0
Total current liabilities,1394000.0,12834571.0,8219927.0
Long-term debt,0.0,59800000.0,36000000.0
Total debt,59800000.0,36000000.0,
Deferred revenue,0.0,0.0,
Tax Liabilities,0.0,0.0,
Deposit Liabilities,0.0,0.0,
Total non-current liabilities,68203513.0,45011641.0,
Total liabilities,1394000.0,81038084.0,53231568.0
Other comprehensive income,0.0,0.0,
Retained earnings (deficit),0.0,,
Total shareholders equity,92186000.0,63841898.0,66244307.0
Investments,0.0,0.0,0.0
Net Debt,-1394000.0,57713966.0,34975612.0
Other Assets,0.0,323868.0,376427.0
Other Liabilities,1394000.0,8382140.0,5628501.0
