date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-12760000.0,-24522000.0,-56466000.0,-43386000.0,-16516000.0
,depreciationAndAmortization,273000.0,304000.0,324000.0,336000.0,175000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,2491000.0,4410000.0,6495000.0,4562000.0,6600000.0
,changeInWorkingCapital,-357000.0,-10514000.0,-23770000.0,-32228000.0,21979000.0
,accountsReceivables,-714000.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,846000.0,1203000.0,11717000.0,35487000.0,67715000.0
,otherNonCashItems,8414000.0,6585000.0,19214000.0,37616000.0,-42010000.0
,netCashProvidedByOperatingActivites,-1939000.0,-23737000.0,-54203000.0,-33100000.0,-29772000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-33000.0,-26000.0,-21000.0,-181000.0,-643000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,-27378000.0,-89849000.0
,salesMaturitiesOfInvestments,0.0,3260000.0,33353000.0,54971000.0,44645000.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,-1100000.0
,netCashUsedForInvestingActivites,-33000.0,3234000.0,33332000.0,27412000.0,-46947000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-227000.0,-207000.0,-193000.0,-157000.0,-20631000.0
,commonStockIssued,2303000.0,5446000.0,28328000.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,663000.0,-300000.0,-116000.0,-46000.0,81794000.0
,netCashUsedProvidedByFinancingActivities,2739000.0,4939000.0,28019000.0,-203000.0,61163000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,767000.0,-15564000.0,7148000.0,-5891000.0,-15556000.0
,cashAtEndOfPeriod,4322000.0,3555000.0,19119000.0,11971000.0,16762000.0
,cashAtBeginningOfPeriod,3555000.0,19119000.0,11971000.0,17862000.0,32318000.0
,operatingCashFlow,-1939000.0,-23737000.0,-54203000.0,-33100000.0,-29772000.0
,capitalExpenditure,-33000.0,-26000.0,-21000.0,-181000.0,-643000.0
,freeCashFlow,-1972000.0,-23763000.0,-54224000.0,-33281000.0,-30415000.0
