date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-129573000.0,-35338000.0,50072000.0,79589000.0,82873000.0,108325000.0,140820000.0,126487000.0,163626000.0,160204000.0,126896000.0,129263000.0,125923000.0,24713000.0,3843000.0,57192000.0,41805000.0,60659000.0,96123000.0,106276000.0,-51486000.0,57900000.0,-234800000.0,159900000.0,127200000.0,77400000.0,85600000.0,94300000.0,57900000.0,33700000.0,29100000.0,16400000.0
,depreciationAndAmortization,124000.0,109000.0,107000.0,111000.0,124000.0,109000.0,137000.0,162000.0,195000.0,206000.0,220000.0,266000.0,29588000.0,24316000.0,23291000.0,22181000.0,19309000.0,15956000.0,27017000.0,32486000.0,18472000.0,41100000.0,459600000.0,183100000.0,110000000.0,55700000.0,14200000.0,49500000.0,0.0,0.0,0.0,0.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2799000.0,1821000.0,1525000.0,1098000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,1364355000.0,726633000.0,-323212000.0,-23117000.0,7644422000.0,156188000.0,411545000.0,2540406000.0,-1421272000.0,-3512873000.0,2590000.0,-646000000.0,-321000000.0,-1640000000.0,-863000000.0,-863000000.0,-1189000000.0,283000000.0,973000000.0,1715000000.0,-8000000.0,-3054000000.0,5261000000.0,-1592000000.0,-868000000.0,-1422000000.0,-3278000000.0,0.0,0.0,0.0,0.0,4200000.0
,accountsReceivables,-3834000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-3834000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,53665000.0,-1310690000.0,-2037323000.0,-1714111000.0,-1690994000.0,-9335416000.0,-9491604000.0,-9903149000.0,-12443555000.0,-11022283000.0,-7509410000.0,-7512000000.0,-6866000000.0,-6545000000.0,-4905000000.0,-4042000000.0,-3179000000.0,-1990000000.0,-2273000000.0,-3246000000.0,-4961000000.0,-4953000000.0,-1899000000.0,-7160000000.0,-5568000000.0,-4700000000.0,-3278000000.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306000.0,-722000.0,1909000.0,35455000.0,7941000.0,6855000.0,3122000.0,4670000.0,15966000.0,-1509000.0,11872000.0,15717000.0,10600000.0,4000000.0,0.0,-16000000.0,-9000000.0,-5700000.0,-58500000.0,15100000.0,1700000.0,-100000.0,1500000.0
,netCashProvidedByOperatingActivites,158343000.0,154267000.0,164760000.0,212076000.0,215120000.0,244245000.0,248812000.0,261212000.0,263930000.0,220235000.0,202010000.0,183655000.0,192441000.0,56849000.0,33989000.0,40394000.0,65784000.0,83039000.0,113470000.0,152100000.0,52876000.0,107900000.0,410000000.0,288300000.0,229600000.0,104800000.0,47800000.0,87700000.0,45700000.0,29300000.0,29700000.0,26000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-3173342000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5911140000.0,-3420759000.0,-2019373000.0,-2851297000.0,-4447054000.0,-2642349000.0,-2474812000.0,-2095002000.0,-518090000.0,-184176000.0,-226557000.0,-2602924000.0,-4380800000.0,-6103600000.0,-5159000000.0,-2335300000.0,-2919500000.0,-1649100000.0,-1773300000.0,-5601600000.0,-2367800000.0,-529400000.0,-855600000.0
,salesMaturitiesOfInvestments,2558871000.0,308991000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2127812000.0,2932978000.0,1513967000.0,2392416000.0,2596197000.0,1727128000.0,1494220000.0,880676000.0,870583000.0,1134295000.0,1706354000.0,982387000.0,2476400000.0,11055900000.0,1494200000.0,967100000.0,1055200000.0,1428700000.0,0.0,1260400000.0,418600000.0,429200000.0,646200000.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,-60002000.0,0.0,0.0,2010000.0,10786000.0,0.0,0.0,0.0,3627000.0,-2884000.0,47495000.0,110344000.0,769708000.0,1216911000.0,1340324000.0,1830511000.0,0.0,-184900000.0,1313500000.0,1016500000.0,979300000.0,-1840100000.0,2134000000.0,1278800000.0,-9000000.0,-300000.0,-1700000.0
