date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,revenue,3085177000.0,3008652000.0,2935586000.0,2725053000.0,2508257000.0,2395447000.0,2485983000.0,2378972000.0,2341528000.0,2309328000.0,1968178000.0,1728853000.0,1973344000.0,1793748000.0,1594912000.0,1482472000.0,1404454000.0,1304431000.0,1213707000.0,1148022000.0,1095547000.0,1065500000.0,935700000.0,878400000.0
,costOfRevenue,1284146000.0,1267441000.0,1251208000.0,1151740000.0,1072670000.0,1043454000.0,1127233000.0,1096946000.0,1100473000.0,1091054000.0,930982000.0,839516000.0,980263000.0,897567000.0,804480000.0,752153000.0,722047000.0,686255000.0,645970000.0,619140000.0,578495000.0,560100000.0,495600000.0,467900000.0
,grossProfit,1801031000.0,1741211000.0,1684378000.0,1573313000.0,1435587000.0,1351993000.0,1358750000.0,1282026000.0,1241055000.0,1218274000.0,1037196000.0,889337000.0,993081000.0,896181000.0,790432000.0,730319000.0,682407000.0,618176000.0,567737000.0,528882000.0,517052000.0,505400000.0,440100000.0,410500000.0
,grossProfitRatio,0.583769099795571,0.578734596091539,0.573779136431363,0.577351339588625,0.57234446071515,0.564401132648729,0.546564477713645,0.538899154760964,0.530019286551346,0.527544809572308,0.526982823708018,0.514408685990075,0.503247786498451,0.499613658105821,0.495595995264943,0.492635948604763,0.48588775424471,0.473904714009403,0.467771051827171,0.46068977772203,0.471957843889856,0.474331299859221,0.470343058672651,0.467326958105647
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,140102000.0,143950000.0,141071000.0,129265000.0,119968000.0,119076000.0,123297000.0,116346000.0,112530000.0,116139000.0,97028000.0,89685000.0,102282000.0,92378000.0,82802000.0,81893000.0,83217000.0,78003000.0,70625000.0,64627000.0,56334000.0,57400000.0,49000000.0,47600000.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299191000.0,296187000.0,300400000.0,265500000.0,260400000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,6177000.0,21808000.0,5866000.0,-8491000.0,867000.0,-2230000.0,-3103000.0,-1090000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,140102000.0,1012823000.0,1001397000.0,959400000.0,888642000.0,850837000.0,881064000.0,833673000.0,817913000.0,839959000.0,700596000.0,606706000.0,692641000.0,633186000.0,576014000.0,535031000.0,515253000.0,462549000.0,411916000.0,410448000.0,385775000.0,393100000.0,346700000.0,339800000.0
,costAndExpenses,1424248000.0,2280264000.0,2252605000.0,2111140000.0,1961312000.0,1894291000.0,2008297000.0,1930619000.0,1918386000.0,1931013000.0,1631578000.0,1446222000.0,1672904000.0,1530753000.0,1380494000.0,1287184000.0,1237300000.0,1148804000.0,1057886000.0,1029588000.0,964270000.0,953200000.0,842300000.0,807700000.0
,interestExpense,-38616000.0,37411000.0,34511000.0,32785000.0,28026000.0,27451000.0,24537000.0,22711000.0,22764000.0,23226000.0,20057000.0,25117000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,42044000.0,49690000.0,47524000.0,42671000.0,36052000.0,30951000.0,29185000.0,24539000.0,21357000.0,17808000.0,14842000.0,11844000.0,10553000.0,11682000.0,11503000.0,11436000.0,12256000.0,11724000.0,9332000.0,14114000.0,33254000.0,35300000.0,32200000.0,31800000.0
,EBITDA,1702973000.0,778078000.0,730505000.0,656584000.0,582997000.0,532107000.0,506871000.0,472892000.0,444499000.0,396123000.0,351442000.0,294475000.0,310993000.0,274677000.0,225921000.0,206724000.0,179410000.0,167351000.0,165153000.0,132548000.0,164531000.0,147600000.0,125600000.0,102500000.0
,EBITDARatio,0.551985510069601,0.258613492022341,0.248844694040645,0.24094357063881,0.232431126475477,0.222132654155988,0.203891579306858,0.198779977233864,0.189832878359772,0.171531718318056,0.178562101598534,0.170329692576523,0.157596952178637,0.153130205580717,0.141651075419835,0.139445466760924,0.127743592883783,0.128294252436503,0.13607320382926,0.115457717709242,0.150181598781248,0.138526513374003,0.134231056962702,0.116689435336976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
