date,,2020-08-29_FY,2019-08-31_FY,2018-09-01_FY,2017-09-02_FY,2016-09-03_FY,2015-08-29_FY,2014-08-30_FY,2013-08-31_FY,2012-09-01_FY,2011-08-27_FY,2010-08-28_FY,2009-08-29_FY,2008-08-30_FY,2007-09-01_FY,2006-08-26_FY,2005-08-27_FY,2004-08-28_FY,2003-08-30_FY,2002-08-31_FY,2001-09-01_FY,2000-08-26_FY,1999-08-28_FY,1998-08-29_FY,1997-08-30_FY,1996-08-31_FY
,revenue,3192399000.0,3363817000.0,3203878000.0,2887744000.0,2863505000.0,2910379000.0,2787100000.0,2457649000.0,2355900000.0,2021800000.0,1692000000.0,1489500000.0,1779800000.0,1688200000.0,1317500000.0,1099900000.0,955300000.0,844700000.0,793976000.0,869200000.0,792900000.0,651500000.0,583000000.0,438000000.0,305300000.0
,costOfRevenue,1849077000.0,1931774000.0,1810917000.0,1601497000.0,1574647000.0,1593804000.0,1500900000.0,1339133000.0,1277700000.0,1080900000.0,925100000.0,801700000.0,957300000.0,907700000.0,704100000.0,595800000.0,524900000.0,465000000.0,447816000.0,496400000.0,486500000.0,389800000.0,345000000.0,258700000.0,175000000.0
,grossProfit,1343322000.0,1432043000.0,1392961000.0,1286247000.0,1288858000.0,1316575000.0,1286200000.0,1118516000.0,1078200000.0,940900000.0,766900000.0,687800000.0,822500000.0,780500000.0,613400000.0,504100000.0,430400000.0,379700000.0,346160000.0,372800000.0,306400000.0,261700000.0,238100000.0,179300000.0,130300000.0
,grossProfitRatio,0.420787627110521,0.425719651217649,0.434773421459868,0.445415867888566,0.450098044180122,0.452372354253518,0.46148326217215,0.455116251344273,0.457659493187317,0.465377386487289,0.453250591016548,0.461765693185633,0.462130576469266,0.462326738538088,0.465578747628083,0.458314392217474,0.450539097665655,0.449508701314076,0.435982951625742,0.428900138057984,0.386429562365998,0.401688411358404,0.408404802744425,0.409360730593607,0.426793318047822
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,30464000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286185000.0,0.0,0.0,0.0,0.0,0.0,92300000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,992582000.0,-495000.0,941078000.0,906245000.0,912898000.0,937046000.0,903100000.0,-50000.0,666000000.0,591200000.0,525100000.0,483100000.0,503000000.0,489600000.0,392600000.0,326400000.0,299700000.0,296800000.0,0.0,285300000.0,213100000.0,180000000.0,161900000.0,120500000.0,0.0
,operatingExpenses,992582000.0,1032047000.0,972408000.0,907247000.0,912898000.0,937046000.0,903000000.0,732990000.0,666000000.0,591100000.0,525100000.0,483100000.0,503000000.0,489600000.0,392600000.0,326500000.0,299700000.0,296700000.0,286185000.0,295700000.0,213100000.0,179900000.0,161900000.0,120500000.0,95800000.0
,costAndExpenses,2841659000.0,2963821000.0,2783325000.0,2508744000.0,2487545000.0,2530850000.0,2403900000.0,2072123000.0,1943700000.0,1672000000.0,1450200000.0,1284800000.0,1460300000.0,1397300000.0,1096700000.0,922300000.0,824600000.0,761700000.0,734001000.0,792100000.0,699600000.0,569700000.0,506900000.0,379200000.0,270800000.0
,interestExpense,16673000.0,16890000.0,14463000.0,12370000.0,5807000.0,6340000.0,3874000.0,2164000.0,241000.0,258000.0,1140000.0,3629000.0,8376000.0,12598000.0,2926000.0,4000000.0,2000000.0,1400000.0,0.0,-3500000.0,-5500000.0,-1500000.0,1100000.0,200000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,91775000.0,65377000.0,63154000.0,62980000.0,71930000.0,69729000.0,64900000.0,49479000.0,34700000.0,29200000.0,26000000.0,27000000.0,27300000.0,26000000.0,15200000.0,12300000.0,12300000.0,15400000.0,15989000.0,16700000.0,14000000.0,8700000.0,7300000.0,5300000.0,3500000.0
,EBITDA,442515000.0,465373000.0,483707000.0,441980000.0,447890000.0,449258000.0,448100000.0,435005000.0,446900000.0,379000000.0,267800000.0,231700000.0,346800000.0,316900000.0,236100000.0,190000000.0,143000000.0,98300000.0,75964000.0,93900000.0,107300000.0,90500000.0,83500000.0,64100000.0,38000000.0
,EBITDARatio,0.138615191898005,0.138346705543137,0.150975474097328,0.153053733294918,0.156413206891554,0.154364087976171,0.160776434286534,0.177000458568331,0.189693959845494,0.187456721733109,0.158274231678487,0.155555555555556,0.194853354309473,0.187714725743395,0.179203036053131,0.172742976634239,0.14969119648278,0.116372676689949,0.095675436033331,0.108030372756558,0.135326018413419,0.138910207214121,0.143224699828473,0.14634703196347,0.124467736652473
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,350740000.0,399996000.0,420553000.0,379000000.0,375960000.0,379529000.0,383200000.0,385526000.0,412200000.0,349800000.0,241800000.0,204700000.0,319500000.0,290900000.0,220900000.0,177700000.0,130700000.0,82900000.0,59975000.0,77200000.0,93300000.0,81800000.0,76200000.0,58800000.0,34500000.0
,operatingIncomeRatio,0.10986721897858,0.118911343869182,0.13126373725841,0.131244320826223,0.131293641882937,0.130405352704923,0.137490581608123,0.156867803335627,0.174964981535719,0.173014145810664,0.14290780141844,0.137428667338033,0.179514552196876,0.172313706906765,0.167666034155598,0.161560141831076,0.136815660002094,0.0981413519592755,0.0755375477344403,0.0888173032673723,0.117669315172153,0.125556408288565,0.130703259005146,0.134246575342466,0.113003603013429
,totalOtherIncomeExpensesNet,-16490000.0,-495000.0,-548000.0,704000.0,924000.0,-819000.0,-200000.0,-50000.0,0.0,-200000.0,-16000.0,31000.0,1600000.0,300000.0,300000.0,100000.0,400000.0,100000.0,-783000.0,200000.0,300000.0,500000.0,1000000.0,500000.0,1100000.0
