date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,revenue,218478000.0,173428000.0,70478000.0,65663000.0,60144000.0,54713000.0,50347000.0,48138000.0,43356000.0,38145000.0,33066000.0,30651000.0,28035000.0,24114000.0,18358000.0,13964000.0,14127000.0,5840000.0,1672000.0,317000.0,394000.0,100000.0,100000.0,117700000.0,116500000.0,80100000.0,61500000.0,59400000.0,39900000.0,18700000.0,14800000.0,6000000.0
,costOfRevenue,112763000.0,76908000.0,15186000.0,12602000.0,10533000.0,9593000.0,8324000.0,7614000.0,7609000.0,7211000.0,6468000.0,9384000.0,9850000.0,10866000.0,12552000.0,14194000.0,15878000.0,8211000.0,8999000.0,0.0,-9928000.0,-3500000.0,0.0,75600000.0,63500000.0,50100000.0,28300000.0,26600000.0,18500000.0,10100000.0,9000000.0,3300000.0
,grossProfit,105715000.0,96520000.0,55292000.0,53061000.0,49611000.0,45120000.0,42023000.0,40524000.0,35747000.0,30934000.0,26598000.0,21267000.0,18185000.0,13248000.0,5806000.0,-230000.0,-1751000.0,-2371000.0,-7327000.0,0.0,10322000.0,3600000.0,0.0,42100000.0,53000000.0,30000000.0,33200000.0,32800000.0,21400000.0,8600000.0,5800000.0,2700000.0
,grossProfitRatio,0.483870229496791,0.55654219618516,0.784528505349187,0.80808065424973,0.824870311252993,0.824666898177764,0.834667408187181,0.841829739498941,0.824499492573116,0.810958185869708,0.80439121756487,0.693843594009983,0.648653468878188,0.549390395620801,0.316265388386535,-0.016470925236322,-0.123947051744886,-0.405993150684932,-4.38217703349282,0.0,26.1979695431472,36.0,0.0,0.357689039932031,0.454935622317597,0.374531835205993,0.539837398373984,0.552188552188552,0.536340852130326,0.459893048128342,0.391891891891892,0.45
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,22813000.0,20431000.0,11323000.0,10980000.0,9553000.0,8317000.0,9051000.0,9563000.0,7419000.0,5229000.0,5089000.0,6948000.0,6158000.0,5322000.0,6085000.0,6520000.0,9331000.0,5896000.0,6180000.0,9019000.0,8661000.0,23500000.0,0.0,11300000.0,10300000.0,9300000.0,6200000.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,78345000.0,85230000.0,33999000.0,31871000.0,30742000.0,28887000.0,26222000.0,21646000.0,19385000.0,0.0,0.0,18880000.0,18033000.0,17961000.0,23188000.0,26358000.0,29399000.0,19907000.0,19335000.0,44888000.0,42983000.0,16700000.0,4000000.0,41600000.0,41300000.0,23100000.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15128000.0,16363000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
