Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,695865000.0,826456000.0,649093000.0,526271000.0,542311000.0
Revenue Growth,-0.158,0.2732,0.2334,-0.0296,
Cost of Revenue,188640000.0,214411000.0,158722000.0,102970000.0,107253000.0
Gross Profit,507225000.0,612045000.0,490371000.0,423301000.0,435058000.0
R&D Expenses,177285000.0,194382000.0,125172000.0,99902000.0,106632000.0
SG&A Expense,181047000.0,205024000.0,192755000.0,155173000.0,138850000.0
Operating Expenses,806193000.0,621261000.0,468930000.0,351545000.0,351348000.0
Operating Income,-298968000.0,-9216000.0,21441000.0,71756000.0,83710000.0
Interest Expense,49150000.0,42756000.0,43681000.0,46826000.0,54768000.0
Earnings before Tax,-335296000.0,-48235000.0,-29024000.0,9463000.0,-50019000.0
Income Tax Expense,14052000.0,-10279000.0,-61685000.0,13755000.0,19725000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,-3715000.0,0.0,4588000.0,0.0,56222000.0
Net Income,-349348000.0,-37956000.0,32661000.0,-4292000.0,-69744000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,-349348000.0,-37956000.0,32661000.0,-4292000.0,-69744000.0
EPS,-2.84,-0.32,0.35,-0.05,-0.76
EPS Diluted,-2.84,-0.32,0.35,-0.05,-0.76
Weighted Average Shs Out,123927000.0,122054000.0,119556458.0,83000000.0,
Weighted Average Shs Out (Dil),123020000.0,120355000.0,93064000.0,84133000.0,91654000.0
Dividend per Share,0.72,0.72,0.0,0.0,0.0
Gross Margin,0.7289,0.7406,0.7555,0.8043,0.8022
EBITDA Margin,-0.169,0.222,0.213,0.286,0.185
EBIT Margin,-0.4112,-0.0066,0.0226,0.107,0.0088
Profit Margin,-0.502,-0.046,0.05,-0.008,-0.129
Free Cash Flow margin,0.1935,0.1139,0.1744,0.2499,0.2977
EBITDA,-117346000.0,183322000.0,138344000.0,150681000.0,100176000.0
EBIT,-286146000.0,-5479000.0,14657000.0,56289000.0,4749000.0
Consolidated Income,-349348000.0,-37956000.0,32661000.0,-4292000.0,-69744000.0
Earnings Before Tax Margin,-0.4818,-0.0584,-0.0447,0.018,-0.0922
Net Profit Margin,-0.502,-0.0459,0.0503,-0.0082,-0.1286
