Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,17864000.0,11017000.0,7000000.0,12000000.0
Short-term investments,34932000.0,0.0,0.0,98000000.0
Cash and short-term investments,52796000.0,11017000.0,7000000.0,110000000.0
Receivables,66038000.0,69821000.0,29000000.0,48000000.0
Inventories,0.0,0.0,2000000.0,3000000.0
Total current assets,126430000.0,87088000.0,39000000.0,165000000.0
Property, Plant & Equipment Net,927994000.0,529059000.0,247000000.0,344000000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0
Long-term investments,10100000.0,0.0,0.0,0.0
Tax assets,4420000.0,4943000.0,,
Total non-current assets,942524000.0,542509000.0,,
Total assets,1068954000.0,629597000.0,292000000.0,518000000.0
Payables,103700000.0,96181000.0,10000000.0,12000000.0
Short-term debt,0.0,0.0,0.0,1224383000.0
Total current liabilities,104691000.0,123958000.0,63000000.0,1328000000.0
Long-term debt,511375000.0,265267000.0,25000000.0,0.0
Total debt,511375000.0,265267000.0,,
Deferred revenue,0.0,0.0,,
Tax Liabilities,0.0,0.0,,
Deposit Liabilities,0.0,0.0,,
Total non-current liabilities,516908000.0,284000000.0,,
Total liabilities,621599000.0,407958000.0,106000000.0,1433000000.0
Other comprehensive income,82000.0,0.0,,
Retained earnings (deficit),249492000.0,27366000.0,-5000000.0,-2130000000.0
Total shareholders equity,447355000.0,221639000.0,186000000.0,-918000000.0
Investments,45032000.0,0.0,0.0,0.0
Net Debt,458579000.0,254250000.0,18000000.0,
Other Assets,7596000.0,6250000.0,884000.0,
Other Liabilities,991000.0,27777000.0,53000000.0,91617000.0
