date,,2020-08-31_FY,2019-08-31_FY,2018-08-31_FY,2017-08-31_FY,2016-08-31_FY,2015-08-31_FY,2014-08-31_FY,2013-08-31_FY,2012-08-31_FY,2011-08-31_FY,2010-08-31_FY,2009-08-31_FY,2008-08-31_FY,2007-08-31_FY,2006-08-31_FY,2005-08-31_FY,2004-08-31_FY,2003-08-31_FY,2002-08-31_FY,2001-08-31_FY,2000-08-31_FY,1999-08-31_FY,1998-08-31_FY,1997-08-31_FY,1996-08-31_FY,1995-08-31_FY,1994-08-31_FY,1993-08-31_FY
,revenue,1712343000.0,2132781000.0,2364715000.0,1687591000.0,1352543000.0,1915399000.0,2543583000.0,2621911000.0,3340938000.0,3459194000.0,2301240000.0,1900226000.0,3641550000.0,2572265000.0,1854715000.0,853078000.0,688220000.0,496866000.0,350648000.0,291946000.0,333792000.0,265000000.0,353100000.0,361800000.0,339400000.0,330700000.0,261700000.0,204900000.0
,costOfRevenue,1503725000.0,1858535000.0,2010485000.0,1464508000.0,1175988000.0,1742678000.0,2324823000.0,2415391000.0,3079716000.0,3072165000.0,2019764000.0,1781114000.0,3013853000.0,2179927000.0,1526990000.0,622856000.0,530279000.0,413043000.0,324360000.0,260549000.0,278247000.0,218600000.0,292500000.0,296500000.0,276800000.0,272900000.0,224900000.0,178100000.0
,grossProfit,208618000.0,274246000.0,354230000.0,223083000.0,176555000.0,172721000.0,218760000.0,206520000.0,261222000.0,387029000.0,281476000.0,119112000.0,627697000.0,392338000.0,327725000.0,230222000.0,157941000.0,83823000.0,26288000.0,31397000.0,55545000.0,46400000.0,60600000.0,65300000.0,62600000.0,57800000.0,36800000.0,26800000.0
,grossProfitRatio,0.121831899333253,0.128586104246052,0.149798178638863,0.132190204854138,0.130535591105052,0.0901749452724994,0.0860046635002671,0.0787669756906318,0.0781882213917169,0.111884155673258,0.122314925866055,0.0626830703295292,0.172370831102141,0.152526275480948,0.176698306747937,0.269872157059495,0.229492022899654,0.168703433118789,0.0749697702539299,0.107543860850979,0.166406025309175,0.175094339622642,0.171622769753611,0.18048645660586,0.184443134944019,0.174780768067735,0.140619029423003,0.13079551000488
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29426000.0,27134000.0,26477000.0,23800000.0,22500000.0,21200000.0,18900000.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-124000.0,641000.0,1848000.0,758000.0,1226000.0,4256000.0,1223000.0,83000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
