date,,2020-11-30_FY,2019-11-30_FY,2018-11-30_FY,2017-11-30_FY,2016-11-30_FY,2015-11-30_FY,2014-11-30_FY,2013-11-30_FY,2012-11-30_FY,2011-11-30_FY,2010-11-30_FY,2009-11-30_FY,2008-11-30_FY,2007-11-30_FY,2006-11-30_FY,2005-11-30_FY,2005-01-30_FY,2004-11-30_FY,2003-11-30_FY,2002-11-30_FY,2001-11-30_FY,2000-11-30_FY,1999-11-30_FY,1998-11-30_FY,1997-11-30_FY,1996-11-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,2465036000.0,1849052000.0,1695831000.0,810480000.0,911844000.0,802894000.0,638916000.0,479674000.0,679124000.0,92199000.0,95261000.0,-417147000.0,-1109085000.0,-1941081000.0,593869000.0,1355155000.0,1344410000.0,945619000.0,751391000.0,545129000.0,417845000.0,229137000.0,172700000.0,144100000.0,84400000.0,88000000.0
,depreciationAndAmortization,94553000.0,92200000.0,91181000.0,66324000.0,50219000.0,43666000.0,38542000.0,30349000.0,28081000.0,21500000.0,13520000.0,19905000.0,32399000.0,56764000.0,50011000.0,79558000.0,65169000.0,73286000.0,75911000.0,72389000.0,68670000.0,58531000.0,47700000.0,24400000.0,9000000.0,12000000.0
,deferredIncomeTax,92082000.0,235493000.0,268037000.0,91050000.0,97485000.0,-5637000.0,75324000.0,151619000.0,-467561000.0,0.0,0.0,0.0,772508000.0,-438817000.0,-198005000.0,10220000.0,10220000.0,81539000.0,-51143000.0,-5672000.0,9769000.0,-17223000.0,28100000.0,12500000.0,-30100000.0,-16100000.0
,stockBasedCompensation,107131000.0,86940000.0,72655000.0,61356000.0,55516000.0,43873000.0,40718000.0,33689000.0,31745000.0,24047000.0,28075000.0,30392000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,1319104000.0,1336160000.0,5250492000.0,2326713000.0,654116000.0,1232562000.0,1984686000.0,671696000.0,2550123000.0,-336221000.0,-165820000.0,-167429000.0,-20446000.0,-3232040000.0,456978000.0,10407711000.0,-6977320000.0,910972000.0,829415000.0,-15777000.0,1209927000.0,782843000.0,168900000.0,228000000.0,97700000.0,-36800000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-221275000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,781362000.0,-623644000.0,-135870000.0,-661494000.0,-503527000.0,-1126907000.0,-1367415000.0,-1627136000.0,-563051000.0,-38903000.0,-115247000.0,428964000.0,292264000.0,666228000.0,-371268000.0,-1687491000.0,-1687491000.0,-870194000.0,-267234000.0,-242330000.0,-130725000.0,223255000.0,-77400000.0,-112300000.0,-107000000.0,-62000000.0
,accountsPayables,266488000.0,-14639000.0,412796000.0,356669000.0,21432000.0,225790000.0,326087000.0,164571000.0,28129000.0,-106841000.0,-120862000.0,-95896000.0,0.0,0.0,0.0,0.0,741690000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,90534000.0,20759741000.0,19423581000.0,14173089000.0,11846376000.0,11192260000.0,9959698000.0,7975012000.0,7303316000.0,4753193000.0,5089414000.0,5255234000.0,5422663000.0,5443109000.0,8675149000.0,8218171000.0,-2189540000.0,4787780000.0,3876808000.0,3047393000.0,3063170000.0,1853243000.0,1070400000.0,901500000.0,673500000.0,575800000.0
,otherNonCashItems,97874000.0,78789000.0,25794000.0,27651000.0,25902000.0,50876000.0,34475000.0,49094000.0,60641000.0,0.0,0.0,-28912000.0,591859000.0,2803581000.0,547020000.0,-5765000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5300000.0,0.0
,netCashProvidedByOperatingActivites,4190819000.0,1482343000.0,1711609000.0,996864000.0,507804000.0,-419646000.0,-788488000.0,-807714000.0,-424648000.0,-259135000.0,274228000.0,420843000.0,1100834000.0,444513000.0,554650000.0,322975000.0,-16510000.0,272747000.0,580799000.0,204568000.0,59196000.0,479399000.0,121300000.0,63200000.0,-91100000.0,12200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-72752000.0,-86497000.0,-130439000.0,-111773000.0,-76439000.0,-91355000.0,-22599000.0,-8126000.0,-2822000.0,0.0,0.0,0.0,0.0,0.0,-26783000.0,-21747000.0,-21747000.0,-27389000.0,-18848000.0,-4085000.0,-13110000.0,-16022000.0,-35100000.0,-203700000.0,-70800000.0,-26300000.0
,acquisitionsNet,0.0,24000000.0,-1078000000.0,-518000000.0,97000000.0,0.0,-5000000.0,-6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-33000000.0,0.0,-416049000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-45548000.0,-36261000.0,-78373000.0,-160820000.0,-80200000.0,-105753000.0,-70606000.0,-64664000.0,-62541000.0,-237285000.0,-537859000.0,-327741000.0,-176514000.0,-107791000.0,-108626000.0,-37350000.0,-37350000.0,-48562000.0,-29614000.0,-31545000.0,-18143000.0,-18112000.0,-13100000.0,-3400000.0,-113000000.0,-119500000.0
,salesMaturitiesOfInvestments,56166000.0,52593000.0,439459000.0,45375000.0,25467000.0,30640000.0,101117000.0,36052000.0,51637000.0,109099000.0,7995000.0,28173000.0,220322000.0,107530000.0,82492000.0,36078000.0,0.0,34376000.0,17674000.0,22442000.0,17700000.0,14946000.0,11600000.0,3700000.0,158100000.0,48100000.0
,otherInvestingActivites,-1479000.0,69307000.0,11416000.0,45884000.0,27378000.0,-56534000.0,17056000.0,262894000.0,77221000.0,-43189000.0,16853000.0,0.0,-310901000.0,307163000.0,-320339000.0,-581505000.0,0.0,-290851000.0,71980000.0,71788000.0,15416000.0,-14691000.0,8100000.0,-6500000.0,148800000.0,-88500000.0
,netCashUsedForInvestingActivites,-280205000.0,19596000.0,-608122000.0,-869817000.0,-85837000.0,-98393000.0,438359000.0,689249000.0,245291000.0,-136154000.0,-673371000.0,-275120000.0,-265703000.0,306983000.0,-406469000.0,-1003573000.0,-1003573000.0,-438156000.0,-118197000.0,-365677000.0,1863000.0,-186716000.0,-28500000.0,-209800000.0,171300000.0,-175400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
