date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY,1997-06-30_FY,1996-06-30_FY
,revenue,124179000.0,117850000.0,90857000.0,63924000.0,54383000.0,51168000.0,28796000.0,19000.0,21000.0,18000.0,250000.0,89000.0,182000.0,522000.0,685000.0,863000.0,909000.0,1302000.0,844000.0,877000.0,899000.0,1150000.0,881000.0,249000.0,400000.0,1600000.0
,costOfRevenue,39951000.0,37571000.0,32160000.0,30354000.0,28307000.0,26470000.0,17293000.0,4000.0,6000.0,4000.0,0.0,34000.0,112000.0,56000.0,29000.0,11000.0,148000.0,280000.0,893000.0,202000.0,13000.0,926000.0,6000.0,0.0,-500000.0,9600000.0
,grossProfit,84228000.0,80279000.0,58697000.0,33570000.0,26076000.0,24698000.0,11503000.0,15000.0,15000.0,14000.0,250000.0,55000.0,70000.0,466000.0,656000.0,852000.0,761000.0,1022000.0,-49000.0,675000.0,886000.0,224000.0,875000.0,0.0,900000.0,-8000000.0
,grossProfitRatio,0.678278936051989,0.681196436147645,0.646037179303741,0.525154871409799,0.479488075317654,0.482684490306442,0.399465203500486,0.789473684210526,0.714285714285714,0.777777777777778,1.0,0.617977528089888,0.384615384615385,0.89272030651341,0.957664233576642,0.987253765932793,0.837183718371837,0.78494623655914,-0.0580568720379147,0.769669327251995,0.985539488320356,0.194782608695652,0.993189557321226,0.0,2.25,-5.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,13020000.0,30391000.0,13599000.0,12944000.0,15295000.0,18890000.0,21263000.0,15104000.0,26025000.0,21330000.0,8610000.0,12658000.0,11289000.0,15249000.0,11443000.0,9484000.0,7206000.0,6289000.0,5647000.0,5428000.0,4983000.0,6289000.0,10871000.0,15498000.0,13400000.0,0.0
,GeneralAndAdministrativeExpenses,68836000.0,61139000.0,49007000.0,35610000.0,27388000.0,22479000.0,13774000.0,5875000.0,7750000.0,7724000.0,3270000.0,5201000.0,4950000.0,6436000.0,8682000.0,9101000.0,5972000.0,5390000.0,4017000.0,3528000.0,2482000.0,3364000.0,2836000.0,2858000.0,2000000.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-13000.0,-20000.0,-31000.0,-92000.0,-10000.0,47000.0,-2000.0,0.0,0.0,0.0,3246000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
