date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
,revenue,1053266000.0,1168258000.0,1234340000.0,1283180000.0,1275772000.0,1265980000.0,1236599000.0,1174697000.0,1125797000.0,1113380000.0,1125104000.0
,costOfRevenue,280621000.0,295864000.0,313618000.0,315189000.0,307916000.0,310388000.0,308652000.0,295896000.0,287573000.0,288265000.0,291907000.0
,grossProfit,772645000.0,872394000.0,920722000.0,967991000.0,967856000.0,955592000.0,927947000.0,878801000.0,838224000.0,825115000.0,833197000.0
,grossProfitRatio,0.733570626983117,0.746747721821721,0.745922517296693,0.754368833678829,0.758643393960676,0.754823930867786,0.750402515285877,0.74810866121221,0.744560520235886,0.741090193824211,0.740551095720929
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,98280000.0,102309000.0,93596000.0,92247000.0,92248000.0,98454000.0,80175000.0,121093000.0,88870000.0,107871000.0,94644000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-4999000.0,-2550000.0,-2786000.0,-2907000.0,-4957000.0,-348000.0,-8431000.0,-31626000.0,-507000.0,-1616000.0,5550000.0
,operatingExpenses,433863000.0,434740000.0,455923000.0,472598000.0,488732000.0,525929000.0,533342000.0,580695000.0,605314000.0,594199000.0,501689000.0
,costAndExpenses,714484000.0,730604000.0,769541000.0,787787000.0,796648000.0,836317000.0,841994000.0,876591000.0,892887000.0,882464000.0,793596000.0
,interestExpense,199988000.0,189775000.0,215025000.0,226660000.0,226671000.0,245012000.0,262812000.0,347996000.0,386380000.0,394345000.0,374388000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,335583000.0,332431000.0,352245000.0,375028000.0,387302000.0,417935000.0,441630000.0,447915000.0,504583000.0,466191000.0,391170000.0
,EBITDA,674365000.0,770085000.0,817044000.0,870421000.0,866426000.0,847598000.0,836235000.0,746021000.0,737493000.0,697107000.0,722678000.0
,EBITDARatio,0.640260864776799,0.659173744155829,0.661927831877765,0.678331177231565,0.679138592162236,0.669519265707199,0.676237810316845,0.635075257704753,0.655085241833119,0.626117767518727,0.642321065430396
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,338782000.0,437654000.0,464799000.0,495393000.0,479124000.0,429663000.0,394605000.0,298106000.0,232910000.0,230916000.0,331508000.0
,operatingIncomeRatio,0.321649042122313,0.374621016932904,0.376556702367257,0.386066646924048,0.375556133854639,0.339391617561099,0.319105061543799,0.25377267499619,0.206884544904632,0.207400887387954,0.294646539342141
,totalOtherIncomeExpensesNet,-17621000.0,26894000.0,116510000.0,31636000.0,25689000.0,12885000.0,-19022000.0,-50938000.0,964000.0,281116000.0,-250315000.0
,incomeBeforeTax,121173000.0,274773000.0,366284000.0,300369000.0,278142000.0,197536000.0,112771000.0,-100828000.0,-152506000.0,117687000.0,-293195000.0
,incomeBeforeTaxRatio,0.115045012371044,0.235198902982047,0.296744819093605,0.234081734440998,0.218018580122467,0.156034060569677,0.0911944777571387,-0.0858331978373998,-0.135464919519238,0.105702455585694,-0.260593687339126
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16494000.0
,netIncome,121173000.0,274773000.0,366284000.0,300293000.0,275628000.0,193720000.0,89002000.0,-93534000.0,-122567000.0,67508000.0,-321387000.0
,netIncomeRatio,0.115045012371044,0.235198902982047,0.296744819093605,0.234022506585202,0.216048008578335,0.153019794941468,0.0719732103939919,-0.0796239370663243,-0.108871315166056,0.0606333866245127,-0.285650926492129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.408028366310629,0.921349030443049,1.21256380886803,0.98510336773457,0.913882911528808,0.650058388478007,0.365676486297711,-0.5,-0.20828,0.301446,-1.438022
,EPSDiluted,0.406758666527917,0.917947844214155,1.21150099722497,0.98366095498901,0.903520618894644,0.635112141290485,0.363885390943137,-0.5,-0.20828,0.301446,-1.438022
,weightedAverageShsOut,296972000.0,298229000.0,302074000.0,304834000.0,301601000.0,298004000.0,243390000.0,188993000.0,223492460.0,223492460.0,223492460.0
,weightedAverageShsOutDil,297899000.0,299334000.0,302339000.0,305281000.0,305060000.0,305017000.0,244588000.0,188993000.0,223492460.0,223492460.0,223492460.0
