Date,2017-12,2016-12,2015-12,2014-12,2013-12
Revenue,1037000000.0,1013000000.0,989000000.0,963000000.0,975000000.0
Revenue Growth,,,,,
Cost of Revenue,391000000.0,382000000.0,362000000.0,375000000.0,379000000.0
Gross Profit,646000000.0,631000000.0,627000000.0,589000000.0,596000000.0
R&D Expenses,,,,,
SG&A Expense,43000000.0,40000000.0,40000000.0,42000000.0,44000000.0
Operating Expenses,306000000.0,294000000.0,352000000.0,294000000.0,294000000.0
Operating Income,340000000.0,337000000.0,275000000.0,295000000.0,302000000.0
Interest Expense,14000000.0,18000000.0,20000000.0,26000000.0,46000000.0
Earnings before Tax,,,,,
Income Tax Expense,69000000.0,67000000.0,53000000.0,54000000.0,34000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,285000000.0,248000000.0,180000000.0,206000000.0,137000000.0
Preferred Dividends,,,,,
Net Income Com,285000000.0,248000000.0,180000000.0,206000000.0,137000000.0
EPS,9.29,8.07,5.85,6.71,4.46
EPS Diluted,9.29,8.07,5.85,6.70,4.47
Weighted Average Shs Out,31000000.0,31000000.0,31000000.0,31000000.0,31000000.0
Weighted Average Shs Out (Dil),31000000.0,31000000.0,31000000.0,31000000.0,31000000.0
Dividend per Share,,,,,
Gross Margin,0.62295081967213,0.62290227048371,0.63397371081901,0.6116303219107,0.61128205128205
EBITDA Margin,0.59209257473481,0.56762092793682,0.48736097067745,0.53478712357217,0.45333333333333
EBIT Margin,0.35486981677917,0.32872655478776,0.25581395348837,0.29698857736241,0.2225641025641
Profit Margin,0.274831243973,0.24481737413623,0.18200202224469,0.21391484942887,0.14051282051282
Free Cash Flow margin,,,,,
EBITDA,614000000.0,575000000.0,482000000.0,515000000.0,442000000.0
EBIT,368000000,333000000,253000000,286000000,217000000
Consolidated Income,285000000.0,248000000.0,180000000.0,206000000.0,137000000.0
Earnings Before Tax Margin,0,0,0,0,0
Net Profit Margin,0.274831243973,0.24481737413623,0.18200202224469,0.21391484942887,0.14051282051282
