Date,2017-12,2016-12,2015-12,2014-12,2013-12
Revenue,75000000.0,35000000.0,11000000.0,2000000.0,23000000.0
Revenue Growth,,,,,
Cost of Revenue,56000000.0,36000000.0,13000000.0,2000000.0,20000000.0
Gross Profit,19000000.0,-1000000.0,-2000000.0,-0000000.0,3000000.0
R&D Expenses,,,,,
SG&A Expense,5000000.0,4000000.0,3000000.0,3000000.0,4000000.0
Operating Expenses,16000000.0,13000000.0,5000000.0,3000000.0,6000000.0
Operating Income,3000000.0,-15000000.0,-7000000.0,-3000000.0,-3000000.0
Interest Expense,15000000.0,10000000.0,2000000.0,1000000.0,8000000.0
Earnings before Tax,,,,,
Income Tax Expense,000000.0,0000000.0,000000.0,000000.0,-0000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,-3000000.0,-25000000.0,-9000000.0,80000000.0,11000000.0
Preferred Dividends,,,,,
Net Income Com,-3000000.0,-25000000.0,-9000000.0,80000000.0,11000000.0
EPS,,,,,
EPS Diluted,,,,,
Weighted Average Shs Out,,,,,
Weighted Average Shs Out (Dil),,,,,
Dividend per Share,,,,,
Gross Margin,0.25333333333333,-0.028571428571429,-0.18181818181818,-0,0.1304347826087
EBITDA Margin,0.29333333333333,-0.17142857142857,-0.45454545454545,41,0.8695652173913
EBIT Margin,0.16,-0.42857142857143,-0.63636363636364,40.5,0.82608695652174
Profit Margin,-0.04,-0.71428571428571,-0.81818181818182,40,0.47826086956522
Free Cash Flow margin,,,,,
EBITDA,22000000.0,-6000000.0,-5000000.0,82000000.0,20000000.0
EBIT,12000000,-15000000,-7000000,81000000,19000000
Consolidated Income,-3000000.0,-25000000.0,-9000000.0,80000000.0,11000000.0
Earnings Before Tax Margin,0,0,0,0,0
Net Profit Margin,-0.04,-0.71428571428571,-0.81818181818182,40,0.47826086956522
