Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-06-30,2010-06-30,2009-06-30
Depreciation & Amortization,47000.0,78000.0,97000.0,98000.0,91000.0,100000.0,90000.0,84000.0,100000.0,103000.0,104000.0
Stock-based compensation,200000.0,177000.0,221000.0,52000.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0
Operating Cash Flow,3774000.0,4573000.0,2898000.0,3293000.0,1648000.0,3264000.0,4106000.0,1948000.0,3314000.0,900000.0,921000.0
Capital Expenditure,-1000.0,-16000.0,-9000.0,-11000.0,-106000.0,-101000.0,-121000.0,-79000.0,-9000.0,-90000.0,-29000.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,-1506000.0,-2274000.0,-16798000.0,-10808000.0,-15837000.0,-22886000.0,-18249000.0,-41611000.0,122640000.0,42303000.0,24494000.0
Investing Cash flow,-1507000.0,-2290000.0,-16807000.0,-10819000.0,-15691000.0,-24987000.0,-20150000.0,-41690000.0,122631000.0,42213000.0,24465000.0
Issuance (repayment) of debt,-575000.0,-505000.0,11772000.0,4501000.0,20313000.0,21110000.0,17442000.0,42211000.0,-67451000.0,-116869000.0,2700000.0
Issuance (buybacks) of shares,-383000.0,-622000.0,-359000.0,-19000.0,-186000.0,-10000.0,0.0,0.0,0.0,-159000.0,-2490000.0
Dividend payments,-783000.0,-689000.0,-482000.0,-489000.0,-329000.0,-329000.0,-328000.0,-330000.0,-576000.0,-1322000.0,-1370000.0
Financing Cash Flow,-329000.0,-2114000.0,13838000.0,6296000.0,16256000.0,21156000.0,15465000.0,40288000.0,-126183000.0,-62743000.0,-5384000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,1938000.0,169000.0,-71000.0,-1230000.0,2213000.0,-567000.0,-579000.0,546000.0,-238000.0,-19630000.0,20002000.0
Free Cash Flow,3773000.0,4557000.0,2889000.0,3282000.0,1542000.0,3163000.0,3985000.0,1869000.0,3305000.0,810000.0,892000.0
Net Cash/Marketcap,-2.7173,0.0945,0.0945,0.0945,0.0945,0.0945,0.0945,0.0945,0.0945,0.0945,0.0945
