Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,300741.0,324194.0,266131.0,252075.0,31229.0,4444.0
Stock-based compensation,7469442.0,6182841.0,5305070.0,2899304.0,1297985.0,260361.0
Operating Cash Flow,-33153293.0,-40696831.0,-32188668.0,-21752643.0,-9715213.0,-8044893.0
Capital Expenditure,0.0,188721.0,686705.0,1305086.0,-884793.0,-136894.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,0.0,-188721.0,-686705.0,-1305086.0,-884793.0,-136894.0
Issuance (repayment) of debt,-20000000.0,-0.0,-1488558.0,-533729.0,2905002.0,77948.0
Issuance (buybacks) of shares,-34645549.0,-88067647.0,-106398919.0,-130189421.0,0.0,0.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,-20268805.0,22554280.0,9084871.0,139518178.0,16470809.0,15899023.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-53422098.0,-18331272.0,-23790502.0,116460449.0,5870803.0,7717236.0
Free Cash Flow,-33153293.0,-40885552.0,-32875373.0,-23057729.0,-10600006.0,-8181787.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.1652,0.1652
