Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-03-31,2012-03-31
Revenue,4341219845.3608,4102223799.4564,3844637285.0123,3129568389.0578,3343876455.1258,2308107196.7791,2412026427.0613
Revenue Growth,0.0583,0.067,0.2285,-0.0641,0.4488,-0.0431,
Cost of Revenue,3123689948.4536,2788344910.9031,2554511670.7617,2189881712.2594,2385683815.246,1616159536.9904,1953586152.2199
Gross Profit,1217529896.9072,1313878888.5533,1290125614.2506,939686676.7984,958192639.8798,691947659.7886,458440274.8414
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,516834793.8144,605241014.7992,626006142.5061,459066362.7153,568393165.6027,442358329.1394,313367336.1522
Operating Expenses,326589690.7216,340185442.4645,661725429.9754,395156028.3688,625784453.6237,354920483.1404,-1141564482.0296
Operating Income,890940206.1856,973693446.0888,628400184.2752,544530648.4296,332408186.2561,337027176.6482,1600004756.871
Interest Expense,734337113.4021,1118850800.3624,1128180589.6806,668013424.5187,400810739.7672,290893306.4922,306960359.408
Earnings before Tax,732903865.9794,445379643.6122,159927825.5528,95062816.616,243743522.3432,533368897.8359,1690911205.074
Income Tax Expense,196001804.1237,129373301.1175,18950245.7002,-7702634.2452,8860683.4397,63589833.9205,538640063.4249
Net Income - Non-Controlling int,0.0,0.0,0.0,99808257.3455,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,10829852.5799,-25548885.5117,-67828013.5186,-69913437.3427,-33957716.7019
Net Income,536902061.8557,316006342.4947,140977579.8526,102765450.8612,234882838.9035,469779063.9155,1152271141.649
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,536902061.8557,316006342.4947,140977579.8526,102765450.8612,234882838.9035,469779063.9155,1152271141.649
EPS,1.0302,0.6327,0.3771,0.365,0.1727,0.8052,2.315
EPS Diluted,0.9863,0.6182,0.3007,0.3728,0.2035,0.775,2.315
Weighted Average Shs Out,62681257.9897,81753967.0794,83134946.2531,68563167.4265,101647534.7353,,
Weighted Average Shs Out (Dil),62681257.9897,81753967.0794,83134946.2531,68563167.4265,101647534.7353,,
Dividend per Share,0.0211,0.023,0.0279,0.0284,0.1127,0.2969,0.1485
Gross Margin,0.2805,0.3203,0.3356,0.3003,0.2866,0.2998,0.1901
EBITDA Margin,0.1186,0.1583,0.1456,0.0859,0.101,0.2164,0.4678
EBIT Margin,0.338,0.3813,0.335,0.2438,0.1928,0.3571,0.8283
Profit Margin,0.032,0.0233,0.0114,0.0084,0.0263,0.1027,0.2526
Free Cash Flow margin,0.1634,0.1207,0.1154,0.1092,0.0063,-0.0318,0.0086
EBITDA,1998515206.1856,2149670794.322,1821072788.6978,1061486575.4813,899203529.8535,992750377.4534,2135757399.5772
EBIT,1467240979.3814,1564230443.9746,1288108415.2334,763076241.1348,644554262.1104,824262204.3281,1997871564.482
Consolidated Income,536902061.8557,316006342.4947,140977579.8526,202573708.2067,234882838.9035,469779063.9155,1152271141.649
Earnings Before Tax Margin,0.1688,0.1086,0.0416,0.0304,0.0729,0.2311,0.701
Net Profit Margin,0.1237,0.077,0.0367,0.0328,0.0702,0.2035,0.4777
