date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-17235000.0,-9639000.0,128589000.0,70483000.0,34943000.0,75502000.0,113154000.0,-26400000.0,-15700000.0,69700000.0,114300000.0,-86500000.0,-106000000.0,30400000.0,79400000.0,-138642000.0,27065000.0,-4517000.0,-6640000.0
,depreciationAndAmortization,128921000.0,126394000.0,96729000.0,85294000.0,71984000.0,68333000.0,78012000.0,78600000.0,74700000.0,78000000.0,74500000.0,75300000.0,81600000.0,77600000.0,70400000.0,63559000.0,39932000.0,30304000.0,26902000.0
,deferredIncomeTax,-15249000.0,-7873000.0,16596000.0,22056000.0,16809000.0,17515000.0,-22016000.0,11500000.0,-200000.0,-3300000.0,-12900000.0,-8300000.0,2900000.0,11100000.0,71400000.0,-13587000.0,-57539000.0,0.0,0.0
,stockBasedCompensation,928000.0,3036000.0,3940000.0,2890000.0,4659000.0,2409000.0,1586000.0,3574000.0,2039000.0,3310000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,74671000.0,-26926000.0,193438000.0,113192000.0,24291000.0,42026000.0,-63936000.0,31300000.0,-44900000.0,10000000.0,167900000.0,-73800000.0,-30400000.0,111900000.0,2600000.0,31226000.0,-46008000.0,-7140000.0,1364000.0
,accountsReceivables,-6269000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7903000.0,-52300000.0,26100000.0,500000.0,-28200000.0,-14800000.0,0.0,0.0,0.0,0.0
,inventory,-11430000.0,24683000.0,-58082000.0,-19994000.0,6844000.0,-13235000.0,6445000.0,-14563000.0,1342000.0,-17713000.0,-32700000.0,33600000.0,13600000.0,-68300000.0,4400000.0,-4912000.0,-39268000.0,-9471000.0,1803000.0
,accountsPayables,-53744000.0,45256000.0,37959000.0,37170000.0,-10274000.0,9665000.0,-1873000.0,-5712000.0,6210000.0,14252000.0,-1900000.0,2700000.0,22500000.0,-16800000.0,8500000.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,663056000.0,588385000.0,615311000.0,421873000.0,308681000.0,284390000.0,242364000.0,306300000.0,275000000.0,319900000.0,309900000.0,142000000.0,215800000.0,246200000.0,134300000.0,-1135000.0,-863000.0,1737000.0,0.0
,otherNonCashItems,-3621000.0,22726000.0,23215000.0,11400000.0,9611000.0,12289000.0,-8216000.0,-19100000.0,-1400000.0,10700000.0,40600000.0,-11000000.0,27700000.0,-27100000.0,-146700000.0,89478000.0,-1000.0,1000.0,1000.0
,netCashProvidedByOperatingActivites,41565000.0,244283000.0,236668000.0,141926000.0,140782000.0,159220000.0,144588000.0,36300000.0,59100000.0,154600000.0,120900000.0,51900000.0,-17400000.0,26200000.0,61800000.0,13419000.0,13012000.0,39526000.0,41733000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-78518000.0,-132034000.0,-87012000.0,-57915000.0,-42526000.0,-46536000.0,-34612000.0,-45707000.0,-48541275.425186,-49003953.081459,-50937624.684134,-41303226.545934,-35782498.538297,-7103000.0,-43470000.0,-26022000.0,-296177000.0,-408913000.0,0.0
,acquisitionsNet,0.0,-6000000.0,-380000000.0,-62000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-9370000.0,-754000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19663000.0,0.0,0.0,0.0,0.0,0.0,-1953000.0,0.0,0.0,-643000.0
,salesMaturitiesOfInvestments,26910000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12213000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1573000.0,8056000.0,0.0
,otherInvestingActivites,1798000.0,-6570000.0,-380467000.0,-63636000.0,-1777000.0,-3281000.0,-14493000.0,739000.0,653000.0,11154000.0,0.0,0.0,0.0,0.0,0.0,72456000.0,-2805000.0,430000.0,-277000.0
,netCashUsedForInvestingActivites,-59827000.0,-139358000.0,-467479000.0,-121551000.0,-44303000.0,-49817000.0,-49105000.0,-44968000.0,-31525907.900653,-60032402.307044,-47943875.515361,-21835062.181214,2789765.292201,36465000.0,-82152000.0,-128016000.0,-298296000.0,-400367000.0,-205899000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-103875000.0,-317439000.0,-234945000.0,-23079000.0,-10763000.0,-891019000.0,-56416000.0,-27254000.0,-49193000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,53859000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78874000.0,5745000.0,1147000.0,287000.0
,commonStockRepurchased,-162000.0,-754000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10600000.0,0.0,0.0,0.0,400000.0,700000.0,0.0,0.0,0.0,0.0
,dividendsPaid,-21892000.0,-35279000.0,-40724000.0,-29866000.0,-29733000.0,-7418000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-4280000.0,146006000.0,613515000.0,696861000.0,127004000.0,61146000.0,714580000.0,71649000.0,4389000.0,-3395000.0,0.0,0.0,0.0,0.0,0.0,30693000.0,-14611000.0,10353000.0,-9040000.0
,netCashUsedProvidedByFinancingActivities,26317000.0,6098000.0,14861000.0,288751000.0,-62377000.0,-56664000.0,-175752000.0,15233000.0,-30239109.159679,-77848486.812261,-8150019.949461,-19125737.864634,-43478018.765487,-44890000.0,1291000.0,150180000.0,279715000.0,386140000.0,184688000.0
