Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Depreciation & Amortization,28700000.0,27500000.0,26500000.0,24100000.0,22800000.0,23900000.0,23700000.0,23400000.0,23192000.0
Stock-based compensation,1800000.0,1300000.0,600000.0,1100000.0,400000.0,0.0,0.0,0.0,0.0
Operating Cash Flow,162200000.0,79300000.0,128300000.0,150200000.0,106100000.0,100300000.0,101800000.0,90100000.0,82972000.0
Capital Expenditure,-39400000.0,-24700000.0,-25300000.0,-35700000.0,-27200000.0,-16200000.0,-27400000.0,-25800000.0,-7267000.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-39400000.0,-24700000.0,-25300000.0,-35700000.0,-27200000.0,-16200000.0,-27400000.0,-25800000.0,-7267000.0
Issuance (repayment) of debt,-50400000.0,50300000.0,-12000000.0,-35000000.0,-10000000.0,103000000.0,-4000000.0,-4000000.0,-31250000.0
Issuance (buybacks) of shares,-300000.0,0.0,0.0,0.0,0.0,83300000.0,0.0,0.0,0.0
Dividend payments,-44600000.0,-44500000.0,-44200000.0,-42400000.0,-41000000.0,0.0,0.0,0.0,0.0
Financing Cash Flow,-142800000.0,-44100000.0,-103700000.0,-125100000.0,-94800000.0,-59900000.0,-78500000.0,-48300000.0,-76578000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-20000000.0,10500000.0,-700000.0,-10600000.0,-15900000.0,24200000.0,-4100000.0,16000000.0,-873000.0
Free Cash Flow,122800000.0,54600000.0,103000000.0,114500000.0,78900000.0,84100000.0,74400000.0,64300000.0,75705000.0
Net Cash/Marketcap,-0.2095,-0.2342,-0.1301,-0.201,-0.2221,-0.2644,-0.1317,-0.1317,-0.1317
