date,,2020-12-31_FY,2019-12-31_FY,2019-12-29_FY,2018-12-31_FY,2018-12-30_FY,2017-12-31_FY,2017-01-01_FY,2016-01-03_FY,2015-10-04_FY,2014-10-05_FY,2013-11-26_FY,2013-09-29_FY,2012-09-30_FY,2011-10-02_FY,2010-12-06_FY,2010-10-03_FY,2009-10-04_FY,2008-10-05_FY,2007-09-30_FY,2006-10-01_FY,2005-10-02_FY,2005-02-18_FY,2004-10-03_FY,2004-02-20_FY,2003-10-05_FY,2002-09-29_FY,2001-09-30_FY,2000-10-01_FY,1999-10-03_FY
,revenue,1981276000.0,2823901000.0,2823901000.0,2908565000.0,2908565000.0,2750816000.0,2585070000.0,2959238000.0,2415472000.0,2360000000.0,469000.0,2184300000.0,1948253000.0,1726000000.0,1311463000.0,1311500000.0,1038300000.0,1249700000.0,964429000.0,773200000.0,653900000.0,533367537000.0,533400000.0,0.0,431000000.0,382100000.0,320144168.674699,312200000.0,222500000.0
,costOfRevenue,1732217000.0,2119440000.0,2119440000.0,2102612000.0,2102612000.0,1949597000.0,1865367000.0,2229130000.0,1830135000.0,1701300000.0,321000.0,1550300000.0,1552128000.0,1288300000.0,947206000.0,947200000.0,808000000.0,847400000.0,655280000.0,521100000.0,450600000.0,378695819000.0,378700000.0,0.0,301100000.0,274800000.0,252737311.350666,223100000.0,164200000.0
,grossProfit,249059000.0,704461000.0,704461000.0,805953000.0,805953000.0,801219000.0,719703000.0,730108000.0,585337000.0,658700000.0,148000.0,634000000.0,396125000.0,437700000.0,364257000.0,364300000.0,230300000.0,402300000.0,309149000.0,252100000.0,203300000.0,154671718000.0,154700000.0,0.0,129800000.0,107300000.0,67406857.324033,89100000.0,58300000.0
,grossProfitRatio,0.125706362970126,0.249463773694616,0.249463773694616,0.277096437590358,0.277096437590358,0.291265937089213,0.278407547958082,0.246721622255459,0.242328207489054,0.279110169491525,0.315565031982942,0.290253170352058,0.203323182358759,0.253592120509849,0.277748590696039,0.277773541746092,0.221804873350669,0.321917260142434,0.32055133140957,0.32604759441283,0.310903807921701,0.289990873591544,0.29002624671916,0.0,0.301160092807425,0.28081654017273,0.210551569947618,0.28539397821909,0.262022471910112
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,101492000.0,121273000.0,340487000.0,135735000.0,368546000.0,141325000.0,336433000.0,387963000.0,315168000.0,286000000.0,0.0,282600000.0,89601000.0,199100000.0,154674000.0,154700000.0,134800000.0,151500000.0,110979000.0,84400000.0,74900000.0,62897875000.0,62900000.0,0.0,48700000.0,40700000.0,48240168.040583,32800000.0,25800000.0
,SellingAndMarketingExpenses,170814000.0,219214000.0,0.0,232811000.0,0.0,235998000.0,0.0,0.0,0.0,0.0,0.0,0.0,136434000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,27652000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,1400000.0
,operatingExpenses,0.0,340487000.0,415468000.0,368546000.0,368546000.0,377323000.0,348179000.0,402871000.0,328765000.0,289300000.0,0.0,291300000.0,226035000.0,207600000.0,154674000.0,163400000.0,141000000.0,223300000.0,125372000.0,140500000.0,115900000.0,62897875000.0,91300000.0,0.0,71300000.0,60300000.0,48240167.406468,47800000.0,37400000.0
,costAndExpenses,2004523000.0,2459927000.0,2534908000.0,2471158000.0,2471158000.0,2326920000.0,2213546000.0,2632001000.0,2158900000.0,1990600000.0,321000.0,1841600000.0,1778163000.0,1495900000.0,1101880000.0,1110600000.0,949000000.0,1070700000.0,780652000.0,661600000.0,566500000.0,441593694000.0,470000000.0,0.0,372400000.0,335100000.0,300977478.757134,270900000.0,201600000.0
,interestExpense,33674000.0,32087000.0,-30871000.0,25056000.0,0.0,17437000.0,-13002000.0,-12641000.0,-11294000.0,700000.0,0.0,-8000000.0,7639000.0,-6000000.0,0.0,-4500000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,147190000.0,156794000.0,156794000.0,158076000.0,0.0,162150000.0,140597000.0,146413000.0,116631000.0,95600000.0,0.0,95300000.0,94573000.0,79800000.0,66472000.0,66500000.0,65400000.0,58900000.0,38777000.0,32400000.0,25600000.0,22274524000.0,22300000.0,0.0,16200000.0,11200000.0,10278097.019658,6400000.0,4600000.0
,EBITDA,123943000.0,520768000.0,445787000.0,595483000.0,403179000.0,586046000.0,512121000.0,473650000.0,373203000.0,465000000.0,0.0,438000000.0,264663000.0,310000000.0,262813000.0,267400000.0,154700000.0,237900000.0,222554000.0,144000000.0,113000000.0,85603772000.0,85600000.0,0.0,74800000.0,58100000.0,29444786.937223,47700000.0,25500000.0
