Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,33000000.0,36000000.0,56000000.0,35000000.0,16000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,45000000.0,50000000.0,60000000.0,44000000.0,26000000.0
Inventories,5000000.0,8000000.0,10000000.0,11000000.0,14000000.0
Total current assets,112000000.0,202000000.0,354000000.0,358000000.0,135000000.0
Property, Plant & Equipment Net,1000000.0,1000000.0,2000000.0,2000000.0,7000000.0
Goodwill and Intangible Assets,109000000,201000000,341000000,345000000,122000000
Long-term investments,,,,,
Tax assets,000000.0,000000.0,000000.0,16000000.0,9000000.0
Total non-current assets,285000000.0,313000000.0,330000000.0,306000000.0,31000000.0
Total assets,205000000.0,310000000.0,511000000.0,487000000.0,211000000.0
Payables,8000000.0,7000000.0,14000000.0,5000000.0,3000000.0
Short-term debt,4000000.0,11000000.0,15000000.0,7000000.0,17000000.0
Total current liabilities,95000000.0,112000000.0,148000000.0,98000000.0,69000000.0
Long-term debt,280000000.0,290000000.0,314000000.0,285000000.0,1000000.0
Total debt,280000000.0,290000000.0,314000000.0,285000000.0,1000000.0
Deferred revenue,,,,,
Tax Liabilities,000000.0,000000.0,0000000.0,9000000.0,15000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,285000000.0,313000000.0,330000000.0,306000000.0,31000000.0
Total liabilities,380000000.0,425000000.0,478000000.0,404000000.0,101000000.0
Other comprehensive income,000000.0,-0000000.0,000000.0,000000.0,000000.0
Retained earnings (deficit),-436000000.0,-358000000.0,-189000000.0,-40000000.0,-5000000.0
Total shareholders equity,-174000000.0,-114000000.0,33000000.0,84000000.0,111000000.0
Investments,,,,,
Net Debt,251000000,265000000,273000000,257000000,2000000
Other Assets,2000000,2000000,29000000,16000000,12000000
Other Liabilities,15000000,35000000,54000000,24000000,19000000
