Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,106000000.0,106000000.0,89000000.0,89000000.0,91000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,16000000.0,20000000.0,20000000.0,16000000.0,12000000.0
Inventories,000000.0,000000.0,000000.0,1000000.0,2000000.0
Total current assets,77000000.0,79000000.0,82000000.0,80000000.0,84000000.0
Property, Plant & Equipment Net,12000000.0,12000000.0,13000000.0,15000000.0,15000000.0
Goodwill and Intangible Assets,55000000,53000000,52000000,44000000,41000000
Long-term investments,1000000.0,3000000.0,3000000.0,6000000.0,2000000.0
Tax assets,6000000.0,10000000.0,12000000.0,13000000.0,21000000.0
Total non-current assets,5000000.0,5000000.0,6000000.0,7000000.0,15000000.0
Total assets,204000000.0,210000000.0,197000000.0,194000000.0,198000000.0
Payables,6000000.0,8000000.0,3000000.0,3000000.0,12000000.0
Short-term debt,,,,,
Total current liabilities,26000000.0,30000000.0,31000000.0,29000000.0,27000000.0
Long-term debt,,,,,
Total debt,,,,,
Deferred revenue,14000000.0,17000000.0,19000000.0,16000000.0,15000000.0
Tax Liabilities,000000.0,000000.0,000000.0,000000.0,5000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,5000000.0,5000000.0,6000000.0,7000000.0,15000000.0
Total liabilities,31000000.0,36000000.0,37000000.0,36000000.0,42000000.0
Other comprehensive income,000000.0,000000.0,000000.0,0000000.0,-0000000.0
Retained earnings (deficit),-8000000.0,-5000000.0,-14000000.0,-14000000.0,-14000000.0
Total shareholders equity,173000000.0,175000000.0,159000000.0,158000000.0,156000000.0
Investments,1000000.0,3000000.0,3000000.0,6000000.0,2000000.0
Net Debt,-106000000,-106000000,-89000000,-89000000,-91000000
Other Assets,1000000,1000000,5000000,5000000,3000000
Other Liabilities,11000000,11000000,12000000,13000000,10000000
