date,,2018-04-01_FY,2017-04-02_FY,2016-04-03_FY,2015-03-29_FY,2014-03-30_FY,2013-03-31_FY,2012-04-01_FY,2011-04-03_FY,2010-03-28_FY,2009-03-29_FY,2008-03-30_FY,2007-04-01_FY,2006-04-02_FY,2005-04-03_FY,2004-03-28_FY,2003-03-30_FY,2002-03-31_FY,2001-04-01_FY
,revenue,842764000.0,728243000.0,697376000.0,572905000.0,484779000.0,487236000.0,526696000.0,625705000.0,535906000.0,663245000.0,781467000.0,803596000.0,527778000.0,390640000.0,345443000.0,343878000.0,379817000.0,991789000.0
,costOfRevenue,360479000.0,307605000.0,275722000.0,227601000.0,211877000.0,217636000.0,246190000.0,290394000.0,310999000.0,388796000.0,442135000.0,462948000.0,346843000.0,193762000.0,184615000.0,226693000.0,241841000.0,406450000.0
,grossProfit,482285000.0,420638000.0,421654000.0,345304000.0,272902000.0,269600000.0,280506000.0,335311000.0,224907000.0,274449000.0,339332000.0,340648000.0,177567000.0,195498000.0,160828000.0,1815000.0,113234000.0,585339000.0
,grossProfitRatio,0.572265782591568,0.577606650527365,0.604629353462121,0.602724710030459,0.562941051489442,0.553325287950808,0.532576666616037,0.535893112569022,0.419676211872978,0.413797314717789,0.434224349844587,0.423904549052011,0.336442595182065,0.50045566250256,0.465570296691495,0.00527803465182419,0.298127782590037,0.590185009109801
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,202721000.0,165104000.0,148507000.0,127688000.0,140799000.0,169833000.0,158749000.0,177546000.0,157486000.0,161192000.0,165599000.0,166433000.0,127591000.0,103729000.0,98535000.0,129108000.0,129146000.0,128749000.0
,GeneralAndAdministrativeExpenses,168648000.0,145193000.0,136508000.0,106469000.0,101148000.0,125684000.0,100907000.0,108192000.0,107037000.0,125810000.0,161708000.0,191211000.0,142518000.0,76016000.0,72409000.0,82511000.0,83987000.0,124177000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,2707000.0,1708000.0,0.0,0.0,0.0,1031282000.0,0.0,500000.0,2300000.0,1830000.0,264000.0,3304000.0,22724000.0,0.0
,operatingExpenses,371369000.0,310297000.0,285015000.0,234157000.0,241947000.0,295517000.0,259656000.0,285738000.0,264523000.0,1318284000.0,327307000.0,358144000.0,272409000.0,181575000.0,171208000.0,214923000.0,235857000.0,252926000.0
,costAndExpenses,731848000.0,617902000.0,560737000.0,461758000.0,453824000.0,513153000.0,505846000.0,576132000.0,575522000.0,1707080000.0,769442000.0,821092000.0,619252000.0,375337000.0,355823000.0,441616000.0,477698000.0,659376000.0
,interestExpense,27352000.0,16878000.0,7043000.0,0.0,0.0,0.0,0.0,0.0,55000.0,60000.0,103000.0,263000.0,222000.0,102000.0,344000.0,514000.0,1238000.0,3134000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,90018000.0,57773000.0,39054000.0,25381000.0,45665000.0,40635000.0,35307000.0,37918000.0,22118000.0,26337000.0,29881000.0,32773000.0,59110000.0,52856000.0,50247000.0,78282000.0,86452000.0,90914000.0
,EBITDA,200934000.0,168114000.0,175693000.0,136528000.0,76620000.0,14718000.0,56157000.0,87491000.0,-17498000.0,-1017498000.0,41906000.0,15277000.0,-35732000.0,66779000.0,56372000.0,-134826000.0,-36171000.0,423327000.0
,EBITDARatio,0.23842261890636,0.23084876888621,0.251934394071491,0.238308271004791,0.158051400741369,0.0302071275521513,0.106621276789647,0.13982787415795,-0.0326512485398559,-1.53412087539295,0.0536247851796685,0.0190107964698679,-0.0677027083357018,0.170947675609257,0.163187559163161,-0.392075096400468,-0.0952327041706927,0.426831715213619
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,110916000.0,110341000.0,136639000.0,111147000.0,30955000.0,-25917000.0,20850000.0,49573000.0,-39616000.0,-1043835000.0,12025000.0,-17496000.0,-94842000.0,13923000.0,6125000.0,-213108000.0,-122623000.0,332413000.0
,operatingIncomeRatio,0.13160979823533,0.151516732738935,0.195933040425825,0.194005987031009,0.0638538385532377,-0.0531918823732237,0.0395864027826298,0.0792274314573161,-0.0739234119416465,-1.57383018341638,0.0153877259052526,-0.021772134256517,-0.179700555915555,0.0356415113659635,0.0177308557417577,-0.619719784342121,-0.322847581861791,0.335165040144628
,totalOtherIncomeExpensesNet,8608000.0,5822000.0,4268000.0,4791000.0,2707000.0,1708000.0,-1118000.0,3697000.0,3932000.0,1308000.0,16815000.0,15211000.0,12660000.0,12363000.0,13698000.0,19040000.0,38744000.0,46948000.0
,incomeBeforeTax,92172000.0,99285000.0,133864000.0,115938000.0,112294000.0,-17931000.0,37591000.0,53270000.0,42567000.0,-1045587000.0,28737000.0,-2548000.0,-84109000.0,13353000.0,6125000.0,-201139000.0,-48957000.0,463221000.0
,incomeBeforeTaxRatio,0.10936869633729,0.136334987085355,0.191953838388473,0.202368630052103,0.23163957184614,-0.0368014678718321,0.0713713413430138,0.0851359666296418,0.0794299746597351,-1.57647174121177,0.0367731458909973,-0.0031707474900323,-0.159364353951851,0.034182367397092,0.0177308557417577,-0.584913835720808,-0.128896284263211,0.46705599678964
,incomeTaxExpense,104308000.0,-9899000.0,-61435000.0,1357000.0,981000.0,-2007000.0,268000.0,-19357000.0,2548000.0,-420000.0,-5442000.0,5030000.0,-2401000.0,20000.0,-271000.0,76757000.0,-2765000.0,48018000.0
,netIncome,-12136000.0,110482000.0,194737000.0,93909000.0,88364000.0,-20172000.0,58460000.0,72627000.0,40019000.0,-1045167000.0,34179000.0,-7578000.0,-81708000.0,13333000.0,6396000.0,-277896000.0,-46192000.0,415203000.0
,netIncomeRatio,-0.014400235415846,0.151710349430067,0.279242474647823,0.163917228859933,0.182276872554298,-0.0414008817082482,0.110993818065829,0.1160722704789,0.0746754094934559,-1.57583849105534,0.0437369716187632,-0.0094301116481416,-0.154815092709435,0.0341311693630965,0.0185153556447808,-0.8081238113517,-0.121616462664915,0.418640456790708
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.09149,0.825620063220667,1.36386684689354,0.631473835684603,0.591142627776291,-0.14007,0.406090665332944,0.470044203972533,0.241941139485394,-6.21701,0.182567449909996,-0.03825,-0.51929,0.12599102291519,0.0611431357366142,-2.68447,-0.44178,3.99072489955979
,EPSDiluted,-0.09149,0.803856228172293,1.3188917183648,0.609866024171499,0.576152938338256,-0.14007,0.400828259557896,0.465802537231109,0.241134965443689,-6.21701,0.180592835253091,-0.03825,-0.51929,0.123220953014676,0.0589351860383687,-2.68447,-0.44178,3.76475015187647
,weightedAverageShsOut,132651000.0,133817000.0,142783000.0,148714000.0,149480000.0,144014000.0,143958000.0,154511000.0,165408000.0,168114000.0,187213000.0,198106000.0,157345000.0,105825000.0,104607000.0,103520000.0,104560000.0,104042000.0
,weightedAverageShsOutDil,132651000.0,137440000.0,147652000.0,153983000.0,153369000.0,144014000.0,145848000.0,155918000.0,165961000.0,168114000.0,189260000.0,198106000.0,157345000.0,108204000.0,108526000.0,103520000.0,104560000.0,110287000.0
