date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-6221000.0,-9605000.0,-14888000.0,-20283000.0,-42245000.0,-59210000.0,-64758000.0,-55850000.0,-49043000.0,-37601000.0,-25980000.0
,depreciationAndAmortization,62415000.0,30247000.0,22805000.0,19337000.0,23787000.0,55064000.0,81306000.0,74837000.0,67973000.0,61986000.0,55668000.0
,deferredIncomeTax,-109000.0,-39000.0,-323000.0,0.0,0.0,0.0,-1291000.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,84055000.0,64909000.0,52030000.0,38359000.0,41785000.0,38775000.0,36888000.0,36958000.0,18045000.0,13131000.0,8165000.0
,changeInWorkingCapital,33335000.0,300625000.0,257874000.0,130336000.0,-29681000.0,32629000.0,-32062000.0,115447000.0,-43057000.0,3382000.0,10827000.0
,accountsReceivables,-400000.0,1829000.0,-1538000.0,-175000.0,-127000.0,712000.0,-1709000.0,-1474000.0,-4951000.0,-698000.0,-251000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,1119000.0,-2395000.0,893000.0,2649000.0,-728000.0,-4236000.0,5037000.0,-30000.0,2680000.0,-4911000.0,2932000.0
,otherWorkingCapital,8967000.0,735878000.0,435253000.0,177379000.0,47043000.0,76724000.0,44095000.0,76157000.0,-39290000.0,3767000.0,385000.0
,otherNonCashItems,47470000.0,47171000.0,10559000.0,-626000.0,105000.0,151000.0,187000.0,1545000.0,1790000.0,1462000.0,2696000.0
,netCashProvidedByOperatingActivites,236442000.0,113403000.0,75113000.0,51148000.0,24938000.0,-82000.0,68475000.0,63706000.0,54681000.0,32754000.0,55872000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-139884000.0,-42326000.0,-31223000.0,-26142000.0,-25575000.0,-40550000.0,-117897000.0,-129616000.0,-119666000.0,-76801000.0,-136241000.0
,acquisitionsNet,0.0,-79000000.0,-35000000.0,-15000000.0,-27000000.0,0.0,-54000000.0,0.0,0.0,-14000000.0,4000000.0
,purchasesOfInvestments,-1045564000.0,-959911000.0,-146856000.0,-128247000.0,-7633000.0,-35610000.0,-70706000.0,-61420000.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,539889000.0,377961000.0,140180000.0,26143000.0,29674000.0,48190000.0,97058000.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,-52000.0,0.0,-2513000.0,0.0,-2370000.0
,netCashUsedForInvestingActivites,-732786000.0,-703425000.0,-82549000.0,-136234000.0,-5963000.0,8271000.0,-87350000.0,-153090000.0,-88103000.0,-59926000.0,-115274000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-303967000.0,-97200000.0,-39227000.0,0.0,0.0,0.0,0.0,-51000000.0,-20500000.0,-42800000.0,0.0
,commonStockIssued,0.0,0.0,0.0,147609000.0,2104000.0,13696000.0,0.0,162883000.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-20000000.0,-20000000.0,0.0,0.0,-2263000.0,-604000.0,0.0,-5190000.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-106985000.0,-94571000.0,-49089000.0,-37054000.0,-10779000.0,-8710000.0,-3980000.0,-1034000.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,588627000.0,603509000.0,256418000.0,134214000.0,-8675000.0,2723000.0,-1872000.0,145218000.0,19845000.0,-8750000.0,83053000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,92283000.0,13487000.0,248982000.0,49128000.0,10300000.0,10912000.0,-20747000.0,55834000.0,-13577000.0,-35922000.0,23651000.0
,cashAtEndOfPeriod,481715000.0,389432000.0,375945000.0,126457000.0,77329000.0,67029000.0,56117000.0,76864000.0,21030000.0,34607000.0,70529000.0
,cashAtBeginningOfPeriod,389432000.0,375945000.0,126963000.0,77329000.0,67029000.0,56117000.0,76864000.0,21030000.0,34607000.0,70529000.0,46878000.0
,operatingCashFlow,236442000.0,113403000.0,75113000.0,51148000.0,24938000.0,-82000.0,68475000.0,63706000.0,54681000.0,32754000.0,55872000.0
,capitalExpenditure,-139884000.0,-42326000.0,-31223000.0,-26142000.0,-25575000.0,-40550000.0,-117897000.0,-129616000.0,-119666000.0,-76801000.0,-136241000.0
,freeCashFlow,96558000.0,71077000.0,43890000.0,25006000.0,-637000.0,-40632000.0,-49422000.0,-65910000.0,-64985000.0,-44047000.0,-80369000.0
