Date,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2013-12,2012-12-31,2011-12-31,2010-12-31
Revenue,11437000000.0,11437000000.0,10534000000.0,10534000000.0,10776000000.0,10776000000.0,12273000000.0,12273000000.0,11925000000.0,11925000000.0,11224000000.0,11252000000.0,10116000000.0
Revenue Growth,0,0.085722422631479,0,-0.0224573125463994,0,-0.121975067220728,0,0.0291823899371069,0,0.0624554526015681,-0.00248844649840028,0.112297350731514,0.0
Cost of Revenue,6455000000.0,6455000000.0,5860000000.0,5860000000.0,5960000000.0,5960000000.0,6962000000.0,6962000000.0,6744000000.0,6744000000.0,6396000000.0,6458000000.0,0.0
Gross Profit,4982000000.0,4982000000.0,4674000000.0,4674000000.0,4816000000.0,4816000000.0,5311000000.0,5311000000.0,5181000000.0,5181000000.0,4828000000.0,4794000000.0,0.0
R&D Expenses,93000000.0,93000000.0,92000000.0,92000000.0,93000000.0,93000000.0,96000000.0,96000000.0,98000000.0,98000000.0,98000000.0,90000000.0,79000000.0
SG&A Expense,1207000000.0,1207000000.0,1145000000.0,1145000000.0,1152000000.0,1152000000.0,1308000000.0,1308000000.0,1349000000.0,1349000000.0,1270000000.0,1239000000.0,1196000000.0
Operating Expenses,1300000000.0,2534000000.0,1237000000.0,2436000000.0,1245000000.0,2495000000.0,1404000000.0,2703000000.0,1447000000.0,2556000000.0,1368000000.0,1329000000.0,1275000000.0
Operating Income,2448000000.0,2448000000.0,2238000000.0,2238000000.0,2321000000.0,2321000000.0,2608000000.0,2608000000.0,2625000000.0,2625000000.0,2437000000.0,2468000000.0,2082000000.0
Interest Expense,0.0,161000000.0,0.0,174000000.0,0.0,161000000.0,0.0,177000000.0,0.0,164000000.0,0.0,0.0,0.0
Earnings before Tax,2287000000.0,2287000000.0,2048000000.0,2048000000.0,2160000000.0,2160000000.0,2395000000.0,2395000000.0,1798000000.0,2447000000.0,1710000000.0,2323000000.0,1964000000.0
Income Tax Expense,1026000000.0,1026000000.0,551000000.0,551000000.0,612000000.0,612000000.0,691000000.0,691000000.0,649000000.0,649000000.0,586000000.0,641000000.0,768000000.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income,1247000000.0,1247000000.0,1500000000.0,1500000000.0,1547000000.0,1547000000.0,1694000000.0,1694000000.0,1755000000.0,1755000000.0,1692000000.0,1672000000.0,1195000000.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income Com,1247000000.0,1247000000.0,1500000000.0,1500000000.0,1547000000.0,1547000000.0,1694000000.0,1694000000.0,1755000000.0,1755000000.0,1692000000.0,1672000000.0,1195000000.0
EPS,4.36,4.36,5.25,5.25,5.39,5.39,5.79,5.79,5.94,5.94,5.67,5.53,3.9
EPS Diluted,4.32,4.32,5.21,5.21,5.35,5.35,5.73,5.73,5.87,5.87,5.61,5.45,3.84
Weighted Average Shs Out,286261000.0,286000000.0,285677000.0,286000000.0,287005000.0,287000000.0,292494000.0,292000000.0,295523000.0,296000000.0,298316000.0,302237000.0,306720000.0
Weighted Average Shs Out (Dil),289114000.0,289000000.0,287757000.0,288000000.0,289055000.0,289000000.0,295608000.0,296000000.0,298965000.0,299000000.0,301845000.0,306722000.0,311395000.0
Dividend per Share,3.11641774525,,2.97473215248,,2.83337081178,,2.56758951043,,2.36817018715,,2.1699879077,1.96268934084,1.76945679924
Gross Margin,0.43560374224,0.4356037422401,0.443706094551,0.44370609455098,0.446919079436,0.44691907943578,0.432738531736,0.43273853173633,0.434465408805,0.43446540880503,0.430149679259,0.426057589762,0.0
EBITDA Margin,0.317565795226,0.31756579522602,0.318967153978,0.31744826276818,0.318021529324,0.31802152932442,0.307830196366,0.30489692821641,0.313123689727,0.31194968553459,0.306307911618,0.308478492712,0.297251878213
EBIT Margin,0.214042143919,0.21281804669057,0.212454907917,0.21122080880957,0.215386043059,0.21529324424647,0.212498981504,0.2087509166463,0.220125786164,0.21534591194969,0.217124019957,0.219338784216,0.20581257414
Profit Margin,0.109032088834,0.10903208883448,0.142396050883,0.14239605088286,0.143559762435,0.14355976243504,0.138026562373,0.13802656237269,0.147169811321,0.14716981132075,0.150748396294,0.14859580519,0.118129695532
Free Cash Flow margin,0.151263443211,,0.12416935637,,0.105883444692,,0.0960645318993,,0.0752201257862,,0.0509622238061,0.0584784927124,0.051107156979
EBITDA,3632000000.0,3632000000.0,3360000000.0,3344000000.0,3427000000.0,3427000000.0,3778000000.0,3742000000.0,3734000000.0,3720000000.0,3438000000.0,3471000000.0,3007000000.0
EBIT,2448000000.0,2434000000,2238000000.0,2225000000,2321000000.0,2320000000,2608000000.0,2562000000,2625000000.0,2568000000,2437000000.0,2468000000.0,2082000000.0
Consolidated Income,1247000000.0,1247000000.0,1500000000.0,1500000000.0,1547000000.0,1547000000.0,1694000000.0,1694000000.0,1755000000.0,1755000000.0,1692000000.0,1672000000.0,1195000000.0
Earnings Before Tax Margin,0.199965025793,0.19996502579348,0.194418074805,0.19441807480539,0.200445434298,0.20044543429844,0.195143811619,0.195143811619,0.150775681342,0.20519916142558,0.152352102637,0.206452186278,0.194147884539
Net Profit Margin,0.109032088834,0.10903208883448,0.142396050883,0.14239605088286,0.143559762435,0.14355976243504,0.138026562373,0.13802656237269,0.147169811321,0.14716981132075,0.150748396294,0.14859580519,0.118129695532
