date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,526000000.0,3814000000.0,3366000000.0,2969000000.0,2877000000.0,1477000000.0,2161290000.0,1423050000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,526000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,993000000.0,1095000000.0,941000000.0,955000000.0,581000000.0,435449000.0,528799000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,573000000.0,0.0,0.0,0.0,0.0,0.0,-15033000.0,6055000.0
,operatingExpenses,573000000.0,3651000000.0,3608000000.0,3325000000.0,3419000000.0,2356000000.0,1858000000.0,2229000000.0
,costAndExpenses,573000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,-1027000000.0,970000000.0,875000000.0,816000000.0,856000000.0,715000000.0,734022000.0,919749000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,264000000.0,271000000.0,289000000.0,328000000.0,521000000.0,191000000.0,34666000.0,-55148000.0
,EBITDA,1241000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,2.35931558935361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,977000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,1.8574144486692,0.287886733088621,0.185383244206774,0.14516672280229,0.123740006951686,-0.182125930941097,0.418498211716151,0.0545005446048979
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,977000000.0,1098000000.0,624000000.0,431000000.0,356000000.0,-269000000.0,904496000.0,77557000.0
,incomeBeforeTaxRatio,1.8574144486692,0.287886733088621,0.185383244206774,0.14516672280229,0.123740006951686,-0.182125930941097,0.418498211716151,0.0545005446048979
,incomeTaxExpense,0.0,243000000.0,177000000.0,248000000.0,113000000.0,-147000000.0,297046000.0,-16185000.0
,netIncome,730000000.0,855000000.0,447000000.0,183000000.0,215000000.0,-242000000.0,504636000.0,-19301000.0
,netIncomeRatio,1.38783269961977,0.224174095437861,0.132798573975045,0.0616369147861233,0.0747306221758777,-0.163845633039946,0.233488333356468,-0.0135631214644601
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,5.43466070106691,6.282092,3.290823,1.35305677040255,1.6,-1.72,4.4,-0.31
,EPSDiluted,5.4275092936803,6.27,3.29,1.34877182275036,1.59,-1.72,4.38,-0.31
,weightedAverageShsOut,134323013.0,136101156.0,135832278.0,135249314.0,134718588.0,127910680.0,114791225.0,102917172.0
,weightedAverageShsOutDil,134500000.0,136300000.0,136000000.0,135678991.0,135135860.0,127910680.0,115265123.0,102917172.0
