date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,84369000.0,56239000.0,42958000.0,27582000.0,23303000.0
,depreciationAndAmortization,6635000.0,6605000.0,5870000.0,3333000.0,1858000.0
,deferredIncomeTax,-1578000.0,-73000.0,1192000.0,4511000.0,1337000.0
,stockBasedCompensation,2075000.0,1633000.0,2637000.0,1838000.0,899000.0
,changeInWorkingCapital,6175871000.0,-416264000.0,-5304603000.0,-487915000.0,382521000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,12593000.0,5929000.0,4436000.0,7106000.0,-323000.0
,otherWorkingCapital,550691000.0,-5625180000.0,-5208916000.0,95687000.0,583602000.0
,otherNonCashItems,-6199930000.0,412297000.0,5302927000.0,488523000.0,-390148000.0
,netCashProvidedByOperatingActivites,67442000.0,60437000.0,50981000.0,37872000.0,19770000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-2862000.0,-2229000.0,-2710000.0,-2235000.0,-5935000.0
,acquisitionsNet,0.0,0.0,47582000.0,91018000.0,0.0
,purchasesOfInvestments,-56629000.0,-577802000.0,-365519000.0,-29338000.0,-145614000.0
,salesMaturitiesOfInvestments,270480000.0,379473000.0,91181000.0,135767000.0,195274000.0
,otherInvestingActivites,-235885000.0,-226481000.0,-450084000.0,-764193000.0,-1044183000.0
,netCashUsedForInvestingActivites,-24896000.0,-427039000.0,-679550000.0,-568981000.0,-1000458000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-478000000.0,0.0,-4570000.0,-630000000.0,0.0
,commonStockIssued,915000.0,334000.0,13698000.0,28386000.0,4267000.0
,commonStockRepurchased,-2824000.0,-23000.0,-497000.0,0.0,0.0
,dividendsPaid,-12504000.0,-8927000.0,0.0,0.0,0.0
,otherFinancingActivites,1014187000.0,373293000.0,566856000.0,655171000.0,1358619000.0
,netCashUsedProvidedByFinancingActivities,521774000.0,364677000.0,575487000.0,53557000.0,1362886000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,564320000.0,-1925000.0,-53082000.0,-477552000.0,382198000.0
,cashAtEndOfPeriod,629707000.0,65387000.0,67312000.0,120394000.0,597946000.0
,cashAtBeginningOfPeriod,65387000.0,67312000.0,120394000.0,597946000.0,215748000.0
,operatingCashFlow,67442000.0,60437000.0,50981000.0,37872000.0,19770000.0
,capitalExpenditure,-2862000.0,-2229000.0,-2710000.0,-2235000.0,-5935000.0
,freeCashFlow,64580000.0,58208000.0,48271000.0,35637000.0,13835000.0
